,0,1
media_consumo,0.16664760055754677,0.29744358310931884
std_consumo,0.181841346625207,0.29836004638360103
min_consumo,0.034333333333333334,0.028999999999999998
max_consumo,1.8165555555555555,2.6254999999999997
percentil_25_consumo,0.06677777777777777,0.10734374999999999
percentil_50_consumo,0.10744444444444444,0.1825625
percentil_75_consumo,0.1816111111111111,0.37087499999999995
promedio_por_dia,0.16664760055754677,0.29744358310931884
consumo_medio_diario,3.9995424133811235,7.138645994623653
Mañana,0.14697983870967737,0.2757538642473118
Mediodia,0.21115183193946627,0.3845541263440855
Tarde,0.19569220430107526,0.3125181451612903
Noche,0.19961260454002386,0.3974522849462365
Madrugada,0.09391547192353639,0.14807067652329745
sum_consumo,360.8571111111111,634.0015099999998
Lunes,0.16558270022158908,0.30613161057692306
Martes,0.16533969907407403,0.30553016493055557
Miércoles,0.1676489494301994,0.30178262998575495
Jueves,0.16932015669515665,0.29162629095441595
Viernes,0.1602897927689594,0.27943516071428487
Sábado,0.1706930555555555,0.28703728505291004
Domingo,0.16756931216931215,0.31242414847883593
Entre semana,0.16555737857821187,0.2965079366987177
Fin de semana,0.1691311838624338,0.299730716765873
s_Mañana,53.105,98.624
s_Mediodia,113.72033333333333,204.33250999999981
s_Tarde,70.90455555555555,109.866625
s_Noche,72.42244444444445,141.86025
s_Madrugada,50.70477777777778,79.318125
s_Lunes,50.17666666666667,90.654
s_Martes,46.42933333333334,84.595125
s_Miércoles,50.45411111111111,90.421625
s_Jueves,51.19233333333333,87.116125
s_Viernes,51.89922222222222,89.9872599999998
s_Sábado,55.75855555555555,91.1755
s_Domingo,54.946888888888886,100.051875
s_Entre semana,250.1516666666667,442.7741349999998
s_Fin de semana,110.70544444444444,191.227375
s_primavera,360.8571111111111,634.0015099999998
std_Mañana,0.06391719549203782,0.08640447964516446
std_Mediodia,0.05526717159769972,0.09094302849666465
std_Tarde,0.042123751498849935,0.05033000748023511
std_Noche,0.05925409596089383,0.09104818377001324
std_Madrugada,0.027877068784203225,0.042059862868179615
std_Lunes,0.16404042109554312,0.28212363097559745
std_Martes,0.16755045024322113,0.285178952598444
std_Miércoles,0.17393620289931275,0.28324272109308
std_Jueves,0.1784416302216244,0.2765066727946637
std_Viernes,0.16735108008013308,0.2763374775763278
std_Sábado,0.19592820514309647,0.3149214013914674
std_Domingo,0.201407815200143,0.3270660048510537
std_Entre semana,0.17173656451869965,0.28307131353351267
std_Fin de semana,0.19963292435718183,0.32276705405359435
std_primavera,0.18184134662520704,0.2983600463836011
Marzo,360.8571111111111,634.0015099999998
total_mean_consumption,2176.262857953497,3822.8651503361166
