,0,1,2,3,4
media_consumo,0.1330208429828624,0.186602359504555,0.2552186197313571,0.30766173904585353,0.2954645669291338
std_consumo,0.0752810676003474,0.20886622094397286,0.3549942426738086,0.2872281860452752,0.3778209246244118
min_consumo,0.0,0.035222222222222224,0.03,0.0536,0.07
max_consumo,1.361,1.7716666666666667,3.853,2.627,4.885
percentil_25_consumo,0.104,0.07511111111111111,0.072,0.1418,0.152
percentil_50_consumo,0.116,0.112,0.125,0.21200000000000002,0.206
percentil_75_consumo,0.135,0.19211111111111112,0.2665,0.35165,0.289
promedio_por_dia,0.1330174114331723,0.18671105407944175,0.2553916062801933,0.3077505634460538,0.2954415861513688
consumo_medio_diario,3.191022222222222,4.476254938271605,6.122411111111112,7.3813100444444215,7.087866666666667
Mañana,0.1619249999999999,0.16222407407407405,0.1648333333333333,0.27281951111110975,0.2336166666666666
Mediodia,0.134137037037037,0.2351975308641975,0.3650740740740741,0.39407228888888624,0.4167
Tarde,0.1315694444444444,0.23208919753086418,0.3634611111111111,0.3596903999999994,0.35395
Noche,0.1353066479400749,0.2055444555828284,0.319136329588015,0.3594734956304619,0.3267003433208489
Madrugada,0.1120499999999999,0.1112449588477366,0.0907388888888888,0.17525055555555552,0.1555407407407407
sum_consumo,287.192,386.2428888888889,551.017,609.4471359999986,637.9079999999999
Lunes,0.1261382636655948,0.19026889005209496,0.2393086816720257,0.31964537955519623,0.2439742765273312
Martes,0.122875,0.18676466049382712,0.2263159722222222,0.3134799166666655,0.2343402777777777
Miércoles,0.1350590277777777,0.18986033950617281,0.2395902777777777,0.311626736111111,0.2298124999999999
Jueves,0.1259455128205128,0.18655675747863243,0.232676282051282,0.31374731908831804,0.2609134615384615
Viernes,0.1339198717948718,0.18198344017094012,0.2532051282051282,0.3088950797720786,0.3107467948717949
Sábado,0.1436826923076923,0.1773728236783792,0.2820576923076923,0.26808226495726495,0.4713269230769231
Domingo,0.1421755952380952,0.19379140211640206,0.3059940476190476,0.31838473015872865,0.3063809523809523
Entre semana,0.128783587028458,0.18698584907318822,0.2383858371939113,0.3136427390406847,0.2567240238252813
Fin de semana,0.1429012345679012,0.1858640711861959,0.2944691358024691,0.2937159320987647,0.3857993827160493
s_Mañana,58.293,56.263333333333335,59.34,90.72161599999967,84.102
s_Mediodia,72.434,120.49755555555556,197.14,194.27822399999906,225.018
s_Tarde,47.365,80.35844444444444,130.846,115.39509599999985,127.422
s_Noche,48.593,71.20944444444444,114.692,121.2288,117.374
s_Madrugada,60.507,57.91411111111111,48.999,87.82339999999999,83.992
s_Lunes,39.229,56.96666666666667,74.425,90.64346399999961,75.876
s_Martes,35.388,51.67944444444444,65.179,83.67494399999978,67.49
s_Miércoles,38.897,52.39277777777777,69.002,83.0388,66.18599999999999
s_Jueves,39.295,54.98744444444444,72.595,89.8743439999998,81.405
s_Viernes,41.783,53.84522222222222,79.0,88.55456799999975,96.953
s_Sábado,44.829,53.16288888888889,88.002,77.3982,147.054
s_Domingo,47.771,63.20844444444444,102.814,96.26281599999967,102.944
s_Entre semana,194.592,269.8715555555556,360.201,435.78611999999896,387.91
s_Fin de semana,92.6,116.37133333333334,190.816,173.66101599999968,249.998
s_verano,287.192,386.2428888888889,551.017,609.4471359999986,637.908
std_Mañana,0.0267186862307462,0.04901565701531989,0.0561006967404718,0.07605823436518376,0.1191290552490799
std_Mediodia,0.0314920923638011,0.06525959458739278,0.11741142319152,0.07826588236313904,0.0910825382050648
std_Tarde,0.0132553381320475,0.047432189584669694,0.0345675354673105,0.07883848295571771,0.0247426247073766
std_Noche,0.0299614275913995,0.0479113731679935,0.1651098830792543,0.0787795321994042,0.138236329783038
std_Madrugada,0.0012664841577731,0.027612137467986932,0.0398309569027643,0.032142211411449524,0.0371116525545226
std_Lunes,0.0548742566901639,0.21284257467305087,0.3244733219639496,0.2962200193185047,0.2358915264255887
std_Martes,0.0563938211704268,0.19970118958564897,0.2840153247480396,0.26380252655691383,0.1694730370543476
std_Miércoles,0.0923321529519262,0.203280323907674,0.3834642188686394,0.2746216393597742,0.1513225766782456
std_Jueves,0.0601139345284852,0.19643907995227103,0.3052244986042081,0.30515023865093566,0.239765310382001
std_Viernes,0.0778025160322475,0.19758569970435344,0.3600345860118751,0.2842930358940135,0.3135652929068189
std_Sábado,0.0876799130889604,0.20436034678781692,0.4327668292437543,0.23338031962124944,0.7836225029839208
std_Domingo,0.0848981943425754,0.22889258051402564,0.3656493140428214,0.3014795464547301,0.2636094535374522
std_Entre semana,0.0696902809121528,0.20289220771786212,0.3329562487983245,0.2907864757848474,0.2328079217347932
std_Fin de semana,0.0861851972268972,0.2184836708613424,0.3992425079944135,0.2747262436418276,0.5813359632728423
std_verano,0.0752810676003474,0.2088662209439729,0.3549942426738085,0.2872281860452753,0.3778209246244114
Junio,287.192,386.2428888888889,551.017,609.4471359999986,637.908
total_mean_consumption,1731.124755821881,2329.638202314371,3325.0076039599753,3675.831115456231,3849.052636797915
