date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k3_2024_05
2024-05-01;1:00;0.175;Real;;;;2024;5;1
2024-05-01;2:00;0.202;Real;;;;2024;5;1
2024-05-01;3:00;0.151;Real;;;;2024;5;1
2024-05-01;4:00;0.094;Real;;;;2024;5;1
2024-05-01;5:00;0.108;Real;;;;2024;5;1
2024-05-01;6:00;0.086;Real;;;;2024;5;1
2024-05-01;7:00;0.085;Real;;;;2024;5;1
2024-05-01;8:00;0.095;Real;;;;2024;5;1
2024-05-01;9:00;0.17;Real;;;;2024;5;1
2024-05-01;10:00;0.425;Real;;;;2024;5;1
2024-05-01;11:00;0.238;Real;;;;2024;5;1
2024-05-01;12:00;0.211;Real;;;;2024;5;1
2024-05-01;13:00;0.12;Real;;;;2024;5;1
2024-05-01;14:00;0.136;Real;;;;2024;5;1
2024-05-01;15:00;0.368;Real;;;;2024;5;1
2024-05-01;16:00;0.727;Real;;;;2024;5;1
2024-05-01;17:00;0.489;Real;;;;2024;5;1
2024-05-01;18:00;0.284;Real;;;;2024;5;1
2024-05-01;19:00;0.189;Real;;;;2024;5;1
2024-05-01;20:00;0.156;Real;;;;2024;5;1
2024-05-01;21:00;0.22;Real;;;;2024;5;1
2024-05-01;22:00;0.593;Real;;;;2024;5;1
2024-05-01;23:00;0.64;Real;;;;2024;5;1
2024-05-01;24:00:00;0.158;Real;;;;2024;5;1
2024-05-02;1:00;0.105;Real;;;;2024;5;1
2024-05-02;2:00;0.102;Real;;;;2024;5;1
2024-05-02;3:00;0.153;Real;;;;2024;5;1
2024-05-02;4:00;0.141;Real;;;;2024;5;1
2024-05-02;5:00;0.087;Real;;;;2024;5;1
2024-05-02;6:00;0.089;Real;;;;2024;5;1
2024-05-02;7:00;0.718;Real;;;;2024;5;1
2024-05-02;8:00;0.45;Real;;;;2024;5;1
2024-05-02;9:00;0.341;Real;;;;2024;5;1
2024-05-02;10:00;0.653;Real;;;;2024;5;1
2024-05-02;11:00;0.16;Real;;;;2024;5;1
2024-05-02;12:00;0.088;Real;;;;2024;5;1
2024-05-02;13:00;0.089;Real;;;;2024;5;1
2024-05-02;14:00;0.207;Real;;;;2024;5;1
2024-05-02;15:00;0.878;Real;;;;2024;5;1
2024-05-02;16:00;0.428;Real;;;;2024;5;1
2024-05-02;17:00;0.555;Real;;;;2024;5;1
2024-05-02;18:00;0.292;Real;;;;2024;5;1
2024-05-02;19:00;0.158;Real;;;;2024;5;1
2024-05-02;20:00;0.095;Real;;;;2024;5;1
2024-05-02;21:00;0.089;Real;;;;2024;5;1
2024-05-02;22:00;1.033;Real;;;;2024;5;1
2024-05-02;23:00;0.526;Real;;;;2024;5;1
2024-05-02;24:00:00;0.338;Real;;;;2024;5;1
2024-05-03;1:00;0.091;Real;;;;2024;5;1
2024-05-03;2:00;0.088;Real;;;;2024;5;1
2024-05-03;3:00;0.095;Real;;;;2024;5;1
2024-05-03;4:00;0.153;Real;;;;2024;5;1
2024-05-03;5:00;0.143;Real;;;;2024;5;1
2024-05-03;6:00;0.092;Real;;;;2024;5;1
2024-05-03;7:00;0.57;Real;;;;2024;5;1
2024-05-03;8:00;0.452;Real;;;;2024;5;1
2024-05-03;9:00;0.693;Real;;;;2024;5;1
2024-05-03;10:00;0.19;Real;;;;2024;5;1
2024-05-03;11:00;0.106;Real;;;;2024;5;1
2024-05-03;12:00;0.227;Real;;;;2024;5;1
2024-05-03;13:00;0.916;Real;;;;2024;5;1
2024-05-03;14:00;0.343;Real;;;;2024;5;1
2024-05-03;15:00;0.196;Real;;;;2024;5;1
2024-05-03;16:00;0.085;Real;;;;2024;5;1
2024-05-03;17:00;0.086;Real;;;;2024;5;1
2024-05-03;18:00;0.18;Real;;;;2024;5;1
2024-05-03;19:00;0.252;Real;;;;2024;5;1
2024-05-03;20:00;0.219;Real;;;;2024;5;1
2024-05-03;21:00;0.33;Real;;;;2024;5;1
2024-05-03;22:00;0.35;Real;;;;2024;5;1
2024-05-03;23:00;0.357;Real;;;;2024;5;1
2024-05-03;24:00:00;0.355;Real;;;;2024;5;1
2024-05-04;1:00;0.111;Real;;;;2024;5;1
2024-05-04;2:00;0.11;Real;;;;2024;5;1
2024-05-04;3:00;0.127;Real;;;;2024;5;1
2024-05-04;4:00;0.11;Real;;;;2024;5;1
2024-05-04;5:00;0.156;Real;;;;2024;5;1
2024-05-04;6:00;0.149;Real;;;;2024;5;1
2024-05-04;7:00;0.092;Real;;;;2024;5;1
2024-05-04;8:00;0.09;Real;;;;2024;5;1
2024-05-04;9:00;0.09;Real;;;;2024;5;1
2024-05-04;10:00;0.119;Real;;;;2024;5;1
2024-05-04;11:00;0.622;Real;;;;2024;5;1
2024-05-04;12:00;0.136;Real;;;;2024;5;1
