date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k4_2023_03
2023-03-01;1:00;0.063;Real;;;;2023;3;2
2023-03-01;2:00;0.056;Real;;;;2023;3;2
2023-03-01;3:00;0.071;Real;;;;2023;3;2
2023-03-01;4:00;0.073;Real;;;;2023;3;2
2023-03-01;5:00;0.061;Real;;;;2023;3;2
2023-03-01;6:00;0.06;Real;;;;2023;3;2
2023-03-01;7:00;0.059;Real;;;;2023;3;2
2023-03-01;8:00;0.074;Real;;;;2023;3;2
2023-03-01;9:00;0.176;Real;;;;2023;3;2
2023-03-01;10:00;0.058;Real;;;;2023;3;2
2023-03-01;11:00;0.995;Real;;;;2023;3;2
2023-03-01;12:00;1.247;Real;;;;2023;3;2
2023-03-01;13:00;0.141;Real;;;;2023;3;2
2023-03-01;14:00;0.076;Real;;;;2023;3;2
2023-03-01;15:00;0.914;Real;;;;2023;3;2
2023-03-01;16:00;0.185;Real;;;;2023;3;2
2023-03-01;17:00;0.196;Real;;;;2023;3;2
2023-03-01;18:00;0.215;Real;;;;2023;3;2
2023-03-01;19:00;0.098;Real;;;;2023;3;2
2023-03-01;20:00;0.062;Real;;;;2023;3;2
2023-03-01;21:00;0.316;Real;;;;2023;3;2
2023-03-01;22:00;0.376;Real;;;;2023;3;2
2023-03-01;23:00;0.108;Real;;;;2023;3;2
2023-03-01;24:00:00;0.064;Real;;;;2023;3;2
2023-03-02;1:00;0.073;Real;;;;2023;3;2
2023-03-02;2:00;0.14;Real;;;;2023;3;2
2023-03-02;3:00;0.077;Real;;;;2023;3;2
2023-03-02;4:00;0.076;Real;;;;2023;3;2
2023-03-02;5:00;0.056;Real;;;;2023;3;2
2023-03-02;6:00;0.075;Real;;;;2023;3;2
2023-03-02;7:00;0.057;Real;;;;2023;3;2
2023-03-02;8:00;0.273;Real;;;;2023;3;2
2023-03-02;9:00;1.332;Real;;;;2023;3;2
2023-03-02;10:00;0.137;Real;;;;2023;3;2
2023-03-02;11:00;0.101;Real;;;;2023;3;2
2023-03-02;12:00;0.846;Real;;;;2023;3;2
2023-03-02;13:00;0.1;Real;;;;2023;3;2
2023-03-02;14:00;0.067;Real;;;;2023;3;2
2023-03-02;15:00;0.217;Real;;;;2023;3;2
2023-03-02;16:00;0.255;Real;;;;2023;3;2
2023-03-02;17:00;0.237;Real;;;;2023;3;2
2023-03-02;18:00;0.189;Real;;;;2023;3;2
2023-03-02;19:00;0.195;Real;;;;2023;3;2
2023-03-02;20:00;0.185;Real;;;;2023;3;2
2023-03-02;21:00;0.202;Real;;;;2023;3;2
2023-03-02;22:00;0.195;Real;;;;2023;3;2
2023-03-02;23:00;0.828;Real;;;;2023;3;2
2023-03-02;24:00:00;0.624;Real;;;;2023;3;2
2023-03-03;1:00;0.079;Real;;;;2023;3;2
2023-03-03;2:00;0.066;Real;;;;2023;3;2
2023-03-03;3:00;0.059;Real;;;;2023;3;2
2023-03-03;4:00;0.062;Real;;;;2023;3;2
2023-03-03;5:00;0.126;Real;;;;2023;3;2
2023-03-03;6:00;0.145;Real;;;;2023;3;2
2023-03-03;7:00;0.078;Real;;;;2023;3;2
2023-03-03;8:00;0.07;Real;;;;2023;3;2
2023-03-03;9:00;0.061;Real;;;;2023;3;2
2023-03-03;10:00;0.166;Real;;;;2023;3;2
2023-03-03;11:00;0.062;Real;;;;2023;3;2
2023-03-03;12:00;0.065;Real;;;;2023;3;2
2023-03-03;13:00;0.068;Real;;;;2023;3;2
2023-03-03;14:00;0.17;Real;;;;2023;3;2
2023-03-03;15:00;0.617;Real;;;;2023;3;2
2023-03-03;16:00;0.221;Real;;;;2023;3;2
2023-03-03;17:00;0.185;Real;;;;2023;3;2
2023-03-03;18:00;0.198;Real;;;;2023;3;2
2023-03-03;19:00;0.261;Real;;;;2023;3;2
2023-03-03;20:00;0.254;Real;;;;2023;3;2
2023-03-03;21:00;0.182;Real;;;;2023;3;2
2023-03-03;22:00;0.95;Real;;;;2023;3;2
2023-03-03;23:00;0.643;Real;;;;2023;3;2
2023-03-03;24:00:00;0.205;Real;;;;2023;3;2
2023-03-04;1:00;0.153;Real;;;;2023;3;2
2023-03-04;2:00;0.06;Real;;;;2023;3;2
2023-03-04;3:00;0.077;Real;;;;2023;3;2
2023-03-04;4:00;0.067;Real;;;;2023;3;2
2023-03-04;5:00;0.105;Real;;;;2023;3;2
2023-03-04;6:00;0.066;Real;;;;2023;3;2
2023-03-04;7:00;0.072;Real;;;;2023;3;2
2023-03-04;8:00;0.144;Real;;;;2023;3;2
2023-03-04;9:00;0.079;Real;;;;2023;3;2
2023-03-04;10:00;0.159;Real;;;;2023;3;2
2023-03-04;11:00;0.218;Real;;;;2023;3;2
2023-03-04;12:00;0.191;Real;;;;2023;3;2
2023-03-04;13:00;0.199;Real;;;;2023;3;2
2023-03-04;14:00;0.138;Real;;;;2023;3;2
2023-03-04;15:00;0.058;Real;;;;2023;3;2
2023-03-04;16:00;0.056;Real;;;;2023;3;2
2023-03-04;17:00;0.065;Real;;;;2023;3;2
2023-03-04;18:00;0.071;Real;;;;2023;3;2
2023-03-04;19:00;0.058;Real;;;;2023;3;2
2023-03-04;20:00;0.052;Real;;;;2023;3;2
2023-03-04;21:00;0.228;Real;;;;2023;3;2
2023-03-04;22:00;0.304;Real;;;;2023;3;2
2023-03-04;23:00;0.181;Real;;;;2023;3;2
