date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k2_2023_08
2023-08-01;1:00;0.116;Real;;;;2023;8;1
2023-08-01;2:00;0.11;Real;;;;2023;8;1
2023-08-01;3:00;0.094;Real;;;;2023;8;1
2023-08-01;4:00;0.116;Real;;;;2023;8;1
2023-08-01;5:00;0.111;Real;;;;2023;8;1
2023-08-01;6:00;0.094;Real;;;;2023;8;1
2023-08-01;7:00;0.116;Real;;;;2023;8;1
2023-08-01;8:00;0.108;Real;;;;2023;8;1
2023-08-01;9:00;0.097;Real;;;;2023;8;1
2023-08-01;10:00;0.116;Real;;;;2023;8;1
2023-08-01;11:00;0.101;Real;;;;2023;8;1
2023-08-01;12:00;0.103;Real;;;;2023;8;1
2023-08-01;13:00;0.115;Real;;;;2023;8;1
2023-08-01;14:00;0.094;Real;;;;2023;8;1
2023-08-01;15:00;0.112;Real;;;;2023;8;1
2023-08-01;16:00;0.505;Real;;;;2023;8;1
2023-08-01;17:00;0.454;Real;;;;2023;8;1
2023-08-01;18:00;0.356;Real;;;;2023;8;1
2023-08-01;19:00;0.329;Real;;;;2023;8;1
2023-08-01;20:00;0.522;Real;;;;2023;8;1
2023-08-01;21:00;0.324;Real;;;;2023;8;1
2023-08-01;22:00;0.429;Real;;;;2023;8;1
2023-08-01;23:00;0.613;Real;;;;2023;8;1
2023-08-01;24:00:00;0.635;Real;;;;2023;8;1
2023-08-02;1:00;0.301;Real;;;;2023;8;1
2023-08-02;2:00;0.155;Real;;;;2023;8;1
2023-08-02;3:00;0.198;Real;;;;2023;8;1
2023-08-02;4:00;0.155;Real;;;;2023;8;1
2023-08-02;5:00;0.147;Real;;;;2023;8;1
2023-08-02;6:00;0.154;Real;;;;2023;8;1
2023-08-02;7:00;0.145;Real;;;;2023;8;1
2023-08-02;8:00;0.146;Real;;;;2023;8;1
2023-08-02;9:00;0.2;Real;;;;2023;8;1
2023-08-02;10:00;0.171;Real;;;;2023;8;1
2023-08-02;11:00;0.171;Real;;;;2023;8;1
2023-08-02;12:00;0.159;Real;;;;2023;8;1
2023-08-02;13:00;0.157;Real;;;;2023;8;1
2023-08-02;14:00;0.146;Real;;;;2023;8;1
2023-08-02;15:00;0.137;Real;;;;2023;8;1
2023-08-02;16:00;0.144;Real;;;;2023;8;1
2023-08-02;17:00;0.159;Real;;;;2023;8;1
2023-08-02;18:00;0.138;Real;;;;2023;8;1
2023-08-02;19:00;0.111;Real;;;;2023;8;1
2023-08-02;20:00;0.109;Real;;;;2023;8;1
2023-08-02;21:00;0.109;Real;;;;2023;8;1
2023-08-02;22:00;0.104;Real;;;;2023;8;1
2023-08-02;23:00;0.095;Real;;;;2023;8;1
2023-08-02;24:00:00;0.102;Real;;;;2023;8;1
2023-08-03;1:00;0.109;Real;;;;2023;8;1
2023-08-03;2:00;0.11;Real;;;;2023;8;1
2023-08-03;3:00;0.098;Real;;;;2023;8;1
2023-08-03;4:00;0.095;Real;;;;2023;8;1
2023-08-03;5:00;0.157;Real;;;;2023;8;1
2023-08-03;6:00;0.147;Real;;;;2023;8;1
2023-08-03;7:00;0.111;Real;;;;2023;8;1
2023-08-03;8:00;0.11;Real;;;;2023;8;1
2023-08-03;9:00;0.109;Real;;;;2023;8;1
2023-08-03;10:00;0.11;Real;;;;2023;8;1
2023-08-03;11:00;0.093;Real;;;;2023;8;1
2023-08-03;12:00;0.099;Real;;;;2023;8;1
2023-08-03;13:00;0.109;Real;;;;2023;8;1
2023-08-03;14:00;0.098;Real;;;;2023;8;1
2023-08-03;15:00;0.093;Real;;;;2023;8;1
2023-08-03;16:00;0.11;Real;;;;2023;8;1
2023-08-03;17:00;0.101;Real;;;;2023;8;1
2023-08-03;18:00;0.09;Real;;;;2023;8;1
2023-08-03;19:00;0.109;Real;;;;2023;8;1
2023-08-03;20:00;0.106;Real;;;;2023;8;1
2023-08-03;21:00;0.092;Estimada;;;;2023;8;1
2023-08-03;22:00;0.102;Estimada;;;;2023;8;1
2023-08-03;23:00;0.144;Estimada;;;;2023;8;1
2023-08-03;24:00:00;0.128;Estimada;;;;2023;8;1
2023-08-04;1:00;0.169;Estimada;;;;2023;8;1
2023-08-04;2:00;0.145;Estimada;;;;2023;8;1
2023-08-04;3:00;0.129;Estimada;;;;2023;8;1
2023-08-04;4:00;0.12;Estimada;;;;2023;8;1
2023-08-04;5:00;0.115;Estimada;;;;2023;8;1
2023-08-04;6:00;0.113;Estimada;;;;2023;8;1
2023-08-04;7:00;0.116;Estimada;;;;2023;8;1
2023-08-04;8:00;0.118;Estimada;;;;2023;8;1
2023-08-04;9:00;0.152;Estimada;;;;2023;8;1
2023-08-04;10:00;0.174;Estimada;;;;2023;8;1
2023-08-04;11:00;0.29;Estimada;;;;2023;8;1
2023-08-04;12:00;0.302;Estimada;;;;2023;8;1
2023-08-04;13:00;0.319;Estimada;;;;2023;8;1
2023-08-04;14:00;0.343;Estimada;;;;2023;8;1
2023-08-04;15:00;0.234;Estimada;;;;2023;8;1
2023-08-04;16:00;0.228;Estimada;;;;2023;8;1
2023-08-04;17:00;0.222;Estimada;;;;2023;8;1
2023-08-04;18:00;0.223;Estimada;;;;2023;8;1
2023-08-04;19:00;0.338;Estimada;;;;2023;8;1
2023-08-04;20:00;0.335;Estimada;;;;2023;8;1
2023-08-04;21:00;0.336;Estimada;;;;2023;8;1
2023-08-04;22:00;0.365;Estimada;;;;2023;8;1
2023-08-04;23:00;0.244;Estimada;;;;2023;8;1
2023-08-04;24:00:00;0.221;Estimada;;;;2023;8;1
2023-08-05;1:00;0.085;Estimada;;;;2023;8;1
2023-08-05;2:00;0.109;Real;;;;2023;8;1
2023-08-05;3:00;0.096;Real;;;;2023;8;1
2023-08-05;4:00;0.095;Real;;;;2023;8;1
2023-08-05;5:00;0.107;Real;;;;2023;8;1
2023-08-05;6:00;0.083;Real;;;;2023;8;1
2023-08-05;7:00;0.109;Real;;;;2023;8;1
2023-08-05;8:00;0.088;Real;;;;2023;8;1
2023-08-05;9:00;0.102;Real;;;;2023;8;1
2023-08-05;10:00;0.089;Real;;;;2023;8;1
2023-08-05;11:00;0.097;Real;;;;2023;8;1
2023-08-05;12:00;0.085;Real;;;;2023;8;1
2023-08-05;13:00;0.1;Real;;;;2023;8;1
2023-08-05;14:00;0.085;Real;;;;2023;8;1
2023-08-05;15:00;0.102;Real;;;;2023;8;1
2023-08-05;16:00;0.087;Real;;;;2023;8;1
2023-08-05;17:00;0.099;Real;;;;2023;8;1
2023-08-05;18:00;0.09;Real;;;;2023;8;1
2023-08-05;19:00;0.097;Real;;;;2023;8;1
2023-08-05;20:00;0.094;Real;;;;2023;8;1
2023-08-05;21:00;0.09;Estimada;;;;2023;8;1
2023-08-05;22:00;0.1;Estimada;;;;2023;8;1
2023-08-05;23:00;0.101;Estimada;;;;2023;8;1
2023-08-05;24:00:00;0.093;Estimada;;;;2023;8;1
2023-08-06;1:00;0.083;Estimada;;;;2023;8;1
2023-08-06;2:00;0.108;Real;;;;2023;8;1
2023-08-06;3:00;0.081;Real;;;;2023;8;1
