date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k3_2024_07
2024-07-01;1:00;0.102;Real;;;;2024;7;0
2024-07-01;2:00;0.086;Real;;;;2024;7;0
2024-07-01;3:00;0.058;Real;;;;2024;7;0
2024-07-01;4:00;0.061;Real;;;;2024;7;0
2024-07-01;5:00;0.052;Real;;;;2024;7;0
2024-07-01;6:00;0.058;Real;;;;2024;7;0
2024-07-01;7:00;0.05;Real;;;;2024;7;0
2024-07-01;8:00;0.048;Real;;;;2024;7;0
2024-07-01;9:00;0.06;Real;;;;2024;7;0
2024-07-01;10:00;0.127;Real;;;;2024;7;0
2024-07-01;11:00;0.062;Real;;;;2024;7;0
2024-07-01;12:00;0.05;Real;;;;2024;7;0
2024-07-01;13:00;0.075;Real;;;;2024;7;0
2024-07-01;14:00;0.077;Real;;;;2024;7;0
2024-07-01;15:00;0.135;Real;;;;2024;7;0
2024-07-01;16:00;0.135;Real;;;;2024;7;0
2024-07-01;17:00;0.071;Real;;;;2024;7;0
2024-07-01;18:00;0.108;Real;;;;2024;7;0
2024-07-01;19:00;0.185;Real;;;;2024;7;0
2024-07-01;20:00;0.16;Real;;;;2024;7;0
2024-07-01;21:00;0.141;Real;;;;2024;7;0
2024-07-01;22:00;0.189;Real;;;;2024;7;0
2024-07-01;23:00;0.138;Real;;;;2024;7;0
2024-07-01;24:00:00;0.14;Real;;;;2024;7;0
2024-07-02;1:00;0.108;Real;;;;2024;7;0
2024-07-02;2:00;0.058;Real;;;;2024;7;0
2024-07-02;3:00;0.051;Real;;;;2024;7;0
2024-07-02;4:00;0.056;Real;;;;2024;7;0
2024-07-02;5:00;0.052;Real;;;;2024;7;0
2024-07-02;6:00;0.05;Real;;;;2024;7;0
2024-07-02;7:00;0.046;Real;;;;2024;7;0
2024-07-02;8:00;0.051;Real;;;;2024;7;0
2024-07-02;9:00;0.048;Real;;;;2024;7;0
2024-07-02;10:00;0.046;Real;;;;2024;7;0
2024-07-02;11:00;0.131;Real;;;;2024;7;0
2024-07-02;12:00;0.145;Real;;;;2024;7;0
2024-07-02;13:00;0.088;Real;;;;2024;7;0
2024-07-02;14:00;0.099;Real;;;;2024;7;0
2024-07-02;15:00;0.059;Real;;;;2024;7;0
2024-07-02;16:00;0.056;Real;;;;2024;7;0
2024-07-02;17:00;0.053;Real;;;;2024;7;0
2024-07-02;18:00;0.058;Real;;;;2024;7;0
2024-07-02;19:00;0.057;Real;;;;2024;7;0
2024-07-02;20:00;0.119;Real;;;;2024;7;0
2024-07-02;21:00;0.134;Real;;;;2024;7;0
2024-07-02;22:00;0.144;Real;;;;2024;7;0
2024-07-02;23:00;0.175;Real;;;;2024;7;0
2024-07-02;24:00:00;0.1;Real;;;;2024;7;0
2024-07-03;1:00;0.109;Real;;;;2024;7;0
2024-07-03;2:00;0.068;Real;;;;2024;7;0
2024-07-03;3:00;0.052;Real;;;;2024;7;0
2024-07-03;4:00;0.05;Real;;;;2024;7;0
2024-07-03;5:00;0.05;Real;;;;2024;7;0
2024-07-03;6:00;0.049;Real;;;;2024;7;0
2024-07-03;7:00;0.051;Real;;;;2024;7;0
2024-07-03;8:00;0.05;Real;;;;2024;7;0
2024-07-03;9:00;0.051;Real;;;;2024;7;0
2024-07-03;10:00;0.074;Real;;;;2024;7;0
2024-07-03;11:00;0.106;Real;;;;2024;7;0
2024-07-03;12:00;0.066;Real;;;;2024;7;0
2024-07-03;13:00;0.053;Real;;;;2024;7;0
2024-07-03;14:00;0.053;Real;;;;2024;7;0
2024-07-03;15:00;0.053;Real;;;;2024;7;0
2024-07-03;16:00;0.05;Real;;;;2024;7;0
2024-07-03;17:00;0.048;Real;;;;2024;7;0
2024-07-03;18:00;0.049;Real;;;;2024;7;0
2024-07-03;19:00;0.048;Real;;;;2024;7;0
2024-07-03;20:00;0.05;Real;;;;2024;7;0
2024-07-03;21:00;0.046;Real;;;;2024;7;0
2024-07-03;22:00;0.048;Real;;;;2024;7;0
2024-07-03;23:00;0.046;Real;;;;2024;7;0
2024-07-03;24:00:00;0.045;Real;;;;2024;7;0
2024-07-04;1:00;0.052;Real;;;;2024;7;0
2024-07-04;2:00;0.044;Real;;;;2024;7;0
2024-07-04;3:00;0.044;Real;;;;2024;7;0
2024-07-04;4:00;0.049;Real;;;;2024;7;0
2024-07-04;5:00;0.042;Real;;;;2024;7;0
2024-07-04;6:00;0.052;Real;;;;2024;7;0
2024-07-04;7:00;0.082;Real;;;;2024;7;0
2024-07-04;8:00;0.071;Real;;;;2024;7;0
2024-07-04;9:00;0.047;Real;;;;2024;7;0
2024-07-04;10:00;0.052;Real;;;;2024;7;0
2024-07-04;11:00;0.048;Real;;;;2024;7;0
2024-07-04;12:00;0.044;Real;;;;2024;7;0
2024-07-04;13:00;0.053;Real;;;;2024;7;0
2024-07-04;14:00;0.045;Real;;;;2024;7;0
2024-07-04;15:00;0.051;Real;;;;2024;7;0
2024-07-04;16:00;0.045;Real;;;;2024;7;0
2024-07-04;17:00;0.048;Real;;;;2024;7;0
2024-07-04;18:00;0.051;Real;;;;2024;7;0
2024-07-04;19:00;0.047;Real;;;;2024;7;0
2024-07-04;20:00;0.047;Real;;;;2024;7;0
2024-07-04;21:00;0.053;Real;;;;2024;7;0
