date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k4_2024_08
2024-08-01;1:00;1.099;Real;;;;2024;8;0
2024-08-01;2:00;1.027;Real;;;;2024;8;0
2024-08-01;3:00;0.072;Real;;;;2024;8;0
2024-08-01;4:00;0.084;Real;;;;2024;8;0
2024-08-01;5:00;0.146;Real;;;;2024;8;0
2024-08-01;6:00;0.11;Real;;;;2024;8;0
2024-08-01;7:00;0.042;Real;;;;2024;8;0
2024-08-01;8:00;0.066;Real;;;;2024;8;0
2024-08-01;9:00;0.144;Real;;;;2024;8;0
2024-08-01;10:00;0.099;Real;;;;2024;8;0
2024-08-01;11:00;0.105;Real;;;;2024;8;0
2024-08-01;12:00;0.14;Real;;;;2024;8;0
2024-08-01;13:00;0.136;Real;;;;2024;8;0
2024-08-01;14:00;0.152;Real;;;;2024;8;0
2024-08-01;15:00;1.237;Real;;;;2024;8;0
2024-08-01;16:00;1.202;Real;;;;2024;8;0
2024-08-01;17:00;1.037;Real;;;;2024;8;0
2024-08-01;18:00;1.026;Real;;;;2024;8;0
2024-08-01;19:00;0.959;Real;;;;2024;8;0
2024-08-01;20:00;0.792;Real;;;;2024;8;0
2024-08-01;21:00;0.827;Real;;;;2024;8;0
2024-08-01;22:00;0.765;Real;;;;2024;8;0
2024-08-01;23:00;0.177;Real;;;;2024;8;0
2024-08-01;24:00:00;0.178;Real;;;;2024;8;0
2024-08-02;1:00;0.114;Real;;;;2024;8;0
2024-08-02;2:00;0.118;Real;;;;2024;8;0
2024-08-02;3:00;0.145;Real;;;;2024;8;0
2024-08-02;4:00;0.14;Real;;;;2024;8;0
2024-08-02;5:00;0.116;Real;;;;2024;8;0
2024-08-02;6:00;0.043;Real;;;;2024;8;0
2024-08-02;7:00;0.044;Real;;;;2024;8;0
2024-08-02;8:00;0.14;Real;;;;2024;8;0
2024-08-02;9:00;0.09;Real;;;;2024;8;0
2024-08-02;10:00;0.057;Real;;;;2024;8;0
2024-08-02;11:00;0.113;Real;;;;2024;8;0
2024-08-02;12:00;0.168;Real;;;;2024;8;0
2024-08-02;13:00;0.137;Real;;;;2024;8;0
2024-08-02;14:00;0.102;Real;;;;2024;8;0
2024-08-02;15:00;0.857;Real;;;;2024;8;0
2024-08-02;16:00;0.966;Real;;;;2024;8;0
2024-08-02;17:00;0.552;Real;;;;2024;8;0
2024-08-02;18:00;0.414;Real;;;;2024;8;0
2024-08-02;19:00;0.533;Real;;;;2024;8;0
2024-08-02;20:00;0.047;Real;;;;2024;8;0
2024-08-02;21:00;0.12;Real;;;;2024;8;0
2024-08-02;22:00;0.141;Real;;;;2024;8;0
2024-08-02;23:00;0.17;Real;;;;2024;8;0
2024-08-02;24:00:00;0.109;Real;;;;2024;8;0
2024-08-03;1:00;0.077;Real;;;;2024;8;0
2024-08-03;2:00;0.148;Real;;;;2024;8;0
2024-08-03;3:00;0.142;Real;;;;2024;8;0
2024-08-03;4:00;0.127;Real;;;;2024;8;0
2024-08-03;5:00;0.043;Real;;;;2024;8;0
2024-08-03;6:00;0.04;Real;;;;2024;8;0
2024-08-03;7:00;0.135;Real;;;;2024;8;0
2024-08-03;8:00;0.119;Real;;;;2024;8;0
2024-08-03;9:00;0.038;Real;;;;2024;8;0
2024-08-03;10:00;0.039;Real;;;;2024;8;0
2024-08-03;11:00;0.159;Real;;;;2024;8;0
2024-08-03;12:00;0.094;Real;;;;2024;8;0
2024-08-03;13:00;0.084;Real;;;;2024;8;0
2024-08-03;14:00;0.09;Real;;;;2024;8;0
2024-08-03;15:00;0.146;Real;;;;2024;8;0
2024-08-03;16:00;0.173;Real;;;;2024;8;0
2024-08-03;17:00;0.134;Real;;;;2024;8;0
2024-08-03;18:00;0.073;Real;;;;2024;8;0
2024-08-03;19:00;0.093;Real;;;;2024;8;0
2024-08-03;20:00;0.158;Real;;;;2024;8;0
2024-08-03;21:00;0.081;Real;;;;2024;8;0
2024-08-03;22:00;0.037;Real;;;;2024;8;0
2024-08-03;23:00;0.097;Real;;;;2024;8;0
2024-08-03;24:00:00;0.175;Real;;;;2024;8;0
2024-08-04;1:00;0.1;Real;;;;2024;8;0
2024-08-04;2:00;0.07;Real;;;;2024;8;0
2024-08-04;3:00;0.131;Real;;;;2024;8;0
2024-08-04;4:00;0.118;Real;;;;2024;8;0
2024-08-04;5:00;0.043;Real;;;;2024;8;0
2024-08-04;6:00;0.049;Real;;;;2024;8;0
2024-08-04;7:00;0.146;Real;;;;2024;8;0
2024-08-04;8:00;0.089;Real;;;;2024;8;0
2024-08-04;9:00;0.039;Real;;;;2024;8;0
2024-08-04;10:00;0.078;Real;;;;2024;8;0
2024-08-04;11:00;0.162;Real;;;;2024;8;0
2024-08-04;12:00;0.068;Real;;;;2024;8;0
