date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k3_2024_12
2024-12-01;1:00;0.065;Real;;;;2024;12;0
2024-12-01;2:00;0.07;Real;;;;2024;12;0
2024-12-01;3:00;0.047;Real;;;;2024;12;0
2024-12-01;4:00;0.073;Real;;;;2024;12;0
2024-12-01;5:00;0.063;Real;;;;2024;12;0
2024-12-01;6:00;0.057;Real;;;;2024;12;0
2024-12-01;7:00;0.057;Real;;;;2024;12;0
2024-12-01;8:00;0.063;Real;;;;2024;12;0
2024-12-01;9:00;0.066;Real;;;;2024;12;0
2024-12-01;10:00;0.062;Real;;;;2024;12;0
2024-12-01;11:00;0.054;Real;;;;2024;12;0
2024-12-01;12:00;0.069;Real;;;;2024;12;0
2024-12-01;13:00;0.063;Real;;;;2024;12;0
2024-12-01;14:00;0.062;Real;;;;2024;12;0
2024-12-01;15:00;0.057;Real;;;;2024;12;0
2024-12-01;16:00;0.073;Real;;;;2024;12;0
2024-12-01;17:00;0.047;Real;;;;2024;12;0
2024-12-01;18:00;0.249;Real;;;;2024;12;0
2024-12-01;19:00;0.382;Real;;;;2024;12;0
2024-12-01;20:00;0.256;Real;;;;2024;12;0
2024-12-01;21:00;1.728;Real;;;;2024;12;0
2024-12-01;22:00;0.267;Real;;;;2024;12;0
2024-12-01;23:00;0.128;Real;;;;2024;12;0
2024-12-01;24:00:00;0.069;Real;;;;2024;12;0
2024-12-02;1:00;0.08;Real;;;;2024;12;0
2024-12-02;2:00;0.087;Real;;;;2024;12;0
2024-12-02;3:00;0.065;Real;;;;2024;12;0
2024-12-02;4:00;0.058;Real;;;;2024;12;0
2024-12-02;5:00;0.136;Real;;;;2024;12;0
2024-12-02;6:00;0.105;Real;;;;2024;12;0
2024-12-02;7:00;0.055;Real;;;;2024;12;0
2024-12-02;8:00;0.313;Real;;;;2024;12;0
2024-12-02;9:00;0.299;Real;;;;2024;12;0
2024-12-02;10:00;0.076;Real;;;;2024;12;0
2024-12-02;11:00;0.061;Real;;;;2024;12;0
2024-12-02;12:00;0.076;Real;;;;2024;12;0
2024-12-02;13:00;0.067;Real;;;;2024;12;0
2024-12-02;14:00;0.081;Real;;;;2024;12;0
2024-12-02;15:00;0.111;Real;;;;2024;12;0
2024-12-02;16:00;0.249;Real;;;;2024;12;0
2024-12-02;17:00;1.016;Real;;;;2024;12;0
2024-12-02;18:00;0.522;Real;;;;2024;12;0
2024-12-02;19:00;0.413;Real;;;;2024;12;0
2024-12-02;20:00;0.682;Real;;;;2024;12;0
2024-12-02;21:00;0.211;Real;;;;2024;12;0
2024-12-02;22:00;0.187;Real;;;;2024;12;0
2024-12-02;23:00;0.111;Real;;;;2024;12;0
2024-12-02;24:00:00;0.123;Real;;;;2024;12;0
2024-12-03;1:00;0.061;Real;;;;2024;12;0
2024-12-03;2:00;0.054;Real;;;;2024;12;0
2024-12-03;3:00;0.077;Real;;;;2024;12;0
2024-12-03;4:00;0.07;Real;;;;2024;12;0
2024-12-03;5:00;0.072;Real;;;;2024;12;0
2024-12-03;6:00;0.146;Real;;;;2024;12;0
2024-12-03;7:00;0.096;Real;;;;2024;12;0
2024-12-03;8:00;0.45;Real;;;;2024;12;0
2024-12-03;9:00;0.237;Real;;;;2024;12;0
2024-12-03;10:00;0.087;Real;;;;2024;12;0
2024-12-03;11:00;0.082;Real;;;;2024;12;0
2024-12-03;12:00;0.069;Real;;;;2024;12;0
2024-12-03;13:00;0.076;Real;;;;2024;12;0
2024-12-03;14:00;0.068;Real;;;;2024;12;0
2024-12-03;15:00;0.063;Real;;;;2024;12;0
2024-12-03;16:00;0.069;Real;;;;2024;12;0
2024-12-03;17:00;0.116;Real;;;;2024;12;0
2024-12-03;18:00;0.136;Real;;;;2024;12;0
2024-12-03;19:00;0.274;Real;;;;2024;12;0
2024-12-03;20:00;0.178;Real;;;;2024;12;0
2024-12-03;21:00;0.495;Real;;;;2024;12;0
2024-12-03;22:00;0.676;Real;;;;2024;12;0
2024-12-03;23:00;0.402;Real;;;;2024;12;0
2024-12-03;24:00:00;0.611;Real;;;;2024;12;0
2024-12-04;1:00;0.066;Real;;;;2024;12;0
2024-12-04;2:00;0.076;Real;;;;2024;12;0
2024-12-04;3:00;0.065;Real;;;;2024;12;0
2024-12-04;4:00;0.069;Real;;;;2024;12;0
2024-12-04;5:00;0.073;Real;;;;2024;12;0
2024-12-04;6:00;0.072;Real;;;;2024;12;0
2024-12-04;7:00;0.127;Real;;;;2024;12;0
2024-12-04;8:00;0.34;Real;;;;2024;12;0
2024-12-04;9:00;0.263;Real;;;;2024;12;0
2024-12-04;10:00;0.171;Real;;;;2024;12;0
2024-12-04;11:00;0.318;Real;;;;2024;12;0
2024-12-04;12:00;0.305;Real;;;;2024;12;0
2024-12-04;13:00;0.148;Real;;;;2024;12;0
2024-12-04;14:00;0.099;Real;;;;2024;12;0
2024-12-04;15:00;0.153;Real;;;;2024;12;0
2024-12-04;16:00;0.243;Real;;;;2024;12;0
2024-12-04;17:00;0.214;Real;;;;2024;12;0
2024-12-04;18:00;0.411;Real;;;;2024;12;0
2024-12-04;19:00;0.216;Real;;;;2024;12;0
2024-12-04;20:00;0.103;Real;;;;2024;12;0
2024-12-04;21:00;1.237;Real;;;;2024;12;0
2024-12-04;22:00;0.481;Real;;;;2024;12;0
2024-12-04;23:00;0.579;Real;;;;2024;12;0
2024-12-04;24:00:00;0.596;Real;;;;2024;12;0
2024-12-05;1:00;0.082;Real;;;;2024;12;0
2024-12-05;2:00;0.091;Real;;;;2024;12;0
2024-12-05;3:00;0.071;Real;;;;2024;12;0
2024-12-05;4:00;0.06;Real;;;;2024;12;0
2024-12-05;5:00;0.093;Real;;;;2024;12;0
2024-12-05;6:00;0.142;Real;;;;2024;12;0
2024-12-05;7:00;0.089;Real;;;;2024;12;0
2024-12-05;8:00;0.353;Real;;;;2024;12;0
2024-12-05;9:00;0.575;Real;;;;2024;12;0
