date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k3_2024_10
2024-10-01;1:00;0.276;Real;;;;2024;10;2
2024-10-01;2:00;0.081;Real;;;;2024;10;2
2024-10-01;3:00;0.087;Real;;;;2024;10;2
2024-10-01;4:00;0.166;Real;;;;2024;10;2
2024-10-01;5:00;0.063;Real;;;;2024;10;2
2024-10-01;6:00;0.114;Real;;;;2024;10;2
2024-10-01;7:00;0.107;Real;;;;2024;10;2
2024-10-01;8:00;0.094;Real;;;;2024;10;2
2024-10-01;9:00;0.304;Real;;;;2024;10;2
2024-10-01;10:00;0.665;Real;;;;2024;10;2
2024-10-01;11:00;0.213;Real;;;;2024;10;2
2024-10-01;12:00;0.152;Real;;;;2024;10;2
2024-10-01;13:00;0.059;Real;;;;2024;10;2
2024-10-01;14:00;0.211;Real;;;;2024;10;2
2024-10-01;15:00;0.406;Real;;;;2024;10;2
2024-10-01;16:00;0.231;Real;;;;2024;10;2
2024-10-01;17:00;0.297;Real;;;;2024;10;2
2024-10-01;18:00;0.209;Real;;;;2024;10;2
2024-10-01;19:00;0.29;Real;;;;2024;10;2
2024-10-01;20:00;0.277;Real;;;;2024;10;2
2024-10-01;21:00;0.336;Real;;;;2024;10;2
2024-10-01;22:00;1.222;Real;;;;2024;10;2
2024-10-01;23:00;0.379;Real;;;;2024;10;2
2024-10-01;24:00:00;0.379;Real;;;;2024;10;2
2024-10-02;1:00;0.116;Real;;;;2024;10;2
2024-10-02;2:00;0.088;Real;;;;2024;10;2
2024-10-02;3:00;0.146;Real;;;;2024;10;2
2024-10-02;4:00;0.078;Real;;;;2024;10;2
2024-10-02;5:00;0.116;Real;;;;2024;10;2
2024-10-02;6:00;0.112;Real;;;;2024;10;2
2024-10-02;7:00;0.077;Real;;;;2024;10;2
2024-10-02;8:00;0.164;Real;;;;2024;10;2
2024-10-02;9:00;0.103;Real;;;;2024;10;2
2024-10-02;10:00;0.201;Real;;;;2024;10;2
2024-10-02;11:00;0.144;Real;;;;2024;10;2
2024-10-02;12:00;0.076;Real;;;;2024;10;2
2024-10-02;13:00;0.14;Real;;;;2024;10;2
2024-10-02;14:00;0.163;Real;;;;2024;10;2
2024-10-02;15:00;0.443;Real;;;;2024;10;2
2024-10-02;16:00;0.172;Real;;;;2024;10;2
2024-10-02;17:00;0.187;Real;;;;2024;10;2
2024-10-02;18:00;0.151;Real;;;;2024;10;2
2024-10-02;19:00;0.076;Real;;;;2024;10;2
2024-10-02;20:00;0.109;Real;;;;2024;10;2
2024-10-02;21:00;0.357;Real;;;;2024;10;2
2024-10-02;22:00;0.355;Real;;;;2024;10;2
2024-10-02;23:00;0.379;Real;;;;2024;10;2
2024-10-02;24:00:00;0.297;Real;;;;2024;10;2
2024-10-03;1:00;0.258;Real;;;;2024;10;2
2024-10-03;2:00;0.099;Real;;;;2024;10;2
2024-10-03;3:00;0.08;Real;;;;2024;10;2
2024-10-03;4:00;0.166;Real;;;;2024;10;2
2024-10-03;5:00;0.067;Real;;;;2024;10;2
2024-10-03;6:00;0.089;Real;;;;2024;10;2
2024-10-03;7:00;0.151;Real;;;;2024;10;2
2024-10-03;8:00;0.081;Real;;;;2024;10;2
2024-10-03;9:00;0.203;Real;;;;2024;10;2
2024-10-03;10:00;0.173;Real;;;;2024;10;2
2024-10-03;11:00;0.058;Real;;;;2024;10;2
2024-10-03;12:00;0.171;Real;;;;2024;10;2
2024-10-03;13:00;0.103;Real;;;;2024;10;2
2024-10-03;14:00;0.472;Real;;;;2024;10;2
2024-10-03;15:00;0.308;Real;;;;2024;10;2
2024-10-03;16:00;0.133;Real;;;;2024;10;2
2024-10-03;17:00;0.234;Real;;;;2024;10;2
2024-10-03;18:00;0.237;Real;;;;2024;10;2
2024-10-03;19:00;0.305;Real;;;;2024;10;2
2024-10-03;20:00;0.273;Real;;;;2024;10;2
2024-10-03;21:00;0.366;Real;;;;2024;10;2
2024-10-03;22:00;0.829;Real;;;;2024;10;2
2024-10-03;23:00;0.353;Real;;;;2024;10;2
2024-10-03;24:00:00;0.27;Real;;;;2024;10;2
2024-10-04;1:00;0.23;Real;;;;2024;10;2
2024-10-04;2:00;0.104;Real;;;;2024;10;2
2024-10-04;3:00;0.18;Real;;;;2024;10;2
2024-10-04;4:00;0.093;Real;;;;2024;10;2
2024-10-04;5:00;0.059;Real;;;;2024;10;2
2024-10-04;6:00;0.159;Real;;;;2024;10;2
2024-10-04;7:00;0.075;Real;;;;2024;10;2
2024-10-04;8:00;0.105;Real;;;;2024;10;2
2024-10-04;9:00;0.112;Real;;;;2024;10;2
2024-10-04;10:00;0.408;Real;;;;2024;10;2
2024-10-04;11:00;0.838;Real;;;;2024;10;2
2024-10-04;12:00;0.069;Real;;;;2024;10;2
2024-10-04;13:00;0.144;Real;;;;2024;10;2
2024-10-04;14:00;0.141;Real;;;;2024;10;2
2024-10-04;15:00;0.061;Real;;;;2024;10;2
2024-10-04;16:00;0.076;Real;;;;2024;10;2
2024-10-04;17:00;0.147;Real;;;;2024;10;2
2024-10-04;18:00;0.134;Real;;;;2024;10;2
2024-10-04;19:00;0.069;Real;;;;2024;10;2
2024-10-04;20:00;0.098;Real;;;;2024;10;2
2024-10-04;21:00;0.409;Real;;;;2024;10;2
2024-10-04;22:00;0.558;Real;;;;2024;10;2
2024-10-04;23:00;0.405;Real;;;;2024;10;2
2024-10-04;24:00:00;0.46;Real;;;;2024;10;2
2024-10-05;1:00;0.319;Real;;;;2024;10;2
2024-10-05;2:00;0.145;Real;;;;2024;10;2
2024-10-05;3:00;0.11;Real;;;;2024;10;2
2024-10-05;4:00;0.186;Real;;;;2024;10;2
