date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k3_2024_11
2024-11-01;1:00;0.246;Real;;;;2024;11;1
2024-11-01;2:00;0.83;Real;;;;2024;11;1
2024-11-01;3:00;0.2;Real;;;;2024;11;1
2024-11-01;4:00;0.451;Real;;;;2024;11;1
2024-11-01;5:00;0.091;Real;;;;2024;11;1
2024-11-01;6:00;0.111;Real;;;;2024;11;1
2024-11-01;7:00;0.11;Real;;;;2024;11;1
2024-11-01;8:00;0.362;Real;;;;2024;11;1
2024-11-01;9:00;0.404;Real;;;;2024;11;1
2024-11-01;10:00;0.391;Real;;;;2024;11;1
2024-11-01;11:00;0.413;Real;;;;2024;11;1
2024-11-01;12:00;1.081;Real;;;;2024;11;1
2024-11-01;13:00;0.253;Real;;;;2024;11;1
2024-11-01;14:00;0.096;Real;;;;2024;11;1
2024-11-01;15:00;0.176;Real;;;;2024;11;1
2024-11-01;16:00;0.158;Real;;;;2024;11;1
2024-11-01;17:00;0.093;Real;;;;2024;11;1
2024-11-01;18:00;0.215;Real;;;;2024;11;1
2024-11-01;19:00;0.302;Real;;;;2024;11;1
2024-11-01;20:00;0.331;Real;;;;2024;11;1
2024-11-01;21:00;0.315;Real;;;;2024;11;1
2024-11-01;22:00;0.31;Real;;;;2024;11;1
2024-11-01;23:00;0.721;Real;;;;2024;11;1
2024-11-01;24:00:00;0.392;Real;;;;2024;11;1
2024-11-02;1:00;0.359;Real;;;;2024;11;1
2024-11-02;2:00;0.943;Real;;;;2024;11;1
2024-11-02;3:00;0.191;Real;;;;2024;11;1
2024-11-02;4:00;0.443;Real;;;;2024;11;1
2024-11-02;5:00;0.088;Real;;;;2024;11;1
2024-11-02;6:00;0.085;Real;;;;2024;11;1
2024-11-02;7:00;0.083;Real;;;;2024;11;1
2024-11-02;8:00;0.279;Real;;;;2024;11;1
2024-11-02;9:00;0.105;Real;;;;2024;11;1
2024-11-02;10:00;0.086;Real;;;;2024;11;1
2024-11-02;11:00;0.076;Real;;;;2024;11;1
2024-11-02;12:00;0.092;Real;;;;2024;11;1
2024-11-02;13:00;0.211;Real;;;;2024;11;1
2024-11-02;14:00;0.552;Real;;;;2024;11;1
2024-11-02;15:00;0.258;Real;;;;2024;11;1
2024-11-02;16:00;0.211;Real;;;;2024;11;1
2024-11-02;17:00;0.203;Real;;;;2024;11;1
2024-11-02;18:00;0.294;Real;;;;2024;11;1
2024-11-02;19:00;0.336;Real;;;;2024;11;1
2024-11-02;20:00;0.26;Real;;;;2024;11;1
2024-11-02;21:00;0.263;Real;;;;2024;11;1
2024-11-02;22:00;0.25;Real;;;;2024;11;1
2024-11-02;23:00;0.43;Real;;;;2024;11;1
2024-11-02;24:00:00;0.294;Real;;;;2024;11;1
2024-11-03;1:00;0.645;Real;;;;2024;11;1
2024-11-03;2:00;0.697;Real;;;;2024;11;1
2024-11-03;3:00;0.346;Real;;;;2024;11;1
2024-11-03;4:00;0.317;Real;;;;2024;11;1
2024-11-03;5:00;0.086;Real;;;;2024;11;1
2024-11-03;6:00;0.079;Real;;;;2024;11;1
2024-11-03;7:00;0.08;Real;;;;2024;11;1
2024-11-03;8:00;0.081;Real;;;;2024;11;1
2024-11-03;9:00;0.078;Real;;;;2024;11;1
2024-11-03;10:00;0.195;Real;;;;2024;11;1
2024-11-03;11:00;0.305;Real;;;;2024;11;1
2024-11-03;12:00;0.099;Real;;;;2024;11;1
2024-11-03;13:00;0.352;Real;;;;2024;11;1
2024-11-03;14:00;0.34;Real;;;;2024;11;1
2024-11-03;15:00;0.635;Real;;;;2024;11;1
2024-11-03;16:00;0.537;Real;;;;2024;11;1
2024-11-03;17:00;0.271;Real;;;;2024;11;1
2024-11-03;18:00;0.158;Real;;;;2024;11;1
2024-11-03;19:00;0.167;Real;;;;2024;11;1
2024-11-03;20:00;0.19;Real;;;;2024;11;1
2024-11-03;21:00;0.103;Real;;;;2024;11;1
2024-11-03;22:00;1.022;Real;;;;2024;11;1
2024-11-03;23:00;0.838;Real;;;;2024;11;1
2024-11-03;24:00:00;0.169;Real;;;;2024;11;1
2024-11-04;1:00;0.637;Real;;;;2024;11;1
2024-11-04;2:00;0.507;Real;;;;2024;11;1
2024-11-04;3:00;0.268;Real;;;;2024;11;1
2024-11-04;4:00;0.412;Real;;;;2024;11;1
2024-11-04;5:00;0.091;Real;;;;2024;11;1
2024-11-04;6:00;0.106;Real;;;;2024;11;1
2024-11-04;7:00;0.228;Real;;;;2024;11;1
2024-11-04;8:00;0.284;Real;;;;2024;11;1
2024-11-04;9:00;0.104;Real;;;;2024;11;1
2024-11-04;10:00;0.222;Real;;;;2024;11;1
2024-11-04;11:00;0.224;Real;;;;2024;11;1
2024-11-04;12:00;0.235;Real;;;;2024;11;1
2024-11-04;13:00;0.224;Real;;;;2024;11;1
2024-11-04;14:00;0.47;Real;;;;2024;11;1
2024-11-04;15:00;0.255;Real;;;;2024;11;1
2024-11-04;16:00;0.219;Real;;;;2024;11;1
2024-11-04;17:00;0.23;Real;;;;2024;11;1
2024-11-04;18:00;0.235;Real;;;;2024;11;1
2024-11-04;19:00;0.231;Real;;;;2024;11;1
