date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k4_2024_12
2024-12-01;1:00;0.118;Real;;;;2024;12;2
2024-12-01;2:00;0.06;Real;;;;2024;12;2
2024-12-01;3:00;0.045;Real;;;;2024;12;2
2024-12-01;4:00;0.031;Real;;;;2024;12;2
2024-12-01;5:00;0.06;Real;;;;2024;12;2
2024-12-01;6:00;0.035;Real;;;;2024;12;2
2024-12-01;7:00;0.205;Real;;;;2024;12;2
2024-12-01;8:00;0.057;Real;;;;2024;12;2
2024-12-01;9:00;0.034;Real;;;;2024;12;2
2024-12-01;10:00;0.718;Real;;;;2024;12;2
2024-12-01;11:00;1.51;Real;;;;2024;12;2
2024-12-01;12:00;0.031;Real;;;;2024;12;2
2024-12-01;13:00;0.058;Real;;;;2024;12;2
2024-12-01;14:00;0.031;Real;;;;2024;12;2
2024-12-01;15:00;0.181;Real;;;;2024;12;2
2024-12-01;16:00;0.061;Real;;;;2024;12;2
2024-12-01;17:00;0.145;Real;;;;2024;12;2
2024-12-01;18:00;1.005;Real;;;;2024;12;2
2024-12-01;19:00;0.847;Real;;;;2024;12;2
2024-12-01;20:00;0.798;Real;;;;2024;12;2
2024-12-01;21:00;1.592;Real;;;;2024;12;2
2024-12-01;22:00;1.01;Real;;;;2024;12;2
2024-12-01;23:00;0.692;Real;;;;2024;12;2
2024-12-01;24:00:00;0.611;Real;;;;2024;12;2
2024-12-02;1:00;0.069;Real;;;;2024;12;2
2024-12-02;2:00;0.03;Real;;;;2024;12;2
2024-12-02;3:00;0.056;Real;;;;2024;12;2
2024-12-02;4:00;0.04;Real;;;;2024;12;2
2024-12-02;5:00;0.205;Real;;;;2024;12;2
2024-12-02;6:00;0.049;Real;;;;2024;12;2
2024-12-02;7:00;0.043;Real;;;;2024;12;2
2024-12-02;8:00;0.604;Real;;;;2024;12;2
2024-12-02;9:00;0.934;Real;;;;2024;12;2
2024-12-02;10:00;0.573;Real;;;;2024;12;2
2024-12-02;11:00;0.483;Real;;;;2024;12;2
2024-12-02;12:00;0.649;Real;;;;2024;12;2
2024-12-02;13:00;0.042;Real;;;;2024;12;2
