,0,1
media_consumo,0.16385907222626253,0.2894280662738914
std_consumo,0.1906601721516538,0.34331079320208485
min_consumo,0.024,0.043
max_consumo,1.9193333333333333,3.378375
percentil_25_consumo,0.068,0.1045
percentil_50_consumo,0.10022222222222223,0.16625
percentil_75_consumo,0.1703611111111111,0.3223125
promedio_por_dia,0.16385907222626253,0.28942806627389134
consumo_medio_diario,3.9326177334303014,6.946273590573393
Mañana,0.15278269519895202,0.21648582404987135
Mediodia,0.21824409630711997,0.4377472608773819
Tarde,0.18518250593264252,0.33929062322925163
Noche,0.17612074617853304,0.30259902123564136
Madrugada,0.09446822772451183,0.14771469187500738
sum_consumo,482.26011111111114,868.8188199999997
Sábado,0.16385907222626253,0.2894280662738914
Fin de semana,0.16385907222626253,0.2894280662738914
s_Mañana,75.14411111111112,108.47512499999999
s_Mediodia,159.81977777777777,328.9083849999998
s_Tarde,91.00433333333334,168.2354349999999
s_Noche,87.18322222222223,152.07675
s_Madrugada,69.10866666666668,111.123125
s_Sábado,482.26011111111114,868.8188199999997
s_Fin de semana,482.26011111111114,868.8188199999997
s_invierno,126.96244444444444,241.2835
s_otoño,92.09577777777777,170.97
s_primavera,146.21422222222225,234.53674999999998
s_verano,116.98766666666668,222.0285699999997
std_Mañana,0.05643415367930327,0.09766661890936361
std_Mediodia,0.058541112258703426,0.09360584320827597
std_Tarde,0.03869914386179455,0.057836452915304704
std_Noche,0.04480385904491002,0.06577312525405217
std_Madrugada,0.022724024770312157,0.04504899955401439
std_Sábado,0.19066017215165376,0.3433107932020848
std_Fin de semana,0.19066017215165376,0.3433107932020848
std_invierno,0.21331541822001607,0.3394486089918861
std_otoño,0.16881560881989516,0.2816206105323633
std_primavera,0.17715922027512898,0.27123049768782964
std_verano,0.17554832819703745,0.39714978082709945
Enero,43.00366666666667,83.96725
Febrero,47.94544444444445,92.48712499999999
Marzo,55.75855555555555,91.1755
Abril,42.88177777777778,75.0415
Mayo,47.57388888888889,68.31975
Junio,52.56266666666667,84.03475
Julio,31.467666666666666,71.780125
Agosto,32.95733333333333,66.21369499999972
Septiembre,31.000444444444447,55.8535
Octubre,28.268555555555555,51.011125
Noviembre,32.82677777777778,64.105375
Diciembre,36.013333333333335,64.829125
total_mean_consumption,2902.785457012593,5229.154493694421
