rolling_2024-04-25_2024-07-24,0.0,1.0,2.0,3.0
0.0,0.625,0.375,0.0,0.0
1.0,0.6666666666666666,0.3333333333333333,0.0,0.0
2.0,0.4,0.0,0.6,0.0
3.0,0.0,0.0,0.0,1.0
