rolling_2025-02-19_2025-05-20,0.0,1.0,2.0,3.0
0.0,0.5,0.5,0.0,0.0
1.0,0.0,0.125,0.5,0.375
2.0,0.0,0.0,0.0,1.0
3.0,0.0,0.0,0.0,1.0
