hour,0,1,2
0,0.18211152124352248,0.34588516746411485,0.2931664523809524
1,0.1416079411111298,0.4915598086124402,0.1846619696969697
2,0.1098053722679757,0.4813444976076555,0.14326916666666667
3,0.09675180267944185,0.339622009569378,0.1307589393939394
4,0.08965090746276906,0.29267464114832537,0.1171581818181818
5,0.08604946306091393,0.1477464114832536,0.10125083333333333
6,0.08520675318638819,0.15157416267942583,0.0982055303030303
7,0.09551832902166608,0.19121052631578947,0.20385
8,0.13889107864043165,0.24335885167464116,0.4787630303030303
9,0.17754060513806014,0.21739234449760766,0.37412318181818177
10,0.18896557991156912,0.2462488038277512,0.4030931818181818
11,0.2013971201780954,0.2999043062200957,0.42289818181818184
12,0.19957907320048138,0.28108133971291865,0.4557140151515152
13,0.22747689493403464,0.29189473684210526,0.5074756818181818
14,0.2871441368301162,0.32955502392344493,0.5523721212121212
15,0.3136806649193033,0.4390574162679426,0.5731453030303031
16,0.23872892072673657,0.3846267942583732,0.4751714523809524
17,0.21525870928081206,0.23697129186602872,0.39372338095238096
18,0.20324393303558194,0.2612248803827751,0.40039540476190477
19,0.2242403608970297,0.2646602870813397,0.43107083333333335
20,0.25657218220629197,0.25227272727272726,0.5242350476190476
21,0.3023948459588617,0.2696028708133971,0.5916018095238096
22,0.2787506342035972,0.306488038277512,0.6184823095238096
23,0.22178464607546824,0.4995502392344498,0.47923242857142856
total_mean_consumption,4.562351476170278,7.265507177033492,8.953818437229437
