hour,0,1,2
0,0.12311155765434384,0.4915598086124402,0.1961418831168831
1,0.10008341795715549,0.4813444976076555,0.1462077380952381
2,0.08861192549709561,0.339622009569378,0.131508170995671
3,0.08171546097301403,0.29267464114832537,0.11950167748917749
4,0.07856138077815407,0.1477464114832536,0.10653511904761905
5,0.07736195759817815,0.15157416267942583,0.10457775974025973
6,0.08972471695240669,0.19121052631578947,0.1803470238095238
7,0.13702196648645348,0.24335885167464116,0.38405990259740264
8,0.17367370257614756,0.21739234449760766,0.3166867748917746
9,0.17983894952154744,0.2462488038277512,0.32868135281385163
10,0.1892001839213759,0.2999043062200957,0.3440854978354964
11,0.18205081168947723,0.28108133971291865,0.3707396536796521
12,0.20390231603048678,0.29189473684210526,0.414094383116881
13,0.24364098205162346,0.32955502392344493,0.48259181818181585
14,0.27216803490137065,0.4390574162679426,0.5118149567099548
15,0.2237205327400854,0.3846267942583732,0.3986648442176857
16,0.202011107639511,0.23697129186602872,0.337795362585033
17,0.18871110333978536,0.2612248803827751,0.3470580918367339
18,0.20256923739266594,0.2646602870813397,0.3935619306122446
19,0.23845766714102348,0.25227272727272726,0.46791135646258486
20,0.2827816635793494,0.2696028708133971,0.5341881972789115
21,0.23659660847106323,0.306488038277512,0.575614149659864
22,0.18804836372186862,0.4995502392344498,0.4490511394557823
23,0.15706639633467562,0.34588516746411485,0.2936373469387755
total_mean_consumption,4.140630044948859,7.265507177033492,7.935056131168817
