hour,0,1,2,3,4
0,0.12692222222222221,0.10212592592592591,0.17924722222222222,0.49637777777777775,0.21294749999999987
1,0.10729555555555556,0.08714444444444445,0.12759166666666666,0.4517444444444444,0.15913111111111083
2,0.08779333333333332,0.08234814814814816,0.11653888888888889,0.38788888888888895,0.13098111111111083
3,0.08659999999999998,0.0665074074074074,0.10526388888888889,0.28284444444444445,0.11225888888888859
4,0.07968444444444445,0.07018148148148147,0.10516666666666666,0.1698111111111111,0.09706444444444416
5,0.08156,0.07285925925925925,0.1006888888888889,0.15911111111111112,0.10546666666666667
6,0.08253333333333333,0.10552222222222223,0.11925833333333333,0.18267777777777777,0.22756944444444444
7,0.09516,0.22741111111111112,0.14154166666666668,0.2523444444444444,0.5326111111111111
8,0.12851333333333334,0.2582555555555555,0.2543638888888889,0.23065555555555556,0.3910036111111107
9,0.14116,0.22975925925925925,0.27854999999999996,0.25453333333333333,0.3933433333333325
10,0.15483555555555556,0.2331185185185185,0.307175,0.2956888888888889,0.39762694444444346
11,0.14236222222222222,0.19320370370370368,0.3153111111111111,0.2961888888888889,0.4472941666666653
12,0.14638444444444443,0.21817407407407408,0.39896666666666664,0.3022888888888889,0.5122999999999985
13,0.17429333333333336,0.29770740740740737,0.5303638888888889,0.32955555555555555,0.45920972222222006
14,0.23742666666666667,0.38154074074074074,0.41594166666666665,0.45680000000000004,0.5592802777777764
15,0.1600022222222222,0.2719740740740741,0.3321,0.5231777777777777,0.43056555555555465
16,0.1503977777777778,0.25384444444444443,0.32255,0.26764444444444446,0.35152888888888834
17,0.1463511111111111,0.20087037037037037,0.3485527777777778,0.28484444444444446,0.3725311111111108
18,0.15549555555555555,0.2253222222222222,0.37463888888888885,0.2607555555555556,0.47380555555555554
19,0.1577688888888889,0.3325148148148149,0.37531944444444443,0.2755111111111111,0.641
20,0.19486222222222221,0.475374074074074,0.39631388888888885,0.30556666666666665,0.6442944444444445
21,0.16896666666666665,0.338,0.41368333333333335,0.3161111111111111,0.6545361111111111
22,0.15206222222222224,0.20375555555555555,0.3133166666666667,0.5348333333333333,0.5543555555555555
23,0.1354177777777778,0.15403333333333333,0.25772500000000004,0.29134444444444446,0.37088055555555555
total_mean_consumption,3.2938488888888884,5.081548148148148,6.630169444444445,7.608300000000001,9.231586111111099
