hour,0,1,2,3
0,0.11717210144927535,0.10013043478260869,0.1753804347826087,0.43005054347826
1,0.09660688405797102,0.08296195652173913,0.15769565217391307,0.3384418478260861
2,0.09283333333333334,0.08024999999999999,0.12718260869565218,0.30457771739130346
3,0.08185326086956522,0.08185869565217391,0.10908478260869565,0.2415885869565209
4,0.07993115942028985,0.07901630434782608,0.10029347826086957,0.26387010869565186
5,0.08342753623188405,0.0965625,0.11610869565217392,0.2536472826086954
6,0.11017210144927536,0.23726902173913045,0.18988913043478262,0.32288097826086926
7,0.1282518115942029,0.3018641304347826,0.24563478260869562,0.2915543478260869
8,0.1367608695652174,0.23499184782608695,0.2643543478260869,0.3047663043478261
9,0.1326485507246377,0.23352717391304348,0.2830260869565217,0.33828804347826086
10,0.12206521739130434,0.23521739130434782,0.31538913043478256,0.3748423913043478
11,0.1259927536231884,0.25850815217391304,0.3545608695652174,0.3651858695652168
12,0.15256702898550725,0.25131793478260867,0.46910217391304354,0.39467499999999944
13,0.2095,0.2921875,0.5273978260869565,0.3792456521739125
14,0.2066557971014493,0.24496467391304347,0.3967869565217391,0.35063206521739043
15,0.16854347826086957,0.22377717391304347,0.31623913043478263,0.33171358695652087
16,0.13692210144927536,0.2106820652173913,0.2867260869565217,0.3143440217391296
17,0.12792028985507245,0.22269836956521738,0.28409347826086956,0.36564782608695595
18,0.14054166666666668,0.2511440217391304,0.26865434782608694,0.37429945652173885
19,0.17405797101449275,0.36223641304347826,0.37263695652173917,0.4388586956521739
20,0.19341304347826085,0.39168206521739135,0.4847108695652175,0.4265869565217391
21,0.1585199275362319,0.27491032608695654,0.4280391304347826,0.4428646739130432
22,0.1276322463768116,0.2114048913043478,0.3199804347826087,0.40530489130434755
23,0.115,0.14609510869565218,0.22849347826086958,0.4582179347826084
total_mean_consumption,3.218989130434782,5.1052581521739135,6.821460869565217,8.512084782608683
