hour,0,1,2
0,0.11113423913043478,0.4780217391304348,0.15937047101449275
1,0.09442101449275361,0.3475036231884058,0.13967451690821256
2,0.08853170289855072,0.29446376811594205,0.12446105072463769
3,0.08309492753623189,0.17568115942028986,0.1113834541062802
4,0.08111340579710144,0.14422826086956522,0.1087361111111111
5,0.08998115942028986,0.19031884057971013,0.13572644927536232
6,0.15905615942028986,0.2231376811594203,0.22455676328502416
7,0.18961286231884059,0.22208695652173913,0.25003200483091786
8,0.1743909420289855,0.2318768115942029,0.245254251207729
9,0.17214420289855073,0.23214130434782607,0.27442113526569967
10,0.17323894927536232,0.24420289855072466,0.3096368478260855
11,0.17645452898550723,0.23872101449275362,0.3684556038647325
12,0.19181576086956523,0.2708405797101449,0.4378731763285006
13,0.23784673913043478,0.3065797101449275,0.4591561714975831
14,0.2218539855072464,0.290018115942029,0.3894348309178734
15,0.19131358695652173,0.23223188405797102,0.3044726570048302
16,0.17931938405797102,0.19729710144927537,0.2878981642512074
17,0.1677588768115942,0.2023478260869565,0.29738185990338134
18,0.18096557971014493,0.19482608695652173,0.30113899758454094
19,0.2288744565217391,0.18823550724637683,0.3715091666666665
20,0.2447463768115942,0.22061594202898552,0.4764559178743961
21,0.20718496376811593,0.3691159420289855,0.42093900966183573
22,0.1689001811594203,0.34244565217391304,0.29994112318840577
23,0.13525271739130434,0.421481884057971,0.20969202898550723
total_mean_consumption,3.9490067028985507,6.2584202898550725,6.707601763285013
