hour,0,1,2,3
0,0.1203304347826087,0.10020652173913043,0.20879347826086955,0.3765249999999983
1,0.09726739130434783,0.08785054347826088,0.17417391304347826,0.31989456521738957
2,0.0927608695652174,0.08263586956521739,0.14689285714285713,0.30047065217391133
3,0.08480217391304348,0.0776413043478261,0.1165527950310559,0.29670978260869396
4,0.0815304347826087,0.07503260869565218,0.10915372670807454,0.35300108695652116
5,0.08157826086956521,0.09647554347826087,0.12372360248447205,0.31479456521739074
6,0.08542391304347827,0.27151902173913045,0.18499223602484474,0.3971749999999994
7,0.10367826086956522,0.32620923913043476,0.23631055900621117,0.3108478260869565
8,0.1270304347826087,0.2272554347826087,0.26092080745341617,0.32121739130434784
9,0.1256,0.19822010869565218,0.2857857142857143,0.4003260869565217
10,0.12107391304347825,0.18601902173913043,0.3134487577639752,0.4563043478260869
11,0.1285,0.19657065217391304,0.34281677018633544,0.46466521739130323
12,0.15573478260869567,0.19313858695652175,0.42682608695652174,0.5165239130434771
13,0.20111521739130436,0.2762038043478261,0.46238975155279505,0.47411086956521625
14,0.19238260869565219,0.25252717391304347,0.360833850931677,0.4071336956521722
15,0.16468260869565218,0.20569021739130433,0.30365683229813667,0.3792206521739114
16,0.13031086956521737,0.1911358695652174,0.2731723602484472,0.3982749999999983
17,0.1254282608695652,0.18841304347826088,0.27583229813664595,0.49845869565217277
18,0.13078913043478263,0.20858695652173914,0.2760093167701863,0.5193380434782603
19,0.1495195652173913,0.36459239130434784,0.3384689440993789,0.658945652173913
20,0.1767521739130435,0.40925543478260873,0.4136987577639752,0.5872608695652174
21,0.1587282608695652,0.2797635869565217,0.3847670807453416,0.4706206521739125
22,0.13522608695652175,0.2010788043478261,0.30087422360248445,0.4353597826086951
23,0.12340217391304349,0.12646467391304347,0.2515357142857143,0.44966413043478204
total_mean_consumption,3.0936478260869564,4.822486413043479,6.571630434782608,10.106843478260847
