,0,1,2
media_consumo,0.129368167562724,0.25168462763839056,0.3524317876344086
std_consumo,0.119144675842378,0.26609113035171794,0.40604220088660836
min_consumo,0.04375,0.033555555555555554,0.035
max_consumo,1.22525,2.4802222222222223,2.81725
percentil_25_consumo,0.066,0.09694444444444444,0.0795
percentil_50_consumo,0.096625,0.16422222222222221,0.170375
percentil_75_consumo,0.14531249999999998,0.2836388888888889,0.484875
promedio_por_dia,0.12936816756272398,0.25168462763839056,0.3524317876344086
consumo_medio_diario,3.1048360215053763,6.040431063321375,8.458362903225806
Mañana,0.1125692204301075,0.1881416845878134,0.3750188172043011
Mediodia,0.1705268817204301,0.32389888092393326,0.42235170250896054
Tarde,0.12731384408602148,0.30878696535244865,0.3978279569892473
Noche,0.155445564516129,0.31528151135005966,0.520858870967742
Madrugada,0.0833933691756272,0.14136618876941454,0.12490501792114692
sum_consumo,242.44725,469.82779999999934,786.62775
Lunes,0.13131361607142852,0.2535551310993529,0.37306473214285707
Martes,0.12283482142857141,0.24602761610817162,0.35925744047619046
Miércoles,0.1292037202380952,0.2503709597295696,0.3635543154761905
Jueves,0.1348870192307692,0.24476914707977185,0.3427355769230769
Viernes,0.13036698717948714,0.2473301541231396,0.33042868589743585
Sábado,0.1291710069444444,0.24963599537037032,0.3345381944444444
Domingo,0.1253305288461538,0.2718303399018667,0.3590993589743589
Entre semana,0.12997825420929238,0.24819452068401116,0.3543147977941177
Fin de semana,0.12721515624999996,0.26124942129629575,0.34731
s_Mañana,33.83775,58.61202666666663,139.507
s_Mediodia,81.5445,150.49734666666615,235.67225
s_Tarde,39.81075,95.63164888888875,147.99200000000002
s_Noche,49.06875,99.46333333333332,193.7595
s_Madrugada,38.1855,65.62344444444444,69.697
s_Lunes,36.4345,70.05438666666659,125.34975
s_Martes,33.9925,69.36455555555555,120.7105
s_Miércoles,36.1805,71.2405066666664,122.15424999999999
s_Jueves,34.318749999999994,64.31958222222218,106.9335
s_Viernes,34.1525,64.390191111111,103.09375
s_Sábado,32.78675,60.248444444444445,96.34700000000001
s_Domingo,34.58175,70.21013333333313,112.039
s_Entre semana,175.07875,339.36922222222177,578.24175
s_Fin de semana,67.3685,130.45857777777758,208.386
s_invierno,242.44725,469.82779999999934,786.62775
std_Mañana,0.05512945909023202,0.0845068351804928,0.16697499816055114
std_Mediodia,0.0580525319959315,0.0871132635664465,0.10210137053141018
std_Tarde,0.017887482523910397,0.05858745521962264,0.07209650830649472
std_Noche,0.0391532595216797,0.08154103666235098,0.1176882336024553
std_Madrugada,0.017475322554281476,0.04437402220672242,0.0605869186139876
std_Lunes,0.11992110477530728,0.2629830216178644,0.40478185308658
std_Martes,0.09800801934254655,0.24121663875180976,0.40966405721418586
std_Miércoles,0.10246207801219973,0.249432507409684,0.4052473954138511
std_Jueves,0.12235795414187972,0.25366359576128544,0.38701900403208217
std_Viernes,0.11715329785586,0.2617469944690429,0.38673937977816
std_Sábado,0.1276026207660735,0.26855595693256745,0.39898027088112775
std_Domingo,0.1155275960485806,0.2965141980272085,0.41930696795107114
std_Entre semana,0.11452551991691387,0.25637983461932357,0.40050262069073084
std_Fin de semana,0.12254373943863985,0.2850853212160924,0.41055424804332963
std_invierno,0.11914467584237805,0.26609113035171805,0.40604220088660853
Enero,242.44725,469.82779999999934,786.62775
total_mean_consumption,1462.8996491846265,2835.3835051106475,4742.476320174294
