,0,1,2
media_consumo,0.15853733896940417,0.276878170289855,0.4211184782608687
std_consumo,0.17179111860741053,0.27607927595339243,0.2591024152854334
min_consumo,0.0,0.0,0.0280999999999478
max_consumo,1.7172222222222222,2.3025714285714285,4.216
percentil_25_consumo,0.0651111111111111,0.10539285714285715,0.303
percentil_50_consumo,0.10166666666666667,0.17671428571428574,0.393
percentil_75_consumo,0.17455555555555555,0.33296428571428566,0.508
promedio_por_dia,0.15853733896940417,0.27687817028985506,0.4211184782608688
consumo_medio_diario,3.804896135265701,6.645076086956522,10.106843478260847
Mañana,0.1559450483091787,0.2665543478260869,0.3573915760869564
Mediodia,0.20199879227053139,0.3480931677018634,0.4496597826086945
Tarde,0.18206853864734296,0.2886094720496894,0.5187543478260861
Noche,0.17633665458937198,0.3623144409937888,0.4857263586956517
Madrugada,0.08925040257648949,0.1477673395445134,0.3268992753623175
sum_consumo,350.0504444444444,611.347,929.8295999999982
Lunes,0.15592414529914525,0.28335622710622704,0.3978967948717935
Martes,0.1565302706552706,0.2771222527472527,0.3949253205128193
Miércoles,0.16571759259259256,0.2725494505494505,0.3997179487179487
Jueves,0.16315277777777773,0.26449862637362637,0.3744423076923077
Viernes,0.14722079772079769,0.2680627289377289,0.3918333333333317
Sábado,0.15878637566137563,0.2734574829931972,0.5035449404761888
Domingo,0.1624102564102564,0.2993635531135531,0.4791282051282051
Entre semana,0.15770911680911678,0.27311785714285713,0.3917631410256402
Fin de semana,0.16053120713305896,0.2859307760141093,0.4917887345679003
s_Mañana,57.38777777777778,98.092,131.52009999999996
s_Mediodia,111.50333333333333,192.1474285714286,248.21219999999937
s_Tarde,67.00122222222222,106.20828571428571,190.9015999999997
s_Noche,64.8918888888889,133.3317142857143,178.74729999999985
s_Madrugada,49.266222222222225,81.56757142857143,180.44839999999928
s_Lunes,48.64833333333333,88.40714285714286,124.14379999999956
s_Martes,48.83744444444444,86.46214285714287,123.21669999999963
s_Miércoles,51.70388888888888,85.03542857142857,124.712
s_Jueves,50.903666666666666,82.52357142857143,116.826
s_Viernes,45.93288888888889,83.63557142857142,122.25199999999948
s_Sábado,53.352222222222224,91.8817142857143,169.19109999999944
s_Domingo,50.672,93.40142857142857,149.488
s_Entre semana,246.0262222222222,426.06385714285716,611.1504999999987
s_Fin de semana,104.02422222222222,185.28314285714285,318.67909999999944
s_primavera,350.0504444444444,611.347,929.829599999998
std_Mañana,0.041231832429538845,0.0743056478405436,0.0310181719668218
std_Mediodia,0.06317743335352345,0.08716223978607096,0.0623333066994864
std_Tarde,0.04969723065354776,0.05076842249374208,0.1095072513031965
std_Noche,0.06429021667363716,0.08200214114100787,0.1049629218939308
std_Madrugada,0.02326800144423851,0.042610748149857325,0.1320833096068619
std_Lunes,0.1583698536557889,0.27301057712706356,0.2461712534694289
std_Martes,0.15788052380028972,0.2592789895907442,0.3393602764061659
std_Miércoles,0.17818115985058897,0.265749607524305,0.2041734586576229
std_Jueves,0.16483298266632304,0.2445286930976871,0.1720489999890431
std_Viernes,0.1494300603060021,0.25381610190558823,0.2611949539437955
std_Sábado,0.17815727639824772,0.29060513029106855,0.2952751448031208
std_Domingo,0.18852822569179262,0.31505321123252206,0.2275336155638525
std_Entre semana,0.1640543892760533,0.2604562768290661,0.2509495597650116
std_Fin de semana,0.183816708950326,0.30365292687516554,0.2649113519679506
std_primavera,0.17179111860741053,0.2760792759533924,0.2591024152854334
Marzo,127.88577777777778,234.11785714285716,293.9250999999984
Abril,106.8578888888889,191.54214285714286,331.259
Mayo,115.30677777777777,185.68699999999998,304.64549999999974
total_mean_consumption,2110.8252731442435,3685.4644322735644,5604.557980908286
