,0,1,2,3
media_consumo,0.12890199275362316,0.19558152173913043,0.276878170289855,0.4211184782608687
std_consumo,0.12743077136517456,0.2272415526602055,0.27607927595339243,0.2591024152854334
min_consumo,0.0,0.0,0.0,0.0280999999999478
max_consumo,1.471,2.025,2.3025714285714285,4.216
percentil_25_consumo,0.067,0.06275,0.10539285714285715,0.303
percentil_50_consumo,0.0951,0.109875,0.17671428571428574,0.393
percentil_75_consumo,0.1392,0.21875,0.33296428571428566,0.508
promedio_por_dia,0.12890199275362316,0.19558152173913043,0.27687817028985506,0.4211184782608688
consumo_medio_diario,3.093647826086957,4.693956521739131,6.645076086956522,10.106843478260847
Mañana,0.110433152173913,0.21283491847826083,0.2665543478260869,0.3573915760869564
Mediodia,0.16058152173913043,0.25377038043478256,0.3480931677018634,0.4496597826086945
Tarde,0.13401195652173908,0.24213926630434784,0.2886094720496894,0.5187543478260861
Noche,0.14852717391304346,0.2110985054347826,0.3623144409937888,0.4857263586956517
Madrugada,0.09304492753623186,0.08450724637681155,0.1477673395445134,0.3268992753623175
sum_consumo,284.6156,431.844,611.347,929.8295999999982
Lunes,0.13135128205128202,0.1866402243589743,0.28335622710622704,0.3978967948717935
Martes,0.12263012820512817,0.19890544871794869,0.2771222527472527,0.3949253205128193
Miércoles,0.13197564102564097,0.207895032051282,0.2725494505494505,0.3997179487179487
Jueves,0.1218692307692307,0.2147572115384615,0.26449862637362637,0.3744423076923077
Viernes,0.12924423076923072,0.16969150641025638,0.2680627289377289,0.3918333333333317
Sábado,0.13234999999999997,0.1918318452380952,0.2734574829931972,0.5035449404761888
Domingo,0.1326282051282051,0.19963782051282047,0.2993635531135531,0.4791282051282051
Entre semana,0.12741410256410252,0.19557788461538458,0.27311785714285713,0.3917631410256402
Fin de semana,0.1324839506172839,0.1955902777777777,0.2859307760141093,0.4917887345679003
s_Mañana,40.6394,78.32325,98.092,131.52009999999996
s_Mediodia,88.64099999999999,140.08125,192.1474285714286,248.21219999999937
s_Tarde,49.3164,89.10725,106.20828571428571,190.9015999999997
s_Noche,54.658,77.68424999999999,133.3317142857143,178.74729999999985
s_Madrugada,51.3608,46.648,81.56757142857143,180.44839999999928
s_Lunes,40.9816,58.23175,88.40714285714286,124.14379999999956
s_Martes,38.2606,62.058499999999995,86.46214285714287,123.21669999999963
s_Miércoles,41.1764,64.86325,85.03542857142857,124.712
s_Jueves,38.023199999999996,67.00425,82.52357142857143,116.826
s_Viernes,40.3242,52.94375,83.63557142857142,122.25199999999948
s_Sábado,44.4696,64.4555,91.8817142857143,169.19109999999944
s_Domingo,41.38,62.287,93.40142857142857,149.488
s_Entre semana,198.76600000000002,305.1015,426.06385714285716,611.1504999999987
s_Fin de semana,85.8496,126.74249999999999,185.28314285714285,318.67909999999944
s_primavera,284.6156,431.844,611.347,929.829599999998
std_Mañana,0.041724943133301315,0.04061544404983575,0.0743056478405436,0.0310181719668218
std_Mediodia,0.07313740466812486,0.0507274692102717,0.08716223978607096,0.0623333066994864
std_Tarde,0.03575884383698198,0.06712021417425498,0.05076842249374208,0.1095072513031965
std_Noche,0.0457105591488008,0.08751478857968262,0.08200214114100787,0.1049629218939308
std_Madrugada,0.02156998994124126,0.025390515822985075,0.042610748149857325,0.1320833096068619
std_Lunes,0.12663766973850732,0.19803508355239086,0.27301057712706356,0.2461712534694289
std_Martes,0.10653017814823865,0.22206845586535362,0.2592789895907442,0.3393602764061659
std_Miércoles,0.1333719732553726,0.23419264309460947,0.265749607524305,0.2041734586576229
std_Jueves,0.10877607499655133,0.23490411725353766,0.2445286930976871,0.1720489999890431
std_Viernes,0.11911558663046666,0.18732315240042138,0.25381610190558823,0.2611949539437955
std_Sábado,0.1313622527022149,0.23665105601828873,0.29060513029106855,0.2952751448031208
std_Domingo,0.1390731466830091,0.25034707445277204,0.31505321123252206,0.2275336155638525
std_Entre semana,0.12070157457138771,0.21824540765688527,0.2604562768290661,0.2509495597650116
std_Fin de semana,0.13605470140038095,0.2435192183877573,0.30365292687516554,0.2649113519679506
std_primavera,0.12743077136517456,0.22724155266020551,0.2760792759533924,0.2591024152854334
Marzo,104.898,156.6205,234.11785714285716,293.9250999999984
Abril,88.3582,129.98250000000002,191.54214285714286,331.259
Mayo,91.35940000000001,145.24099999999999,185.68699999999998,304.64549999999974
total_mean_consumption,1716.2202837561933,2604.081509879307,3685.4644322735644,5604.557980908286
