,0,1,2
media_consumo,0.12163554876207727,0.186100845410628,0.2707551237922702
std_consumo,0.10670892967051002,0.21717203507130328,0.26987491502788913
min_consumo,0.0,0.0,0.006
max_consumo,1.5665,2.1982,2.87225
percentil_25_consumo,0.06825,0.06615,0.105375
percentil_50_consumo,0.0945,0.1091,0.17175
percentil_75_consumo,0.136,0.20045000000000002,0.32240625
promedio_por_dia,0.12163554876207727,0.186100845410628,0.2707551237922702
consumo_medio_diario,2.9192531702898554,4.466420289855073,6.498122971014485
Mañana,0.11663439764492747,0.18158297101449272,0.2602831114130432
Mediodia,0.1547593599033816,0.2281914251207729,0.34504245923912935
Tarde,0.12130536684782603,0.2316010869565217,0.29145471920289834
Noche,0.13904517663043478,0.21129402173913042,0.34081459465579705
Madrugada,0.08045954106280187,0.09989323671497582,0.14294308574879222
sum_consumo,729.2157500000001,1232.732,1704.3680849999987
Lunes,0.12392948717948715,0.18465705128205126,0.2757114049145299
Martes,0.11846100427350426,0.1926470085470085,0.2721831597222222
Miércoles,0.12131131810897432,0.19149312499999996,0.2787503906249996
Jueves,0.11950454059829055,0.18954957264957262,0.2682647970085466
Viernes,0.12044391396604935,0.17329916666666664,0.2655705565200608
Sábado,0.1262746817129629,0.18207604166666663,0.2584469551282051
Domingo,0.12146915064102559,0.1892771367521367,0.2765443456196575
Entre semana,0.1207289382079797,0.18628925549915393,0.2721107059410728
Fin de semana,0.12391175314465402,0.18563101265822782,0.267395723233122
s_Mañana,117.77175,200.4676,275.6136199999998
s_Mediodia,228.25799999999998,377.88500000000005,540.6611249999988
s_Tarde,121.4345,255.68759999999997,301.21733999999987
s_Noche,140.327,233.26859999999996,360.66987500000005
s_Madrugada,121.4245,165.4232,226.20612500000001
s_Lunes,104.61125,172.839,246.31287500000002
s_Martes,100.52775,180.3176,243.791
s_Miércoles,104.20725,183.8334,254.84964999999977
s_Jueves,101.247,177.4184,238.26902499999977
s_Viernes,104.22275,166.3672,241.0865299999994
s_Sábado,110.49075,174.793,234.53674999999998
s_Domingo,103.90899999999999,177.1634,245.5222549999996
s_Entre semana,514.816,880.7755999999999,1224.309079999999
s_Fin de semana,214.39975,351.95640000000003,480.0590049999996
s_primavera,729.21575,1232.732,1704.3680849999987
std_Mañana,0.0391731188487971,0.040962741196791455,0.06259777882964662
std_Mediodia,0.04980520846158022,0.043982423054461824,0.06874496516247837
std_Tarde,0.017685553033423798,0.055975597822364345,0.044948010590378014
std_Noche,0.031971719263312624,0.05994622892108518,0.08412124748126706
std_Madrugada,0.005643312834914675,0.034308994222264924,0.03692265101010726
std_Lunes,0.10177345247812357,0.20453988544492008,0.2582497453651808
std_Martes,0.09223360891750743,0.22038892541608335,0.25531497615165494
std_Miércoles,0.0991459666338574,0.21776539411279053,0.2718589563736376
std_Jueves,0.09767627227793602,0.2200186580869216,0.2569938633074145
std_Viernes,0.09831290050716933,0.19752750891736306,0.26281820927349003
std_Sábado,0.12567114633868193,0.2183496794242866,0.27123049768782964
std_Domingo,0.12190950336255395,0.2317544925541002,0.288700646795653
std_Entre semana,0.09834237494286166,0.21287952811440478,0.2629533317739091
std_Fin de semana,0.12408036864718715,0.22524569912030978,0.28090480208324003
std_primavera,0.10670892967051013,0.21717203507130328,0.26987491502788924
Marzo,259.82950000000005,441.6791999999999,634.0015099999998
Abril,227.05425,381.61379999999997,537.2740599999994
Mayo,242.332,409.43899999999996,533.0925149999994
total_mean_consumption,4383.347355263625,7409.049993919494,10243.787549989502
