,0,1,2,3,4
media_consumo,0.12286050724637677,0.18707880434782606,0.2507307518115942,0.28733713768115937,0.4211184782608687
std_consumo,0.11202295909152775,0.21960564622011675,0.33800890995292787,0.2513074223535782,0.2591024152854334
min_consumo,0.0,0.0,0.0,0.0,0.0280999999999478
max_consumo,1.3925,1.9769999999999999,3.1235,1.9741999999999997,4.216
percentil_25_consumo,0.06525,0.065,0.0585,0.12415000000000001,0.303
percentil_50_consumo,0.092125,0.1093,0.11324999999999999,0.2021,0.393
percentil_75_consumo,0.13675,0.2048,0.29,0.35014999999999996,0.508
promedio_por_dia,0.12286050724637677,0.18707880434782606,0.2507307518115942,0.2873371376811594,0.4211184782608688
consumo_medio_diario,2.948652173913044,4.489891304347827,6.017538043478261,6.896091304347827,10.106843478260847
Mañana,0.11055298913043475,0.19225869565217385,0.29020516304347826,0.2570940217391304,0.3573915760869564
Mediodia,0.15469655797101448,0.2398405797101449,0.27804710144927536,0.3761115942028986,0.4496597826086945
Tarde,0.12551698369565212,0.22730978260869567,0.2963668478260869,0.2855065217391304,0.5187543478260861
Noche,0.14688790760869563,0.19989565217391303,0.3567554347826087,0.3645380434782609,0.4857263586956517
Madrugada,0.08144021739130433,0.09549855072463764,0.0959909420289855,0.1684778985507246,0.3268992753623175
sum_consumo,271.276,413.07,553.6135,634.4404000000001,929.8295999999982
Lunes,0.1234142628205128,0.1819320512820512,0.26179166666666664,0.2919820512820512,0.3978967948717935
Martes,0.11723637820512815,0.1879653846153846,0.24750641025641024,0.28896858974358974,0.3949253205128193
Miércoles,0.12222435897435893,0.20051217948717945,0.2481618589743589,0.2823044871794872,0.3997179487179487
Jueves,0.11500560897435892,0.2016705128205128,0.20395673076923077,0.2887153846153846,0.3744423076923077
Viernes,0.11996634615384612,0.16902435897435894,0.2065817307692307,0.2926551282051282,0.3918333333333317
Sábado,0.13136086309523803,0.1807267857142857,0.25897619047619047,0.27924999999999994,0.5035449404761888
Domingo,0.13016185897435895,0.18820897435897432,0.3275064102564102,0.28810641025641026,0.4791282051282051
Entre semana,0.119569391025641,0.1882208974358974,0.23359967948717947,0.28892512820512817,0.3917631410256402
Fin de semana,0.1307835648148148,0.18432932098765428,0.2919722222222222,0.2835141975308642,0.4917887345679003
s_Mañana,40.683499999999995,70.7512,106.7955,94.6106,131.52009999999996
s_Mediodia,85.3925,132.392,153.482,207.6136,248.21219999999937
s_Tarde,46.19025,83.65,109.063,105.0664,190.9015999999997
s_Noche,54.05475,73.5616,131.286,134.15,178.74729999999985
s_Madrugada,44.955,52.7152,52.986999999999995,92.9998,180.44839999999928
s_Lunes,38.505250000000004,56.762800000000006,81.679,91.0984,124.14379999999956
s_Martes,36.57775,58.6452,77.22200000000001,90.1582,123.21669999999963
s_Miércoles,38.134,62.559799999999996,77.4265,88.079,124.712
s_Jueves,35.88175,62.9212,63.6345,90.0792,116.826
s_Viernes,37.4295,52.7356,64.4535,91.30839999999999,122.25199999999948
s_Sábado,44.13725,60.724199999999996,87.016,93.828,169.19109999999944
s_Domingo,40.6105,58.721199999999996,102.182,89.8892,149.488
s_Entre semana,186.52825,293.6246,364.4155,450.7232,611.1504999999987
s_Fin de semana,84.74775,119.44539999999999,189.198,183.7172,318.67909999999944
s_primavera,271.276,413.07,553.6134999999999,634.4404000000001,929.829599999998
std_Mañana,0.04199003447080707,0.04062527079652426,0.11139723533895421,0.05946901284117936,0.0310181719668218
std_Mediodia,0.06169655646231537,0.06436213486648992,0.09197937299600985,0.0852353865020954,0.0623333066994864
std_Tarde,0.03773579002839597,0.05926638315366918,0.0711304896208313,0.042623595642906395,0.1095072513031965
std_Noche,0.05102000594336215,0.07490638525785717,0.07962685964487505,0.082952253739461,0.1049629218939308
std_Madrugada,0.0042988538300409995,0.03844331953559652,0.046158495532896145,0.0411916491966418,0.1320833096068619
std_Lunes,0.10349715890458712,0.2022680094567503,0.34003727069748235,0.24619989969889602,0.2461712534694289
std_Martes,0.09095152579341198,0.21142372220579198,0.32654241111159676,0.23237362098240316,0.3393602764061659
std_Miércoles,0.11356381424973215,0.22987503633127443,0.32655564686324157,0.24142719178873034,0.2041734586576229
std_Jueves,0.08635648158781538,0.22761418352912915,0.2645328835476171,0.2365270169177151,0.1720489999890431
std_Viernes,0.09849268630233927,0.19017995950893235,0.2699322550613321,0.24736964064329067,0.2611949539437955
std_Sábado,0.1275914201679626,0.21860996138247582,0.34891003437510504,0.26728316865745394,0.2952751448031208
std_Domingo,0.13226181155182554,0.23354135700376633,0.4230684829646469,0.27184710253967215,0.2275336155638525
std_Entre semana,0.10065287285405843,0.21477560241364918,0.30814437437459996,0.24138103781085257,0.2509495597650116
std_Fin de semana,0.13100879525685397,0.22606303990510362,0.38865462853262056,0.2696522462121836,0.2649113519679506
std_primavera,0.11202295909152775,0.21960564622011675,0.33800890995292787,0.25130742235357817,0.2591024152854334
Marzo,101.8455,148.718,251.0605,227.3408,293.9250999999984
Abril,81.84025,126.872,163.06900000000002,202.9314,331.259
Mayo,87.59025,137.48000000000002,139.48399999999998,204.16819999999998,304.64549999999974
total_mean_consumption,1635.6709792028278,2490.9487082973765,3339.455356196677,3823.868062704319,5604.557980908286
