hour,0,1,2
0,0.12079200384417176,0.1696109813084112,0.3297632822023568
1,0.10747914954663845,0.15122897196261684,0.25434132466477044
2,0.10021853280777747,0.141803738317757,0.22312332385209266
3,0.09542163321587252,0.13612032710280375,0.167994057293783
4,0.09421699374625682,0.13095794392523363,0.16962474603819586
5,0.1061052202738276,0.13774883177570094,0.20694565217391306
6,0.14975200913687203,0.19276869158878507,0.24496076290125968
7,0.13950346811148098,0.2195140186915888,0.25499265644047087
8,0.14514407287212558,0.24159929906542055,0.2958719829337644
9,0.15653669373372148,0.26282710280373833,0.38242805363673016
10,0.16829189938298258,0.26882126168224296,0.48101431227143
11,0.18789294120924271,0.3364742990654206,0.6151492675741526
12,0.23803766174074126,0.44562733644859814,0.6781780922389229
13,0.2742610554758555,0.49639252336448597,0.6580038236489187
14,0.24977464239452904,0.4338714953271028,0.600128480292561
15,0.2323412538128334,0.41127920560747666,0.5724854957334382
16,0.22614950485396326,0.40705841121495323,0.650285813693618
17,0.22297904508544927,0.3912126168224299,0.7703359579439243
18,0.21897281919857378,0.3761051401869159,0.821410372815928
19,0.2204974441829046,0.36798364485981305,0.6857179713531081
20,0.22700009749710992,0.4723189252336449,0.4837345845184884
21,0.22159649428249092,0.44399065420560746,0.43861501930109714
22,0.19874657715503433,0.36006542056074764,0.31641172287687935
23,0.15585533486418132,0.24781220657276992,0.33536180853235353
total_mean_consumption,4.257566548424636,7.243193047694266,10.636878564932157
