hour,0,1,2,3
0,0.1357619565217391,0.1495108695652174,0.40903260869565217,0.19481159420289854
1,0.1300554347826087,0.09854347826086957,0.3252934782608696,0.1700144927536232
2,0.12410326086956522,0.08504347826086957,0.24765217391304348,0.1565108695652174
3,0.1131858695652174,0.08306159420289856,0.15354347826086956,0.15244202898550727
4,0.10875869565217391,0.08104347826086956,0.1611413043478261,0.14828623188405796
5,0.1277271739130435,0.08329710144927537,0.17929347826086958,0.15978623188405797
6,0.17739565217391304,0.0927536231884058,0.2203804347826087,0.1999057971014493
7,0.1763673913043478,0.09793115942028985,0.24197826086956523,0.21681884057971013
8,0.17945108695652173,0.12817391304347825,0.32025000000000003,0.2361887681159419
9,0.18693695652173914,0.1602427536231884,0.4354565217391304,0.2921311594202895
10,0.19429239130434783,0.18769565217391304,0.5003478260869565,0.349914130434782
11,0.2144891304347826,0.2519275362318841,0.5444130434782608,0.437447463768115
12,0.2666358695652174,0.37214492753623185,0.6285760869565218,0.5667159420289843
13,0.2668293478260869,0.5201666666666667,0.613,0.7379442028985496
14,0.23268369565217392,0.5589710144927537,0.49833695652173915,0.7738496376811584
15,0.2327554347826087,0.46141304347826084,0.4211847826086957,0.8112663043478251
16,0.21265869565217393,0.45559057971014494,0.5470760869565218,0.8225739130434775
17,0.20250326086956522,0.4341123188405797,0.6495326086956521,0.8540260869565214
18,0.21267173913043477,0.37217391304347824,0.6620978260869564,0.8349753623188402
19,0.22725108695652171,0.33300362318840576,0.4989021739130435,0.7130076086956519
20,0.2540836956521739,0.33952173913043476,0.39375,0.5759710144927536
21,0.226270652173913,0.37635507246376815,0.49786956521739134,0.4711159420289855
22,0.19497173913043478,0.3635724637681159,0.2813695652173913,0.4173152173913044
23,0.15154395604395604,0.2550732600732601,0.4443956043956044,0.30138461538461536
total_mean_consumption,4.54938417343526,6.34132326007326,9.874873865265167,10.594403455964319
