hour,0,1,2,3
0,0.13360461956521738,0.1495108695652174,0.1691195652173913,0.3028858695652174
1,0.12748233695652172,0.09854347826086957,0.1519728260869565,0.25407065217391306
2,0.12219293478260869,0.08504347826086957,0.13905978260869567,0.2122173913043478
3,0.11049864130434782,0.08306159420289856,0.13227717391304347,0.16481521739130434
4,0.10590625000000001,0.08104347826086956,0.12682065217391306,0.16952717391304345
5,0.12757065217391306,0.08329710144927537,0.1324782608695652,0.19272282608695654
6,0.17096467391304349,0.0927536231884058,0.18085597826086955,0.25145652173913047
7,0.16244836956521738,0.09793115942028985,0.21077989130434782,0.2567010869565217
8,0.16120108695652174,0.12817391304347825,0.23823913043478262,0.2903809782608693
9,0.17063179347826085,0.1602427536231884,0.2583125,0.3914576086956516
10,0.18356114130434784,0.18769565217391304,0.26091847826086956,0.49042554347826
11,0.19210869565217392,0.2519275362318841,0.32105434782608694,0.5902798913043463
12,0.23034375,0.37214492753623185,0.4419402173913044,0.6922858695652157
13,0.22937771739130436,0.5201666666666667,0.5541684782608696,0.7217152173913026
14,0.20226086956521738,0.5589710144927537,0.5226086956521739,0.7191005434782594
15,0.21601222826086958,0.46141304347826084,0.4893233695652174,0.7485733695652159
16,0.2019592391304348,0.45559057971014494,0.4621929347826087,0.8384695652173901
17,0.19380434782608696,0.4341123188405797,0.4287228260869565,0.9856586956521733
18,0.2010679347826087,0.37217391304347824,0.4021304347826087,1.0383380434782603
19,0.20633967391304348,0.33300362318840576,0.39004347826086955,0.8497722826086954
20,0.20693342391304348,0.33952173913043476,0.4704646739130435,0.5625869565217391
21,0.18794021739130434,0.37635507246376815,0.445945652173913,0.4433097826086957
22,0.16885733695652175,0.3635724637681159,0.3920380434782609,0.28201086956521737
23,0.14376785714285714,0.2550732600732601,0.2598021978021978,0.3373186813186813
total_mean_consumption,4.156835791925466,6.34132326007326,7.581269589106546,11.786080637840408
