date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k3_2024_01
2024-01-01;1:00;0.146;Real;;;;1
2024-01-01;2:00;0.061;Real;;;;1
2024-01-01;3:00;0.066;Real;;;;1
2024-01-01;4:00;0.048;Real;;;;1
2024-01-01;5:00;0.066;Real;;;;1
2024-01-01;6:00;0.046;Real;;;;1
2024-01-01;7:00;0.067;Real;;;;1
2024-01-01;8:00;0.051;Real;;;;1
2024-01-01;9:00;0.066;Real;;;;1
2024-01-01;10:00;0.05;Real;;;;1
2024-01-01;11:00;0.067;Real;;;;1
2024-01-01;12:00;0.046;Real;;;;1
2024-01-01;13:00;0.058;Real;;;;1
2024-01-01;14:00;0.05;Real;;;;1
2024-01-01;15:00;0.051;Real;;;;1
2024-01-01;16:00;0.06;Real;;;;1
2024-01-01;17:00;0.046;Real;;;;1
2024-01-01;18:00;0.056;Real;;;;1
2024-01-01;19:00;0.055;Real;;;;1
2024-01-01;20:00;0.685;Real;;;;1
2024-01-01;21:00;1.343;Real;;;;1
2024-01-01;22:00;0.69;Real;;;;1
2024-01-01;23:00;0.27;Real;;;;1
2024-01-01;24:00:00;0.159;Real;;;;1
2024-01-02;1:00;0.073;Real;;;;1
2024-01-02;2:00;0.068;Real;;;;1
2024-01-02;3:00;0.064;Real;;;;1
2024-01-02;4:00;0.05;Real;;;;1
2024-01-02;5:00;0.052;Real;;;;1
2024-01-02;6:00;0.066;Real;;;;1
2024-01-02;7:00;0.05;Real;;;;1
2024-01-02;8:00;0.048;Real;;;;1
2024-01-02;9:00;0.106;Real;;;;1
2024-01-02;10:00;0.095;Real;;;;1
2024-01-02;11:00;0.056;Real;;;;1
2024-01-02;12:00;0.243;Real;;;;1
2024-01-02;13:00;0.197;Real;;;;1
2024-01-02;14:00;0.221;Real;;;;1
2024-01-02;15:00;1.265;Real;;;;1
2024-01-02;16:00;0.233;Real;;;;1
2024-01-02;17:00;0.175;Real;;;;1
2024-01-02;18:00;0.698;Real;;;;1
2024-01-02;19:00;0.63;Real;;;;1
2024-01-02;20:00;0.052;Real;;;;1
2024-01-02;21:00;0.561;Real;;;;1
2024-01-02;22:00;0.229;Real;;;;1
2024-01-02;23:00;0.209;Real;;;;1
2024-01-02;24:00:00;0.211;Real;;;;1
2024-01-03;1:00;0.067;Real;;;;1
2024-01-03;2:00;0.066;Real;;;;1
2024-01-03;3:00;0.08;Real;;;;1
2024-01-03;4:00;0.051;Real;;;;1
2024-01-03;5:00;0.064;Real;;;;1
2024-01-03;6:00;0.059;Real;;;;1
2024-01-03;7:00;0.051;Real;;;;1
2024-01-03;8:00;0.124;Real;;;;1
2024-01-03;9:00;0.127;Real;;;;1
2024-01-03;10:00;0.072;Real;;;;1
2024-01-03;11:00;0.121;Real;;;;1
2024-01-03;12:00;1.229;Real;;;;1
2024-01-03;13:00;0.346;Real;;;;1
2024-01-03;14:00;0.639;Real;;;;1
2024-01-03;15:00;0.852;Real;;;;1
2024-01-03;16:00;1.062;Real;;;;1
2024-01-03;17:00;0.244;Real;;;;1
2024-01-03;18:00;0.287;Real;;;;1
2024-01-03;19:00;0.789;Real;;;;1
2024-01-03;20:00;0.791;Real;;;;1
2024-01-03;21:00;0.868;Real;;;;1
2024-01-03;22:00;0.249;Real;;;;1
2024-01-03;23:00;0.26;Real;;;;1
2024-01-03;24:00:00;0.179;Real;;;;1
2024-01-04;1:00;0.092;Real;;;;1
2024-01-04;2:00;0.058;Real;;;;1
2024-01-04;3:00;0.058;Real;;;;1
2024-01-04;4:00;0.056;Real;;;;1
2024-01-04;5:00;0.056;Real;;;;1
2024-01-04;6:00;0.06;Real;;;;1
2024-01-04;7:00;0.06;Real;;;;1
2024-01-04;8:00;0.059;Real;;;;1
2024-01-04;9:00;0.263;Real;;;;1
2024-01-04;10:00;0.167;Real;;;;1
2024-01-04;11:00;0.155;Real;;;;1
2024-01-04;12:00;0.196;Real;;;;1
2024-01-04;13:00;0.688;Real;;;;1
2024-01-04;14:00;0.525;Real;;;;1
2024-01-04;15:00;0.433;Real;;;;1
2024-01-04;16:00;0.249;Real;;;;1
2024-01-04;17:00;0.198;Real;;;;1
2024-01-04;18:00;0.127;Real;;;;1
2024-01-04;19:00;0.319;Real;;;;1
2024-01-04;20:00;0.228;Real;;;;1
2024-01-04;21:00;0.289;Real;;;;1
2024-01-04;22:00;1.231;Real;;;;1
2024-01-04;23:00;0.202;Real;;;;1
2024-01-04;24:00:00;0.191;Real;;;;1
