date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k3_2023_08
2023-08-01;1:00;0.604;Real;;;;0
2023-08-01;2:00;0.41;Real;;;;0
2023-08-01;3:00;0.434;Real;;;;0
2023-08-01;4:00;0.151;Real;;;;0
2023-08-01;5:00;0.232;Real;;;;0
2023-08-01;6:00;0.363;Real;;;;0
2023-08-01;7:00;0.338;Real;;;;0
2023-08-01;8:00;0.197;Real;;;;0
2023-08-01;9:00;0.338;Real;;;;0
2023-08-01;10:00;0.203;Real;;;;0
2023-08-01;11:00;0.26;Real;;;;0
2023-08-01;12:00;0.293;Real;;;;0
2023-08-01;13:00;0.197;Real;;;;0
2023-08-01;14:00;0.122;Real;;;;0
2023-08-01;15:00;0.361;Real;;;;0
2023-08-01;16:00;1.014;Real;;;;0
2023-08-01;17:00;0.167;Real;;;;0
2023-08-01;18:00;0.366;Real;;;;0
2023-08-01;19:00;0.411;Real;;;;0
2023-08-01;20:00;0.312;Real;;;;0
2023-08-01;21:00;0.407;Real;;;;0
2023-08-01;22:00;1.255;Real;;;;0
2023-08-01;23:00;0.445;Real;;;;0
2023-08-01;24:00:00;0.512;Real;;;;0
2023-08-02;1:00;0.274;Real;;;;0
2023-08-02;2:00;0.791;Real;;;;0
2023-08-02;3:00;0.214;Real;;;;0
2023-08-02;4:00;0.401;Real;;;;0
2023-08-02;5:00;0.131;Real;;;;0
2023-08-02;6:00;0.083;Real;;;;0
2023-08-02;7:00;0.18;Real;;;;0
2023-08-02;8:00;0.206;Real;;;;0
2023-08-02;9:00;0.097;Real;;;;0
2023-08-02;10:00;0.116;Real;;;;0
2023-08-02;11:00;0.208;Real;;;;0
2023-08-02;12:00;1.579;Real;;;;0
2023-08-02;13:00;2.017;Real;;;;0
2023-08-02;14:00;1.986;Real;;;;0
2023-08-02;15:00;0.6;Real;;;;0
2023-08-02;16:00;0.225;Real;;;;0
2023-08-02;17:00;2.016;Real;;;;0
2023-08-02;18:00;1.412;Real;;;;0
2023-08-02;19:00;1.181;Real;;;;0
2023-08-02;20:00;0.887;Real;;;;0
2023-08-02;21:00;1.115;Real;;;;0
2023-08-02;22:00;0.704;Real;;;;0
2023-08-02;23:00;0.821;Real;;;;0
2023-08-02;24:00:00;0.287;Real;;;;0
2023-08-03;1:00;0.647;Real;;;;0
2023-08-03;2:00;0.422;Real;;;;0
2023-08-03;3:00;0.413;Real;;;;0
2023-08-03;4:00;0.092;Real;;;;0
2023-08-03;5:00;0.084;Real;;;;0
2023-08-03;6:00;0.093;Real;;;;0
2023-08-03;7:00;0.194;Real;;;;0
2023-08-03;8:00;0.313;Real;;;;0
2023-08-03;9:00;0.129;Real;;;;0
2023-08-03;10:00;0.1;Real;;;;0
2023-08-03;11:00;0.096;Real;;;;0
2023-08-03;12:00;0.098;Real;;;;0
2023-08-03;13:00;0.084;Real;;;;0
2023-08-03;14:00;0.09;Real;;;;0
2023-08-03;15:00;0.095;Real;;;;0
2023-08-03;16:00;0.262;Real;;;;0
2023-08-03;17:00;0.179;Real;;;;0
2023-08-03;18:00;0.284;Real;;;;0
2023-08-03;19:00;0.248;Real;;;;0
2023-08-03;20:00;0.185;Real;;;;0
2023-08-03;21:00;0.13;Real;;;;0
2023-08-03;22:00;0.155;Real;;;;0
2023-08-03;23:00;0.419;Real;;;;0
