date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k3_2023_01
2023-01-01;1:00;0.499;Real;;;;1
2023-01-01;2:00;0.54;Real;;;;1
2023-01-01;3:00;0.303;Real;;;;1
2023-01-01;4:00;0.085;Real;;;;1
2023-01-01;5:00;0.144;Real;;;;1
2023-01-01;6:00;0.069;Real;;;;1
2023-01-01;7:00;0.07;Real;;;;1
2023-01-01;8:00;0.069;Real;;;;1
2023-01-01;9:00;0.067;Real;;;;1
2023-01-01;10:00;0.237;Real;;;;1
2023-01-01;11:00;0.102;Real;;;;1
2023-01-01;12:00;0.069;Real;;;;1
2023-01-01;13:00;0.069;Real;;;;1
2023-01-01;14:00;0.145;Real;;;;1
2023-01-01;15:00;0.463;Real;;;;1
2023-01-01;16:00;0.496;Real;;;;1
2023-01-01;17:00;0.277;Real;;;;1
2023-01-01;18:00;0.199;Real;;;;1
2023-01-01;19:00;0.123;Real;;;;1
2023-01-01;20:00;0.237;Real;;;;1
2023-01-01;21:00;0.463;Real;;;;1
2023-01-01;22:00;0.363;Real;;;;1
2023-01-01;23:00;0.285;Real;;;;1
2023-01-01;24:00:00;0.445;Real;;;;1
2023-01-02;1:00;0.185;Real;;;;1
2023-01-02;2:00;0.084;Real;;;;1
2023-01-02;3:00;0.084;Real;;;;1
2023-01-02;4:00;0.075;Real;;;;1
2023-01-02;5:00;0.07;Real;;;;1
2023-01-02;6:00;0.135;Real;;;;1
2023-01-02;7:00;0.108;Real;;;;1
2023-01-02;8:00;0.131;Real;;;;1
2023-01-02;9:00;0.071;Real;;;;1
2023-01-02;10:00;0.104;Real;;;;1
2023-01-02;11:00;0.958;Real;;;;1
2023-01-02;12:00;0.983;Real;;;;1
2023-01-02;13:00;0.455;Real;;;;1
2023-01-02;14:00;0.067;Real;;;;1
2023-01-02;15:00;0.418;Real;;;;1
2023-01-02;16:00;0.489;Real;;;;1
2023-01-02;17:00;0.746;Real;;;;1
2023-01-02;18:00;0.48;Real;;;;1
2023-01-02;19:00;0.132;Real;;;;1
2023-01-02;20:00;0.164;Real;;;;1
2023-01-02;21:00;0.164;Real;;;;1
2023-01-02;22:00;0.493;Real;;;;1
2023-01-02;23:00;0.632;Real;;;;1
2023-01-02;24:00:00;0.29;Real;;;;1
2023-01-03;1:00;0.07;Real;;;;1
2023-01-03;2:00;0.067;Real;;;;1
2023-01-03;3:00;0.137;Real;;;;1
2023-01-03;4:00;0.107;Real;;;;1
2023-01-03;5:00;0.073;Real;;;;1
2023-01-03;6:00;0.071;Real;;;;1
2023-01-03;7:00;0.098;Real;;;;1
2023-01-03;8:00;0.13;Real;;;;1
2023-01-03;9:00;0.661;Real;;;;1
2023-01-03;10:00;1.002;Real;;;;1
2023-01-03;11:00;0.28;Real;;;;1
2023-01-03;12:00;0.064;Real;;;;1
2023-01-03;13:00;0.066;Real;;;;1
2023-01-03;14:00;0.135;Real;;;;1
2023-01-03;15:00;0.244;Real;;;;1
2023-01-03;16:00;0.106;Real;;;;1
2023-01-03;17:00;0.676;Real;;;;1
2023-01-03;18:00;0.449;Real;;;;1
2023-01-03;19:00;0.12;Real;;;;1
2023-01-03;20:00;0.176;Real;;;;1
2023-01-03;21:00;1.454;Real;;;;1
2023-01-03;22:00;0.823;Real;;;;1
2023-01-03;23:00;0.219;Real;;;;1
2023-01-03;24:00:00;0.217;Real;;;;1
