date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k3_2023_03
2023-03-01;1:00;0.112;Real;;;;0
2023-03-01;2:00;0.101;Real;;;;0
2023-03-01;3:00;0.112;Real;;;;0
2023-03-01;4:00;0.118;Real;;;;0
2023-03-01;5:00;0.115;Real;;;;0
2023-03-01;6:00;0.109;Real;;;;0
2023-03-01;7:00;0.152;Real;;;;0
2023-03-01;8:00;1.089;Real;;;;0
2023-03-01;9:00;0.275;Real;;;;0
2023-03-01;10:00;0.12;Real;;;;0
2023-03-01;11:00;0.118;Real;;;;0
2023-03-01;12:00;0.116;Real;;;;0
2023-03-01;13:00;0.621;Real;;;;0
2023-03-01;14:00;0.104;Real;;;;0
2023-03-01;15:00;0.408;Real;;;;0
2023-03-01;16:00;0.123;Real;;;;0
2023-03-01;17:00;0.131;Real;;;;0
2023-03-01;18:00;0.12;Real;;;;0
2023-03-01;19:00;0.263;Real;;;;0
2023-03-01;20:00;0.332;Real;;;;0
2023-03-01;21:00;1.371;Real;;;;0
2023-03-01;22:00;0.565;Real;;;;0
2023-03-01;23:00;0.186;Real;;;;0
2023-03-01;24:00:00;0.093;Real;;;;0
2023-03-02;1:00;0.107;Real;;;;0
2023-03-02;2:00;0.112;Real;;;;0
2023-03-02;3:00;0.104;Real;;;;0
2023-03-02;4:00;0.099;Real;;;;0
2023-03-02;5:00;0.113;Real;;;;0
2023-03-02;6:00;0.531;Real;;;;0
2023-03-02;7:00;0.207;Real;;;;0
2023-03-02;8:00;0.977;Real;;;;0
2023-03-02;9:00;0.31;Real;;;;0
2023-03-02;10:00;0.166;Real;;;;0
2023-03-02;11:00;0.104;Real;;;;0
2023-03-02;12:00;0.107;Real;;;;0
2023-03-02;13:00;1.23;Real;;;;0
2023-03-02;14:00;0.784;Real;;;;0
2023-03-02;15:00;0.835;Real;;;;0
2023-03-02;16:00;0.563;Real;;;;0
2023-03-02;17:00;0.264;Real;;;;0
2023-03-02;18:00;0.22;Real;;;;0
2023-03-02;19:00;0.402;Real;;;;0
2023-03-02;20:00;0.402;Real;;;;0
2023-03-02;21:00;0.41;Real;;;;0
2023-03-02;22:00;1.07;Real;;;;0
2023-03-02;23:00;1.043;Real;;;;0
2023-03-02;24:00:00;0.273;Real;;;;0
2023-03-03;1:00;0.112;Real;;;;0
2023-03-03;2:00;0.107;Real;;;;0
2023-03-03;3:00;0.1;Real;;;;0
2023-03-03;4:00;0.086;Real;;;;0
2023-03-03;5:00;0.094;Real;;;;0
2023-03-03;6:00;0.096;Real;;;;0
2023-03-03;7:00;0.093;Real;;;;0
2023-03-03;8:00;1.013;Real;;;;0
2023-03-03;9:00;1.374;Real;;;;0
2023-03-03;10:00;0.142;Real;;;;0
2023-03-03;11:00;0.674;Real;;;;0
2023-03-03;12:00;0.272;Real;;;;0
2023-03-03;13:00;0.26;Real;;;;0
2023-03-03;14:00;0.482;Real;;;;0
2023-03-03;15:00;0.635;Real;;;;0
2023-03-03;16:00;0.752;Real;;;;0
2023-03-03;17:00;0.663;Real;;;;0
2023-03-03;18:00;0.262;Real;;;;0
2023-03-03;19:00;0.379;Real;;;;0
2023-03-03;20:00;0.12;Real;;;;0
2023-03-03;21:00;0.843;Real;;;;0
2023-03-03;22:00;0.728;Real;;;;0
2023-03-03;23:00;0.36;Real;;;;0
2023-03-03;24:00:00;0.819;Real;;;;0
2023-03-04;1:00;0.124;Real;;;;0
2023-03-04;2:00;0.09;Real;;;;0
2023-03-04;3:00;0.09;Real;;;;0
2023-03-04;4:00;0.104;Real;;;;0
2023-03-04;5:00;0.103;Real;;;;0
2023-03-04;6:00;0.092;Real;;;;0
2023-03-04;7:00;0.1;Real;;;;0
2023-03-04;8:00;0.124;Real;;;;0
2023-03-04;9:00;0.985;Real;;;;0
2023-03-04;10:00;0.14;Real;;;;0
2023-03-04;11:00;0.106;Real;;;;0
2023-03-04;12:00;0.187;Real;;;;0
2023-03-04;13:00;0.125;Real;;;;0
2023-03-04;14:00;0.11;Real;;;;0
2023-03-04;15:00;0.121;Real;;;;0
2023-03-04;16:00;0.165;Real;;;;0
2023-03-04;17:00;0.286;Real;;;;0
2023-03-04;18:00;0.302;Real;;;;0
2023-03-04;19:00;0.433;Real;;;;0
2023-03-04;20:00;0.405;Real;;;;0
2023-03-04;21:00;0.404;Real;;;;0
2023-03-04;22:00;0.38;Real;;;;0
2023-03-04;23:00;0.361;Real;;;;0
2023-03-04;24:00:00;0.281;Real;;;;0
2023-03-05;1:00;0.103;Real;;;;0
2023-03-05;2:00;0.082;Real;;;;0
2023-03-05;3:00;0.085;Real;;;;0
2023-03-05;4:00;0.092;Real;;;;0
2023-03-05;5:00;0.085;Real;;;;0
2023-03-05;6:00;0.157;Real;;;;0
2023-03-05;7:00;0.486;Real;;;;0
2023-03-05;8:00;0.136;Real;;;;0
2023-03-05;9:00;0.802;Real;;;;0
2023-03-05;10:00;0.904;Real;;;;0
2023-03-05;11:00;0.681;Real;;;;0
2023-03-05;12:00;0.605;Real;;;;0
2023-03-05;13:00;0.172;Real;;;;0
2023-03-05;14:00;0.148;Real;;;;0
2023-03-05;15:00;0.122;Real;;;;0
2023-03-05;16:00;0.101;Real;;;;0
2023-03-05;17:00;0.081;Real;;;;0
2023-03-05;18:00;0.077;Real;;;;0
2023-03-05;19:00;0.114;Real;;;;0
2023-03-05;20:00;0.126;Real;;;;0
2023-03-05;21:00;0.116;Real;;;;0
2023-03-05;22:00;0.105;Real;;;;0
2023-03-05;23:00;0.087;Real;;;;0
2023-03-05;24:00:00;1.447;Real;;;;0
2023-03-06;1:00;0.116;Real;;;;0
2023-03-06;2:00;0.103;Real;;;;0
2023-03-06;3:00;0.167;Real;;;;0
2023-03-06;4:00;0.113;Real;;;;0
2023-03-06;5:00;0.097;Real;;;;0
2023-03-06;6:00;0.466;Real;;;;0
2023-03-06;7:00;0.141;Real;;;;0
2023-03-06;8:00;0.126;Real;;;;0
2023-03-06;9:00;0.094;Real;;;;0
2023-03-06;10:00;0.734;Real;;;;0
2023-03-06;11:00;1.62;Real;;;;0
2023-03-06;12:00;0.667;Real;;;;0
2023-03-06;13:00;0.383;Real;;;;0
2023-03-06;14:00;0.211;Real;;;;0
2023-03-06;15:00;0.16;Real;;;;0
2023-03-06;16:00;0.09;Real;;;;0
2023-03-06;17:00;0.488;Real;;;;0
2023-03-06;18:00;0.615;Real;;;;0
2023-03-06;19:00;0.242;Real;;;;0
2023-03-06;20:00;0.135;Real;;;;0
2023-03-06;21:00;0.151;Real;;;;0
2023-03-06;22:00;0.984;Real;;;;0
2023-03-06;23:00;0.401;Real;;;;0
2023-03-06;24:00:00;0.395;Real;;;;0
2023-03-07;1:00;0.116;Real;;;;0
2023-03-07;2:00;0.099;Real;;;;0
2023-03-07;3:00;0.098;Real;;;;0
2023-03-07;4:00;0.09;Estimada;;;;0
2023-03-07;5:00;0.088;Estimada;;;;0
2023-03-07;6:00;0.084;Real;;;;0
2023-03-07;7:00;0.703;Real;;;;0
2023-03-07;8:00;0.757;Real;;;;0
2023-03-07;9:00;0.388;Real;;;;0
2023-03-07;10:00;0.077;Real;;;;0
2023-03-07;11:00;0.516;Real;;;;0
2023-03-07;12:00;0.423;Real;;;;0
2023-03-07;13:00;1.069;Real;;;;0
2023-03-07;14:00;0.233;Real;;;;0
2023-03-07;15:00;0.466;Real;;;;0
2023-03-07;16:00;0.481;Real;;;;0
2023-03-07;17:00;0.193;Real;;;;0
2023-03-07;18:00;0.128;Real;;;;0
2023-03-07;19:00;0.123;Real;;;;0
2023-03-07;20:00;0.144;Real;;;;0
2023-03-07;21:00;0.821;Real;;;;0
2023-03-07;22:00;0.852;Real;;;;0
2023-03-07;23:00;0.767;Real;;;;0
2023-03-07;24:00:00;0.283;Real;;;;0
2023-03-08;1:00;0.098;Real;;;;0
2023-03-08;2:00;0.098;Real;;;;0
2023-03-08;3:00;0.621;Real;;;;0
2023-03-08;4:00;0.608;Real;;;;0
2023-03-08;5:00;0.086;Real;;;;0
2023-03-08;6:00;0.098;Real;;;;0
2023-03-08;7:00;0.51;Real;;;;0
2023-03-08;8:00;0.95;Real;;;;0
2023-03-08;9:00;1.066;Real;;;;0
2023-03-08;10:00;0.162;Real;;;;0
2023-03-08;11:00;0.087;Real;;;;0
2023-03-08;12:00;0.093;Real;;;;0
2023-03-08;13:00;0.535;Real;;;;0
2023-03-08;14:00;0.573;Real;;;;0
2023-03-08;15:00;1.057;Real;;;;0
2023-03-08;16:00;0.239;Real;;;;0
2023-03-08;17:00;0.244;Real;;;;0
2023-03-08;18:00;0.214;Real;;;;0
2023-03-08;19:00;0.788;Real;;;;0
2023-03-08;20:00;0.5;Real;;;;0
2023-03-08;21:00;1.347;Real;;;;0
2023-03-08;22:00;0.707;Real;;;;0
2023-03-08;23:00;0.354;Real;;;;0
2023-03-08;24:00:00;0.094;Real;;;;0
2023-03-09;1:00;0.116;Real;;;;0
2023-03-09;2:00;0.099;Real;;;;0
2023-03-09;3:00;0.569;Real;;;;0
2023-03-09;4:00;0.588;Real;;;;0
2023-03-09;5:00;0.082;Real;;;;0
2023-03-09;6:00;0.336;Real;;;;0
2023-03-09;7:00;0.478;Real;;;;0
2023-03-09;8:00;0.829;Real;;;;0
2023-03-09;9:00;0.429;Real;;;;0
2023-03-09;10:00;0.081;Real;;;;0
2023-03-09;11:00;0.117;Real;;;;0
2023-03-09;12:00;0.304;Real;;;;0
2023-03-09;13:00;1.47;Real;;;;0
2023-03-09;14:00;0.722;Real;;;;0
2023-03-09;15:00;0.301;Real;;;;0
2023-03-09;16:00;0.17;Real;;;;0
2023-03-09;17:00;0.183;Real;;;;0
2023-03-09;18:00;0.61;Real;;;;0
2023-03-09;19:00;0.144;Real;;;;0
2023-03-09;20:00;0.189;Real;;;;0
2023-03-09;21:00;1.241;Real;;;;0
2023-03-09;22:00;0.541;Real;;;;0
2023-03-09;23:00;0.486;Real;;;;0
2023-03-09;24:00:00;0.094;Real;;;;0
2023-03-10;1:00;0.124;Real;;;;0
2023-03-10;2:00;0.006;Real;;;;0
2023-03-10;3:00;0.0;Real;;;;0
2023-03-10;4:00;0.0;Real;;;;0
2023-03-10;5:00;0.0;Real;;;;0
2023-03-10;6:00;0.0;Real;;;;0
2023-03-10;7:00;0.008;Real;;;;0
2023-03-10;8:00;1.962;Real;;;;0
2023-03-10;9:00;0.245;Real;;;;0
2023-03-10;10:00;0.336;Real;;;;0
2023-03-10;11:00;0.211;Real;;;;0
2023-03-10;12:00;2.86;Real;;;;0
2023-03-10;13:00;1.837;Real;;;;0
2023-03-10;14:00;0.945;Real;;;;0
2023-03-10;15:00;0.252;Real;;;;0
2023-03-10;16:00;0.21;Real;;;;0
2023-03-10;17:00;0.107;Real;;;;0
2023-03-10;18:00;0.217;Real;;;;0
2023-03-10;19:00;0.173;Real;;;;0
2023-03-10;20:00;0.341;Real;;;;0
2023-03-10;21:00;0.719;Real;;;;0
2023-03-10;22:00;0.899;Real;;;;0
2023-03-10;23:00;0.261;Real;;;;0
2023-03-10;24:00:00;0.11;Real;;;;0
2023-03-11;1:00;0.09;Real;;;;0
2023-03-11;2:00;0.106;Real;;;;0
2023-03-11;3:00;0.55;Real;;;;0
2023-03-11;4:00;0.567;Real;;;;0
2023-03-11;5:00;0.095;Real;;;;0
2023-03-11;6:00;0.093;Real;;;;0
2023-03-11;7:00;0.15;Real;;;;0
2023-03-11;8:00;0.49;Real;;;;0
2023-03-11;9:00;0.805;Real;;;;0
2023-03-11;10:00;0.156;Real;;;;0
2023-03-11;11:00;0.096;Real;;;;0
2023-03-11;12:00;0.075;Real;;;;0
2023-03-11;13:00;1.2;Real;;;;0
2023-03-11;14:00;0.134;Real;;;;0
2023-03-11;15:00;0.18;Real;;;;0
2023-03-11;16:00;0.109;Real;;;;0
2023-03-11;17:00;0.079;Real;;;;0
2023-03-11;18:00;0.096;Real;;;;0
2023-03-11;19:00;0.089;Real;;;;0
2023-03-11;20:00;0.311;Real;;;;0
