date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k3_2023_02
2023-02-01;1:00;0.08;Real;;;;0
2023-02-01;2:00;0.139;Real;;;;0
2023-02-01;3:00;0.105;Real;;;;0
2023-02-01;4:00;0.076;Real;;;;0
2023-02-01;5:00;0.071;Real;;;;0
2023-02-01;6:00;0.032;Real;;;;0
2023-02-01;7:00;0.154;Real;;;;0
2023-02-01;8:00;0.209;Real;;;;0
2023-02-01;9:00;0.348;Real;;;;0
2023-02-01;10:00;0.057;Real;;;;0
2023-02-01;11:00;0.052;Real;;;;0
2023-02-01;12:00;0.111;Real;;;;0
2023-02-01;13:00;0.052;Real;;;;0
2023-02-01;14:00;0.222;Real;;;;0
2023-02-01;15:00;0.615;Real;;;;0
2023-02-01;16:00;1.599;Real;;;;0
2023-02-01;17:00;1.099;Real;;;;0
2023-02-01;18:00;0.527;Real;;;;0
2023-02-01;19:00;0.214;Real;;;;0
2023-02-01;20:00;0.53;Real;;;;0
2023-02-01;21:00;0.541;Real;;;;0
2023-02-01;22:00;0.494;Real;;;;0
2023-02-01;23:00;0.778;Real;;;;0
2023-02-01;24:00:00;0.178;Real;;;;0
2023-02-02;1:00;0.065;Real;;;;0
2023-02-02;2:00;0.065;Real;;;;0
2023-02-02;3:00;0.129;Real;;;;0
2023-02-02;4:00;0.112;Real;;;;0
2023-02-02;5:00;0.073;Real;;;;0
2023-02-02;6:00;0.062;Real;;;;0
2023-02-02;7:00;0.087;Real;;;;0
2023-02-02;8:00;0.18;Real;;;;0
2023-02-02;9:00;0.423;Real;;;;0
2023-02-02;10:00;0.054;Real;;;;0
2023-02-02;11:00;0.053;Real;;;;0
2023-02-02;12:00;0.052;Real;;;;0
2023-02-02;13:00;0.109;Real;;;;0
2023-02-02;14:00;0.052;Real;;;;0
2023-02-02;15:00;0.563;Real;;;;0
2023-02-02;16:00;0.73;Real;;;;0
2023-02-02;17:00;0.864;Real;;;;0
2023-02-02;18:00;0.482;Real;;;;0
2023-02-02;19:00;0.225;Real;;;;0
2023-02-02;20:00;0.424;Real;;;;0
2023-02-02;21:00;1.004;Real;;;;0
2023-02-02;22:00;1.177;Real;;;;0
2023-02-02;23:00;0.73;Real;;;;0
2023-02-02;24:00:00;0.202;Real;;;;0
2023-02-03;1:00;0.084;Real;;;;0
2023-02-03;2:00;0.07;Real;;;;0
2023-02-03;3:00;0.069;Real;;;;0
2023-02-03;4:00;0.145;Real;;;;0
2023-02-03;5:00;0.075;Real;;;;0
2023-02-03;6:00;0.075;Real;;;;0
2023-02-03;7:00;0.103;Real;;;;0
2023-02-03;8:00;0.256;Real;;;;0
2023-02-03;9:00;0.556;Real;;;;0
2023-02-03;10:00;0.12;Real;;;;0
2023-02-03;11:00;0.028;Real;;;;0
2023-02-03;12:00;0.058;Real;;;;0
2023-02-03;13:00;0.057;Real;;;;0
2023-02-03;14:00;0.059;Real;;;;0
2023-02-03;15:00;0.295;Real;;;;0
2023-02-03;16:00;0.196;Real;;;;0
2023-02-03;17:00;0.311;Real;;;;0
2023-02-03;18:00;0.575;Real;;;;0
2023-02-03;19:00;0.274;Real;;;;0
2023-02-03;20:00;0.288;Real;;;;0
2023-02-03;21:00;0.424;Real;;;;0
2023-02-03;22:00;0.699;Real;;;;0
2023-02-03;23:00;0.669;Real;;;;0
2023-02-03;24:00:00;0.096;Real;;;;0
2023-02-04;1:00;0.072;Real;;;;0
2023-02-04;2:00;0.085;Real;;;;0
2023-02-04;3:00;0.144;Real;;;;0
2023-02-04;4:00;0.091;Real;;;;0
2023-02-04;5:00;0.064;Real;;;;0
2023-02-04;6:00;0.065;Real;;;;0
2023-02-04;7:00;0.132;Real;;;;0
2023-02-04;8:00;0.07;Real;;;;0
2023-02-04;9:00;0.088;Real;;;;0
2023-02-04;10:00;0.059;Real;;;;0
