date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k3_2023_05
2023-05-01;1:00;0.07;Real;;;;0
2023-05-01;2:00;0.066;Real;;;;0
2023-05-01;3:00;0.062;Real;;;;0
2023-05-01;4:00;0.056;Real;;;;0
2023-05-01;5:00;0.068;Real;;;;0
2023-05-01;6:00;0.068;Real;;;;0
2023-05-01;7:00;0.058;Real;;;;0
2023-05-01;8:00;0.061;Real;;;;0
2023-05-01;9:00;0.06;Real;;;;0
2023-05-01;10:00;0.067;Real;;;;0
2023-05-01;11:00;0.066;Real;;;;0
2023-05-01;12:00;0.057;Real;;;;0
2023-05-01;13:00;0.056;Real;;;;0
2023-05-01;14:00;0.066;Real;;;;0
2023-05-01;15:00;0.066;Real;;;;0
2023-05-01;16:00;0.061;Real;;;;0
2023-05-01;17:00;0.055;Real;;;;0
2023-05-01;18:00;0.071;Real;;;;0
2023-05-01;19:00;0.065;Real;;;;0
2023-05-01;20:00;0.057;Real;;;;0
2023-05-01;21:00;0.061;Real;;;;0
2023-05-01;22:00;0.252;Real;;;;0
2023-05-01;23:00;0.312;Real;;;;0
2023-05-01;24:00:00;0.141;Real;;;;0
2023-05-02;1:00;0.085;Real;;;;0
2023-05-02;2:00;0.109;Real;;;;0
2023-05-02;3:00;0.086;Real;;;;0
2023-05-02;4:00;0.092;Real;;;;0
2023-05-02;5:00;0.128;Real;;;;0
2023-05-02;6:00;0.071;Real;;;;0
2023-05-02;7:00;0.103;Real;;;;0
2023-05-02;8:00;0.132;Real;;;;0
2023-05-02;9:00;0.147;Real;;;;0
2023-05-02;10:00;0.113;Real;;;;0
2023-05-02;11:00;0.105;Real;;;;0
2023-05-02;12:00;0.069;Real;;;;0
2023-05-02;13:00;0.061;Real;;;;0
2023-05-02;14:00;0.058;Real;;;;0
2023-05-02;15:00;0.741;Real;;;;0
2023-05-02;16:00;1.01;Real;;;;0
2023-05-02;17:00;0.254;Real;;;;0
2023-05-02;18:00;0.08;Real;;;;0
2023-05-02;19:00;0.086;Real;;;;0
2023-05-02;20:00;0.133;Real;;;;0
2023-05-02;21:00;0.108;Real;;;;0
2023-05-02;22:00;0.076;Real;;;;0
2023-05-02;23:00;0.096;Real;;;;0
2023-05-02;24:00:00;0.076;Real;;;;0
2023-05-03;1:00;0.13;Real;;;;0
2023-05-03;2:00;0.098;Real;;;;0
2023-05-03;3:00;0.068;Real;;;;0
2023-05-03;4:00;0.06;Real;;;;0
2023-05-03;5:00;0.069;Real;;;;0
2023-05-03;6:00;0.071;Real;;;;0
2023-05-03;7:00;0.141;Real;;;;0
2023-05-03;8:00;0.072;Real;;;;0
2023-05-03;9:00;0.289;Real;;;;0
2023-05-03;10:00;0.059;Real;;;;0
2023-05-03;11:00;0.061;Real;;;;0
2023-05-03;12:00;0.384;Real;;;;0
2023-05-03;13:00;0.408;Real;;;;0
2023-05-03;14:00;0.078;Real;;;;0
2023-05-03;15:00;0.163;Real;;;;0
2023-05-03;16:00;0.496;Real;;;;0
2023-05-03;17:00;0.951;Real;;;;0
2023-05-03;18:00;0.067;Real;;;;0
2023-05-03;19:00;0.073;Real;;;;0
2023-05-03;20:00;0.07;Real;;;;0
2023-05-03;21:00;0.058;Real;;;;0
2023-05-03;22:00;0.311;Real;;;;0
2023-05-03;23:00;0.131;Real;;;;0
2023-05-03;24:00:00;0.116;Real;;;;0
2023-05-04;1:00;0.084;Real;;;;0
2023-05-04;2:00;0.071;Real;;;;0
2023-05-04;3:00;0.078;Real;;;;0
2023-05-04;4:00;0.117;Real;;;;0
2023-05-04;5:00;0.103;Real;;;;0
2023-05-04;6:00;0.078;Real;;;;0
2023-05-04;7:00;0.066;Real;;;;0
2023-05-04;8:00;0.087;Real;;;;0
2023-05-04;9:00;0.544;Real;;;;0
2023-05-04;10:00;0.95;Real;;;;0
2023-05-04;11:00;0.089;Real;;;;0
2023-05-04;12:00;0.056;Real;;;;0
2023-05-04;13:00;0.073;Real;;;;0
2023-05-04;14:00;0.058;Real;;;;0
2023-05-04;15:00;0.361;Real;;;;0
2023-05-04;16:00;0.153;Real;;;;0
2023-05-04;17:00;0.101;Real;;;;0
2023-05-04;18:00;0.153;Real;;;;0
2023-05-04;19:00;0.873;Real;;;;0
2023-05-04;20:00;0.124;Real;;;;0
2023-05-04;21:00;0.067;Real;;;;0
2023-05-04;22:00;0.195;Real;;;;0
2023-05-04;23:00;0.079;Real;;;;0
2023-05-04;24:00:00;0.1;Real;;;;0
2023-05-05;1:00;0.077;Real;;;;0
2023-05-05;2:00;0.072;Real;;;;0
2023-05-05;3:00;0.065;Real;;;;0
2023-05-05;4:00;0.069;Real;;;;0
2023-05-05;5:00;0.072;Real;;;;0
2023-05-05;6:00;0.061;Real;;;;0
2023-05-05;7:00;0.135;Real;;;;0
2023-05-05;8:00;0.138;Real;;;;0
2023-05-05;9:00;0.345;Real;;;;0
2023-05-05;10:00;0.059;Real;;;;0
2023-05-05;11:00;0.078;Real;;;;0
2023-05-05;12:00;0.062;Real;;;;0
2023-05-05;13:00;0.092;Real;;;;0
