date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k3_2023_01
2023-01-01;1:00;0.035;Real;;;;2023;1;1
2023-01-01;2:00;0.047;Real;;;;2023;1;1
2023-01-01;3:00;0.034;Real;;;;2023;1;1
2023-01-01;4:00;0.488;Real;;;;2023;1;1
2023-01-01;5:00;0.034;Real;;;;2023;1;1
2023-01-01;6:00;0.027;Real;;;;2023;1;1
2023-01-01;7:00;0.054;Real;;;;2023;1;1
2023-01-01;8:00;0.173;Real;;;;2023;1;1
2023-01-01;9:00;0.042;Real;;;;2023;1;1
2023-01-01;10:00;0.037;Real;;;;2023;1;1
2023-01-01;11:00;0.17;Real;;;;2023;1;1
2023-01-01;12:00;0.274;Real;;;;2023;1;1
2023-01-01;13:00;0.553;Real;;;;2023;1;1
2023-01-01;14:00;1.39;Real;;;;2023;1;1
2023-01-01;15:00;0.352;Real;;;;2023;1;1
2023-01-01;16:00;0.045;Real;;;;2023;1;1
2023-01-01;17:00;0.599;Real;;;;2023;1;1
2023-01-01;18:00;0.426;Real;;;;2023;1;1
2023-01-01;19:00;0.391;Real;;;;2023;1;1
2023-01-01;20:00;0.186;Real;;;;2023;1;1
2023-01-01;21:00;0.333;Real;;;;2023;1;1
2023-01-01;22:00;0.12;Real;;;;2023;1;1
2023-01-01;23:00;0.466;Real;;;;2023;1;1
2023-01-01;24:00:00;0.086;Real;;;;2023;1;1
2023-01-02;1:00;0.132;Real;;;;2023;1;1
2023-01-02;2:00;0.226;Real;;;;2023;1;1
2023-01-02;3:00;0.031;Real;;;;2023;1;1
2023-01-02;4:00;0.066;Real;;;;2023;1;1
2023-01-02;5:00;0.032;Real;;;;2023;1;1
2023-01-02;6:00;0.034;Real;;;;2023;1;1
2023-01-02;7:00;0.083;Real;;;;2023;1;1
2023-01-02;8:00;0.614;Real;;;;2023;1;1
2023-01-02;9:00;0.306;Real;;;;2023;1;1
2023-01-02;10:00;0.983;Real;;;;2023;1;1
2023-01-02;11:00;1.11;Real;;;;2023;1;1
2023-01-02;12:00;0.118;Real;;;;2023;1;1
2023-01-02;13:00;0.028;Real;;;;2023;1;1
2023-01-02;14:00;0.048;Real;;;;2023;1;1
2023-01-02;15:00;0.035;Real;;;;2023;1;1
2023-01-02;16:00;0.196;Real;;;;2023;1;1
2023-01-02;17:00;0.047;Real;;;;2023;1;1
2023-01-02;18:00;0.034;Real;;;;2023;1;1
2023-01-02;19:00;0.046;Real;;;;2023;1;1
2023-01-02;20:00;0.021;Real;;;;2023;1;1
2023-01-02;21:00;0.041;Real;;;;2023;1;1
2023-01-02;22:00;0.035;Real;;;;2023;1;1
2023-01-02;23:00;0.203;Real;;;;2023;1;1
2023-01-02;24:00:00;0.048;Real;;;;2023;1;1
2023-01-03;1:00;0.021;Real;;;;2023;1;1
2023-01-03;2:00;0.044;Real;;;;2023;1;1
2023-01-03;3:00;0.038;Real;;;;2023;1;1
2023-01-03;4:00;0.021;Real;;;;2023;1;1
2023-01-03;5:00;0.048;Real;;;;2023;1;1
2023-01-03;6:00;0.19;Real;;;;2023;1;1
2023-01-03;7:00;0.044;Real;;;;2023;1;1
2023-01-03;8:00;0.035;Real;;;;2023;1;1
2023-01-03;9:00;0.025;Real;;;;2023;1;1
2023-01-03;10:00;0.05;Real;;;;2023;1;1
2023-01-03;11:00;0.02;Real;;;;2023;1;1
2023-01-03;12:00;0.109;Real;;;;2023;1;1
2023-01-03;13:00;0.22;Real;;;;2023;1;1
2023-01-03;14:00;0.027;Real;;;;2023;1;1
2023-01-03;15:00;0.056;Real;;;;2023;1;1
2023-01-03;16:00;0.021;Real;;;;2023;1;1
2023-01-03;17:00;0.023;Real;;;;2023;1;1
2023-01-03;18:00;0.048;Real;;;;2023;1;1
2023-01-03;19:00;0.208;Real;;;;2023;1;1
2023-01-03;20:00;0.035;Real;;;;2023;1;1
2023-01-03;21:00;0.038;Real;;;;2023;1;1
2023-01-03;22:00;0.021;Real;;;;2023;1;1
2023-01-03;23:00;0.049;Real;;;;2023;1;1
2023-01-03;24:00:00;0.02;Real;;;;2023;1;1
2023-01-04;1:00;0.046;Real;;;;2023;1;1
2023-01-04;2:00;0.215;Real;;;;2023;1;1
2023-01-04;3:00;0.023;Real;;;;2023;1;1
2023-01-04;4:00;0.049;Real;;;;2023;1;1
2023-01-04;5:00;0.021;Real;;;;2023;1;1
2023-01-04;6:00;0.029;Real;;;;2023;1;1
2023-01-04;7:00;0.04;Real;;;;2023;1;1
2023-01-04;8:00;0.034;Real;;;;2023;1;1
2023-01-04;9:00;0.215;Real;;;;2023;1;1
2023-01-04;10:00;0.031;Real;;;;2023;1;1
2023-01-04;11:00;0.021;Real;;;;2023;1;1
2023-01-04;12:00;0.088;Real;;;;2023;1;1
2023-01-04;13:00;0.06;Real;;;;2023;1;1
2023-01-04;14:00;0.033;Real;;;;2023;1;1
2023-01-04;15:00;0.046;Real;;;;2023;1;1
2023-01-04;16:00;0.194;Real;;;;2023;1;1
2023-01-04;17:00;0.041;Real;;;;2023;1;1
2023-01-04;18:00;0.036;Real;;;;2023;1;1
2023-01-04;19:00;0.022;Real;;;;2023;1;1
2023-01-04;20:00;0.048;Real;;;;2023;1;1
2023-01-04;21:00;0.027;Real;;;;2023;1;1
2023-01-04;22:00;0.021;Real;;;;2023;1;1
2023-01-04;23:00;0.237;Real;;;;2023;1;1
2023-01-04;24:00:00;0.021;Real;;;;2023;1;1
2023-01-05;1:00;0.041;Real;;;;2023;1;1
2023-01-05;2:00;0.034;Real;;;;2023;1;1
2023-01-05;3:00;0.027;Real;;;;2023;1;1
2023-01-05;4:00;0.042;Real;;;;2023;1;1
2023-01-05;5:00;0.034;Real;;;;2023;1;1
2023-01-05;6:00;0.197;Real;;;;2023;1;1
2023-01-05;7:00;0.046;Real;;;;2023;1;1
2023-01-05;8:00;0.02;Real;;;;2023;1;1
2023-01-05;9:00;0.034;Real;;;;2023;1;1
2023-01-05;10:00;0.043;Real;;;;2023;1;1
2023-01-05;11:00;0.02;Real;;;;2023;1;1
2023-01-05;12:00;0.034;Real;;;;2023;1;1
2023-01-05;13:00;0.218;Real;;;;2023;1;1
2023-01-05;14:00;0.02;Real;;;;2023;1;1
2023-01-05;15:00;0.105;Real;;;;2023;1;1
2023-01-05;16:00;0.047;Real;;;;2023;1;1
2023-01-05;17:00;0.034;Real;;;;2023;1;1
2023-01-05;18:00;0.023;Real;;;;2023;1;1
2023-01-05;19:00;0.209;Real;;;;2023;1;1
2023-01-05;20:00;0.031;Real;;;;2023;1;1
2023-01-05;21:00;0.023;Real;;;;2023;1;1
2023-01-05;22:00;0.044;Real;;;;2023;1;1
2023-01-05;23:00;0.024;Real;;;;2023;1;1
2023-01-05;24:00:00;0.031;Real;;;;2023;1;1
2023-01-06;1:00;0.046;Real;;;;2023;1;1
2023-01-06;2:00;0.198;Real;;;;2023;1;1
2023-01-06;3:00;0.028;Real;;;;2023;1;1
2023-01-06;4:00;0.051;Real;;;;2023;1;1
2023-01-06;5:00;0.021;Real;;;;2023;1;1
2023-01-06;6:00;0.021;Real;;;;2023;1;1
2023-01-06;7:00;0.045;Real;;;;2023;1;1
2023-01-06;8:00;0.209;Real;;;;2023;1;1
2023-01-06;9:00;0.02;Real;;;;2023;1;1
2023-01-06;10:00;0.025;Real;;;;2023;1;1
2023-01-06;11:00;0.042;Real;;;;2023;1;1
2023-01-06;12:00;0.033;Real;;;;2023;1;1
2023-01-06;13:00;0.022;Real;;;;2023;1;1
2023-01-06;14:00;0.046;Real;;;;2023;1;1
2023-01-06;15:00;0.192;Real;;;;2023;1;1
2023-01-06;16:00;0.031;Real;;;;2023;1;1
2023-01-06;17:00;0.055;Real;;;;2023;1;1
2023-01-06;18:00;0.089;Real;;;;2023;1;1
2023-01-06;19:00;0.026;Real;;;;2023;1;1
2023-01-06;20:00;0.029;Real;;;;2023;1;1
2023-01-06;21:00;0.214;Real;;;;2023;1;1
2023-01-06;22:00;0.02;Real;;;;2023;1;1
2023-01-06;23:00;0.02;Real;;;;2023;1;1
2023-01-06;24:00:00;0.043;Real;;;;2023;1;1
2023-01-07;1:00;0.032;Real;;;;2023;1;1
2023-01-07;2:00;0.026;Real;;;;2023;1;1
2023-01-07;3:00;0.171;Real;;;;2023;1;1
2023-01-07;4:00;0.068;Real;;;;2023;1;1
2023-01-07;5:00;0.02;Real;;;;2023;1;1
2023-01-07;6:00;0.033;Real;;;;2023;1;1
2023-01-07;7:00;0.036;Real;;;;2023;1;1
2023-01-07;8:00;0.031;Real;;;;2023;1;1
2023-01-07;9:00;0.02;Real;;;;2023;1;1
2023-01-07;10:00;0.19;Real;;;;2023;1;1
2023-01-07;11:00;0.045;Real;;;;2023;1;1
2023-01-07;12:00;0.026;Real;;;;2023;1;1
2023-01-07;13:00;0.027;Real;;;;2023;1;1
2023-01-07;14:00;0.045;Real;;;;2023;1;1
2023-01-07;15:00;0.022;Real;;;;2023;1;1
2023-01-07;16:00;0.181;Real;;;;2023;1;1
2023-01-07;17:00;0.028;Real;;;;2023;1;1
2023-01-07;18:00;0.038;Real;;;;2023;1;1
2023-01-07;19:00;0.034;Real;;;;2023;1;1
2023-01-07;20:00;0.02;Real;;;;2023;1;1
2023-01-07;21:00;0.063;Real;;;;2023;1;1
2023-01-07;22:00;0.234;Real;;;;2023;1;1
2023-01-07;23:00;0.035;Real;;;;2023;1;1
2023-01-07;24:00:00;0.044;Real;;;;2023;1;1
2023-01-08;1:00;0.023;Real;;;;2023;1;1
2023-01-08;2:00;0.02;Real;;;;2023;1;1
2023-01-08;3:00;0.032;Real;;;;2023;1;1
2023-01-08;4:00;0.204;Real;;;;2023;1;1
2023-01-08;5:00;0.033;Real;;;;2023;1;1
2023-01-08;6:00;0.021;Real;;;;2023;1;1
2023-01-08;7:00;0.046;Real;;;;2023;1;1
2023-01-08;8:00;0.021;Real;;;;2023;1;1
2023-01-08;9:00;0.02;Real;;;;2023;1;1
2023-01-08;10:00;0.208;Real;;;;2023;1;1
2023-01-08;11:00;0.03;Real;;;;2023;1;1
2023-01-08;12:00;0.03;Real;;;;2023;1;1
2023-01-08;13:00;0.019;Real;;;;2023;1;1
2023-01-08;14:00;0.046;Real;;;;2023;1;1
2023-01-08;15:00;0.021;Real;;;;2023;1;1
2023-01-08;16:00;0.187;Real;;;;2023;1;1
2023-01-08;17:00;0.037;Real;;;;2023;1;1
2023-01-08;18:00;0.037;Real;;;;2023;1;1
2023-01-08;19:00;0.022;Real;;;;2023;1;1
2023-01-08;20:00;0.021;Real;;;;2023;1;1
2023-01-08;21:00;0.047;Real;;;;2023;1;1
2023-01-08;22:00;0.184;Real;;;;2023;1;1
2023-01-08;23:00;0.033;Real;;;;2023;1;1
2023-01-08;24:00:00;0.033;Real;;;;2023;1;1
2023-01-09;1:00;0.038;Real;;;;2023;1;1
2023-01-09;2:00;0.069;Real;;;;2023;1;1
2023-01-09;3:00;0.058;Real;;;;2023;1;1
2023-01-09;4:00;0.215;Real;;;;2023;1;1
2023-01-09;5:00;0.035;Real;;;;2023;1;1
2023-01-09;6:00;0.02;Real;;;;2023;1;1
2023-01-09;7:00;0.047;Real;;;;2023;1;1
2023-01-09;8:00;0.02;Real;;;;2023;1;1
2023-01-09;9:00;0.035;Real;;;;2023;1;1
2023-01-09;10:00;0.21;Real;;;;2023;1;1
2023-01-09;11:00;0.02;Real;;;;2023;1;1
2023-01-09;12:00;0.02;Real;;;;2023;1;1
2023-01-09;13:00;0.05;Real;;;;2023;1;1
2023-01-09;14:00;0.605;Real;;;;2023;1;1
2023-01-09;15:00;1.005;Real;;;;2023;1;1
2023-01-09;16:00;0.269;Real;;;;2023;1;1
2023-01-09;17:00;0.039;Real;;;;2023;1;1
2023-01-09;18:00;0.04;Real;;;;2023;1;1
2023-01-09;19:00;0.065;Real;;;;2023;1;1
2023-01-09;20:00;0.249;Real;;;;2023;1;1
2023-01-09;21:00;0.042;Real;;;;2023;1;1
2023-01-09;22:00;0.068;Real;;;;2023;1;1
2023-01-09;23:00;0.241;Real;;;;2023;1;1
2023-01-09;24:00:00;0.426;Real;;;;2023;1;1
2023-01-10;1:00;0.099;Real;;;;2023;1;1
2023-01-10;2:00;0.148;Real;;;;2023;1;1
2023-01-10;3:00;0.219;Real;;;;2023;1;1
2023-01-10;4:00;0.052;Real;;;;2023;1;1
2023-01-10;5:00;0.047;Real;;;;2023;1;1
2023-01-10;6:00;0.041;Real;;;;2023;1;1
2023-01-10;7:00;0.03;Real;;;;2023;1;1
2023-01-10;8:00;0.062;Real;;;;2023;1;1
2023-01-10;9:00;0.031;Real;;;;2023;1;1
2023-01-10;10:00;0.224;Real;;;;2023;1;1
2023-01-10;11:00;0.376;Real;;;;2023;1;1
2023-01-10;12:00;1.079;Real;;;;2023;1;1
2023-01-10;13:00;1.329;Real;;;;2023;1;1
2023-01-10;14:00;1.254;Real;;;;2023;1;1
2023-01-10;15:00;0.557;Real;;;;2023;1;1
2023-01-10;16:00;0.574;Real;;;;2023;1;1
2023-01-10;17:00;0.109;Real;;;;2023;1;1
2023-01-10;18:00;0.07;Real;;;;2023;1;1
2023-01-10;19:00;0.24;Real;;;;2023;1;1
2023-01-10;20:00;0.06;Real;;;;2023;1;1
2023-01-10;21:00;0.425;Real;;;;2023;1;1
2023-01-10;22:00;0.587;Real;;;;2023;1;1
2023-01-10;23:00;0.075;Real;;;;2023;1;1
2023-01-10;24:00:00;0.287;Real;;;;2023;1;1
2023-01-11;1:00;0.021;Real;;;;2023;1;1
2023-01-11;2:00;0.039;Real;;;;2023;1;1
2023-01-11;3:00;0.12;Real;;;;2023;1;1
2023-01-11;4:00;0.044;Real;;;;2023;1;1
2023-01-11;5:00;0.021;Real;;;;2023;1;1
2023-01-11;6:00;0.047;Real;;;;2023;1;1
2023-01-11;7:00;0.224;Real;;;;2023;1;1
2023-01-11;8:00;0.561;Real;;;;2023;1;1
2023-01-11;9:00;0.84;Real;;;;2023;1;1
2023-01-11;10:00;0.869;Real;;;;2023;1;1
2023-01-11;11:00;0.533;Real;;;;2023;1;1
2023-01-11;12:00;0.074;Real;;;;2023;1;1
2023-01-11;13:00;1.108;Real;;;;2023;1;1
2023-01-11;14:00;0.106;Real;;;;2023;1;1
2023-01-11;15:00;0.352;Real;;;;2023;1;1
2023-01-11;16:00;0.92;Real;;;;2023;1;1
2023-01-11;17:00;0.092;Real;;;;2023;1;1
2023-01-11;18:00;0.112;Real;;;;2023;1;1
2023-01-11;19:00;0.452;Real;;;;2023;1;1
2023-01-11;20:00;0.097;Real;;;;2023;1;1
2023-01-11;21:00;0.961;Real;;;;2023;1;1
2023-01-11;22:00;0.633;Real;;;;2023;1;1
2023-01-11;23:00;0.156;Real;;;;2023;1;1
2023-01-11;24:00:00;0.122;Real;;;;2023;1;1
2023-01-12;1:00;0.256;Real;;;;2023;1;1
2023-01-12;2:00;0.042;Real;;;;2023;1;1
2023-01-12;3:00;0.056;Real;;;;2023;1;1
2023-01-12;4:00;0.03;Real;;;;2023;1;1
2023-01-12;5:00;0.03;Real;;;;2023;1;1
2023-01-12;6:00;0.05;Real;;;;2023;1;1
2023-01-12;7:00;0.216;Real;;;;2023;1;1
2023-01-12;8:00;0.499;Real;;;;2023;1;1
2023-01-12;9:00;0.842;Real;;;;2023;1;1
2023-01-12;10:00;1.177;Real;;;;2023;1;1
2023-01-12;11:00;0.785;Real;;;;2023;1;1
2023-01-12;12:00;0.03;Real;;;;2023;1;1
2023-01-12;13:00;0.061;Real;;;;2023;1;1
2023-01-12;14:00;0.203;Real;;;;2023;1;1
2023-01-12;15:00;0.129;Real;;;;2023;1;1
2023-01-12;16:00;0.701;Real;;;;2023;1;1
2023-01-12;17:00;0.385;Real;;;;2023;1;1
2023-01-12;18:00;0.135;Real;;;;2023;1;1
2023-01-12;19:00;0.112;Real;;;;2023;1;1
2023-01-12;20:00;0.304;Real;;;;2023;1;1
2023-01-12;21:00;0.096;Real;;;;2023;1;1
2023-01-12;22:00;0.059;Real;;;;2023;1;1
2023-01-12;23:00;0.04;Real;;;;2023;1;1
2023-01-12;24:00:00;0.424;Real;;;;2023;1;1
2023-01-13;1:00;0.071;Real;;;;2023;1;1
2023-01-13;2:00;0.028;Real;;;;2023;1;1
2023-01-13;3:00;0.206;Real;;;;2023;1;1
2023-01-13;4:00;0.025;Real;;;;2023;1;1
