date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k3_2023_12
2023-12-01;1:00;0.245;Real;;;;0
2023-12-01;2:00;0.733;Real;;;;0
2023-12-01;3:00;0.182;Real;;;;0
2023-12-01;4:00;0.463;Real;;;;0
2023-12-01;5:00;0.084;Real;;;;0
2023-12-01;6:00;0.086;Real;;;;0
2023-12-01;7:00;0.083;Real;;;;0
2023-12-01;8:00;0.289;Real;;;;0
2023-12-01;9:00;0.343;Real;;;;0
2023-12-01;10:00;0.185;Real;;;;0
2023-12-01;11:00;0.077;Real;;;;0
2023-12-01;12:00;0.077;Real;;;;0
2023-12-01;13:00;0.141;Real;;;;0
2023-12-01;14:00;0.721;Real;;;;0
2023-12-01;15:00;0.205;Real;;;;0
2023-12-01;16:00;0.193;Real;;;;0
2023-12-01;17:00;0.209;Real;;;;0
2023-12-01;18:00;0.136;Real;;;;0
2023-12-01;19:00;0.111;Real;;;;0
2023-12-01;20:00;0.071;Real;;;;0
2023-12-01;21:00;0.087;Real;;;;0
2023-12-01;22:00;0.283;Real;;;;0
2023-12-01;23:00;0.16;Real;;;;0
2023-12-01;24:00:00;0.165;Real;;;;0
2023-12-02;1:00;0.768;Real;;;;0
2023-12-02;2:00;0.171;Real;;;;0
2023-12-02;3:00;0.457;Real;;;;0
2023-12-02;4:00;0.083;Real;;;;0
2023-12-02;5:00;0.08;Real;;;;0
2023-12-02;6:00;0.083;Real;;;;0
2023-12-02;7:00;0.085;Real;;;;0
2023-12-02;8:00;0.095;Real;;;;0
2023-12-02;9:00;0.072;Real;;;;0
2023-12-02;10:00;0.134;Real;;;;0
2023-12-02;11:00;0.291;Real;;;;0
2023-12-02;12:00;0.243;Real;;;;0
2023-12-02;13:00;0.131;Real;;;;0
2023-12-02;14:00;0.599;Real;;;;0
2023-12-02;15:00;1.407;Real;;;;0
2023-12-02;16:00;0.168;Real;;;;0
2023-12-02;17:00;0.122;Real;;;;0
2023-12-02;18:00;0.102;Real;;;;0
2023-12-02;19:00;0.095;Real;;;;0
2023-12-02;20:00;0.076;Real;;;;0
2023-12-02;21:00;0.077;Real;;;;0
2023-12-02;22:00;0.075;Real;;;;0
2023-12-02;23:00;0.319;Real;;;;0
2023-12-02;24:00:00;0.273;Real;;;;0
2023-12-03;1:00;0.176;Real;;;;0
2023-12-03;2:00;0.814;Real;;;;0
2023-12-03;3:00;0.123;Real;;;;0
2023-12-03;4:00;0.454;Real;;;;0
2023-12-03;5:00;0.089;Real;;;;0
2023-12-03;6:00;0.115;Real;;;;0
2023-12-03;7:00;0.095;Real;;;;0
2023-12-03;8:00;0.225;Real;;;;0
2023-12-03;9:00;0.275;Real;;;;0
2023-12-03;10:00;0.137;Real;;;;0
2023-12-03;11:00;0.24;Real;;;;0
2023-12-03;12:00;0.076;Real;;;;0
2023-12-03;13:00;0.077;Real;;;;0
2023-12-03;14:00;0.153;Real;;;;0
2023-12-03;15:00;0.797;Real;;;;0
2023-12-03;16:00;0.157;Real;;;;0
2023-12-03;17:00;0.085;Real;;;;0
2023-12-03;18:00;0.085;Real;;;;0
2023-12-03;19:00;0.146;Real;;;;0
2023-12-03;20:00;0.15;Real;;;;0
2023-12-03;21:00;0.177;Real;;;;0
2023-12-03;22:00;0.603;Real;;;;0
2023-12-03;23:00;0.171;Real;;;;0
2023-12-03;24:00:00;0.886;Real;;;;0
2023-12-04;1:00;0.146;Real;;;;0
2023-12-04;2:00;0.542;Real;;;;0
2023-12-04;3:00;0.089;Real;;;;0
2023-12-04;4:00;0.08;Real;;;;0
2023-12-04;5:00;0.128;Real;;;;0
2023-12-04;6:00;0.122;Real;;;;0
2023-12-04;7:00;0.221;Real;;;;0
2023-12-04;8:00;0.158;Real;;;;0
2023-12-04;9:00;0.301;Real;;;;0
2023-12-04;10:00;0.209;Real;;;;0
2023-12-04;11:00;0.221;Real;;;;0
2023-12-04;12:00;0.223;Real;;;;0
2023-12-04;13:00;0.363;Real;;;;0
2023-12-04;14:00;0.324;Real;;;;0
2023-12-04;15:00;0.191;Real;;;;0
2023-12-04;16:00;0.23;Real;;;;0
2023-12-04;17:00;0.259;Real;;;;0
2023-12-04;18:00;0.282;Real;;;;0
2023-12-04;19:00;0.222;Real;;;;0
2023-12-04;20:00;0.847;Real;;;;0
2023-12-04;21:00;1.571;Real;;;;0
2023-12-04;22:00;0.273;Real;;;;0
2023-12-04;23:00;0.485;Real;;;;0
2023-12-04;24:00:00;0.163;Real;;;;0
2023-12-05;1:00;0.373;Real;;;;0
2023-12-05;2:00;0.615;Real;;;;0
2023-12-05;3:00;0.137;Real;;;;0
2023-12-05;4:00;0.429;Real;;;;0
2023-12-05;5:00;0.083;Real;;;;0
2023-12-05;6:00;0.074;Real;;;;0
2023-12-05;7:00;0.091;Real;;;;0
2023-12-05;8:00;0.265;Real;;;;0
2023-12-05;9:00;0.326;Real;;;;0
2023-12-05;10:00;0.224;Real;;;;0
2023-12-05;11:00;0.222;Real;;;;0
2023-12-05;12:00;0.291;Real;;;;0
2023-12-05;13:00;0.216;Real;;;;0
2023-12-05;14:00;0.42;Real;;;;0
2023-12-05;15:00;0.216;Real;;;;0
2023-12-05;16:00;0.218;Real;;;;0
2023-12-05;17:00;0.201;Real;;;;0
2023-12-05;18:00;0.218;Real;;;;0
2023-12-05;19:00;0.31;Real;;;;0
2023-12-05;20:00;0.234;Real;;;;0
2023-12-05;21:00;0.228;Real;;;;0
2023-12-05;22:00;0.343;Real;;;;0
2023-12-05;23:00;0.36;Real;;;;0
2023-12-05;24:00:00;0.257;Real;;;;0
2023-12-06;1:00;0.6;Real;;;;0
2023-12-06;2:00;0.496;Real;;;;0
2023-12-06;3:00;0.386;Real;;;;0
2023-12-06;4:00;0.223;Real;;;;0
2023-12-06;5:00;0.085;Real;;;;0
2023-12-06;6:00;0.115;Real;;;;0
