date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k3_2024_12
2024-12-01;1:00;0.202;Real;;;;2024;12;1
2024-12-01;2:00;0.137;Real;;;;2024;12;1
2024-12-01;3:00;0.081;Real;;;;2024;12;1
2024-12-01;4:00;0.103;Real;;;;2024;12;1
2024-12-01;5:00;0.073;Real;;;;2024;12;1
2024-12-01;6:00;0.1;Real;;;;2024;12;1
2024-12-01;7:00;0.138;Real;;;;2024;12;1
2024-12-01;8:00;0.196;Real;;;;2024;12;1
2024-12-01;9:00;0.271;Real;;;;2024;12;1
2024-12-01;10:00;0.348;Real;;;;2024;12;1
2024-12-01;11:00;0.228;Real;;;;2024;12;1
2024-12-01;12:00;0.187;Real;;;;2024;12;1
2024-12-01;13:00;0.175;Real;;;;2024;12;1
2024-12-01;14:00;0.074;Real;;;;2024;12;1
2024-12-01;15:00;0.096;Real;;;;2024;12;1
2024-12-01;16:00;0.103;Real;;;;2024;12;1
2024-12-01;17:00;0.068;Real;;;;2024;12;1
2024-12-01;18:00;0.222;Real;;;;2024;12;1
2024-12-01;19:00;0.257;Real;;;;2024;12;1
2024-12-01;20:00;0.205;Real;;;;2024;12;1
2024-12-01;21:00;0.26;Real;;;;2024;12;1
2024-12-01;22:00;0.244;Real;;;;2024;12;1
2024-12-01;23:00;0.218;Real;;;;2024;12;1
2024-12-01;24:00:00;0.277;Real;;;;2024;12;1
2024-12-02;1:00;0.248;Real;;;;2024;12;1
2024-12-02;2:00;0.209;Real;;;;2024;12;1
2024-12-02;3:00;0.122;Real;;;;2024;12;1
2024-12-02;4:00;0.088;Real;;;;2024;12;1
2024-12-02;5:00;0.098;Real;;;;2024;12;1
2024-12-02;6:00;0.073;Real;;;;2024;12;1
2024-12-02;7:00;0.099;Real;;;;2024;12;1
2024-12-02;8:00;0.18;Real;;;;2024;12;1
2024-12-02;9:00;0.277;Real;;;;2024;12;1
2024-12-02;10:00;0.21;Real;;;;2024;12;1
2024-12-02;11:00;0.092;Real;;;;2024;12;1
