date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k3_2024_12
2024-12-01;1:00;0.191;Real;;;;1
2024-12-01;2:00;0.115;Real;;;;1
2024-12-01;3:00;0.091;Real;;;;1
2024-12-01;4:00;0.08;Real;;;;1
2024-12-01;5:00;0.09;Real;;;;1
2024-12-01;6:00;0.174;Real;;;;1
2024-12-01;7:00;0.262;Real;;;;1
2024-12-01;8:00;0.266;Real;;;;1
2024-12-01;9:00;0.136;Real;;;;1
2024-12-01;10:00;0.094;Real;;;;1
2024-12-01;11:00;0.089;Real;;;;1
2024-12-01;12:00;0.076;Real;;;;1
2024-12-01;13:00;0.819;Real;;;;1
2024-12-01;14:00;0.876;Real;;;;1
2024-12-01;15:00;0.236;Real;;;;1
2024-12-01;16:00;0.076;Real;;;;1
2024-12-01;17:00;0.118;Real;;;;1
2024-12-01;18:00;0.297;Real;;;;1
2024-12-01;19:00;0.717;Real;;;;1
2024-12-01;20:00;1.619;Real;;;;1
2024-12-01;21:00;0.481;Real;;;;1
2024-12-01;22:00;0.508;Real;;;;1
2024-12-01;23:00;0.277;Real;;;;1
2024-12-01;24:00:00;0.123;Real;;;;1
2024-12-02;1:00;0.082;Real;;;;1
2024-12-02;2:00;0.09;Real;;;;1
2024-12-02;3:00;0.105;Real;;;;1
2024-12-02;4:00;0.084;Real;;;;1
2024-12-02;5:00;0.076;Real;;;;1
2024-12-02;6:00;0.08;Real;;;;1
2024-12-02;7:00;0.357;Real;;;;1
2024-12-02;8:00;1.346;Real;;;;1
2024-12-02;9:00;0.138;Real;;;;1
2024-12-02;10:00;0.079;Real;;;;1
2024-12-02;11:00;0.087;Real;;;;1
2024-12-02;12:00;0.226;Real;;;;1
2024-12-02;13:00;0.28;Real;;;;1
2024-12-02;14:00;1.005;Real;;;;1
2024-12-02;15:00;0.525;Real;;;;1
2024-12-02;16:00;0.715;Real;;;;1
2024-12-02;17:00;0.822;Real;;;;1
2024-12-02;18:00;0.235;Real;;;;1
2024-12-02;19:00;0.188;Real;;;;1
2024-12-02;20:00;0.305;Real;;;;1
2024-12-02;21:00;1.395;Real;;;;1
2024-12-02;22:00;0.849;Real;;;;1
2024-12-02;23:00;0.833;Real;;;;1
2024-12-02;24:00:00;0.361;Real;;;;1
2024-12-03;1:00;0.189;Real;;;;1
2024-12-03;2:00;0.112;Real;;;;1
2024-12-03;3:00;0.114;Real;;;;1
2024-12-03;4:00;0.106;Real;;;;1
2024-12-03;5:00;0.111;Real;;;;1
2024-12-03;6:00;0.124;Real;;;;1
2024-12-03;7:00;0.126;Real;;;;1
2024-12-03;8:00;0.641;Real;;;;1
2024-12-03;9:00;0.58;Real;;;;1
2024-12-03;10:00;0.609;Real;;;;1
2024-12-03;11:00;0.425;Real;;;;1
2024-12-03;12:00;0.073;Real;;;;1
2024-12-03;13:00;0.625;Real;;;;1
2024-12-03;14:00;1.68;Real;;;;1
2024-12-03;15:00;1.066;Real;;;;1
2024-12-03;16:00;1.139;Real;;;;1
2024-12-03;17:00;0.713;Real;;;;1
2024-12-03;18:00;0.3;Real;;;;1
2024-12-03;19:00;0.216;Real;;;;1
2024-12-03;20:00;0.276;Real;;;;1
2024-12-03;21:00;0.932;Real;;;;1
2024-12-03;22:00;0.709;Real;;;;1
2024-12-03;23:00;0.529;Real;;;;1
2024-12-03;24:00:00;0.218;Real;;;;1
2024-12-04;1:00;0.13;Real;;;;1
2024-12-04;2:00;0.092;Real;;;;1
2024-12-04;3:00;0.107;Real;;;;1
2024-12-04;4:00;0.083;Real;;;;1
2024-12-04;5:00;0.087;Real;;;;1
2024-12-04;6:00;0.094;Real;;;;1
2024-12-04;7:00;0.082;Real;;;;1
2024-12-04;8:00;0.444;Real;;;;1
2024-12-04;9:00;0.344;Real;;;;1
2024-12-04;10:00;0.36;Real;;;;1
2024-12-04;11:00;0.109;Real;;;;1
2024-12-04;12:00;0.093;Real;;;;1
2024-12-04;13:00;0.084;Real;;;;1
2024-12-04;14:00;0.604;Real;;;;1
2024-12-04;15:00;2.459;Real;;;;1
2024-12-04;16:00;0.827;Real;;;;1
2024-12-04;17:00;0.287;Real;;;;1
2024-12-04;18:00;0.382;Real;;;;1
2024-12-04;19:00;0.303;Real;;;;1
2024-12-04;20:00;0.103;Real;;;;1
2024-12-04;21:00;0.932;Real;;;;1
2024-12-04;22:00;1.771;Real;;;;1
2024-12-04;23:00;0.355;Real;;;;1
2024-12-04;24:00:00;0.105;Real;;;;1
2024-12-05;1:00;0.084;Real;;;;1
2024-12-05;2:00;0.092;Real;;;;1
2024-12-05;3:00;0.08;Real;;;;1
2024-12-05;4:00;0.074;Real;;;;1
2024-12-05;5:00;0.081;Real;;;;1
2024-12-05;6:00;0.087;Real;;;;1
2024-12-05;7:00;0.222;Real;;;;1
2024-12-05;8:00;0.908;Real;;;;1
2024-12-05;9:00;1.075;Real;;;;1
2024-12-05;10:00;1.746;Real;;;;1
2024-12-05;11:00;0.329;Real;;;;1
2024-12-05;12:00;0.076;Real;;;;1
2024-12-05;13:00;0.085;Real;;;;1
2024-12-05;14:00;0.578;Real;;;;1
2024-12-05;15:00;0.824;Real;;;;1
2024-12-05;16:00;0.481;Real;;;;1
2024-12-05;17:00;0.328;Real;;;;1
2024-12-05;18:00;0.413;Real;;;;1
2024-12-05;19:00;0.409;Real;;;;1
2024-12-05;20:00;0.473;Real;;;;1
2024-12-05;21:00;0.232;Real;;;;1
2024-12-05;22:00;0.904;Real;;;;1
2024-12-05;23:00;0.312;Real;;;;1
2024-12-05;24:00:00;0.255;Real;;;;1
2024-12-06;1:00;0.126;Real;;;;1
2024-12-06;2:00;0.126;Real;;;;1
2024-12-06;3:00;0.58;Real;;;;1
2024-12-06;4:00;0.58;Real;;;;1
2024-12-06;5:00;0.094;Real;;;;1
2024-12-06;6:00;0.083;Real;;;;1
2024-12-06;7:00;0.088;Real;;;;1
2024-12-06;8:00;0.111;Real;;;;1
2024-12-06;9:00;0.094;Real;;;;1
2024-12-06;10:00;0.317;Real;;;;1
2024-12-06;11:00;0.352;Real;;;;1
2024-12-06;12:00;0.261;Real;;;;1
2024-12-06;13:00;0.444;Real;;;;1
2024-12-06;14:00;0.171;Real;;;;1
2024-12-06;15:00;0.087;Real;;;;1
2024-12-06;16:00;0.088;Real;;;;1
2024-12-06;17:00;0.171;Real;;;;1
2024-12-06;18:00;0.222;Real;;;;1
2024-12-06;19:00;0.358;Real;;;;1
2024-12-06;20:00;0.43;Real;;;;1
2024-12-06;21:00;0.637;Real;;;;1
2024-12-06;22:00;0.469;Real;;;;1
2024-12-06;23:00;0.32;Real;;;;1
2024-12-06;24:00:00;0.149;Real;;;;1
2024-12-07;1:00;0.088;Real;;;;1
2024-12-07;2:00;0.075;Real;;;;1
2024-12-07;3:00;0.087;Real;;;;1
2024-12-07;4:00;0.089;Real;;;;1
2024-12-07;5:00;0.078;Real;;;;1
2024-12-07;6:00;0.136;Real;;;;1
2024-12-07;7:00;0.086;Real;;;;1
2024-12-07;8:00;0.108;Real;;;;1
2024-12-07;9:00;0.085;Real;;;;1
2024-12-07;10:00;0.365;Real;;;;1
2024-12-07;11:00;0.64;Real;;;;1
2024-12-07;12:00;0.57;Real;;;;1
2024-12-07;13:00;1.217;Real;;;;1
2024-12-07;14:00;1.513;Real;;;;1
2024-12-07;15:00;1.457;Real;;;;1
2024-12-07;16:00;0.696;Real;;;;1
2024-12-07;17:00;0.325;Real;;;;1
2024-12-07;18:00;0.368;Real;;;;1
2024-12-07;19:00;0.314;Real;;;;1
2024-12-07;20:00;0.738;Real;;;;1
2024-12-07;21:00;0.799;Real;;;;1
2024-12-07;22:00;0.391;Real;;;;1
2024-12-07;23:00;0.738;Real;;;;1
2024-12-07;24:00:00;0.394;Real;;;;1
2024-12-08;1:00;0.222;Real;;;;1
2024-12-08;2:00;0.102;Real;;;;1
2024-12-08;3:00;0.078;Real;;;;1
2024-12-08;4:00;0.085;Real;;;;1
2024-12-08;5:00;0.091;Real;;;;1
2024-12-08;6:00;0.082;Real;;;;1
2024-12-08;7:00;0.075;Real;;;;1
2024-12-08;8:00;0.112;Real;;;;1
2024-12-08;9:00;0.091;Real;;;;1
2024-12-08;10:00;0.911;Real;;;;1
2024-12-08;11:00;0.525;Real;;;;1
2024-12-08;12:00;0.619;Real;;;;1
2024-12-08;13:00;0.47;Real;;;;1
2024-12-08;14:00;0.223;Real;;;;1
2024-12-08;15:00;0.097;Real;;;;1
2024-12-08;16:00;0.088;Real;;;;1
2024-12-08;17:00;0.196;Real;;;;1
2024-12-08;18:00;0.397;Real;;;;1
2024-12-08;19:00;0.498;Real;;;;1
2024-12-08;20:00;0.271;Real;;;;1
2024-12-08;21:00;0.119;Real;;;;1
2024-12-08;22:00;1.353;Real;;;;1
2024-12-08;23:00;0.37;Real;;;;1
2024-12-08;24:00:00;0.298;Real;;;;1
