date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k3_2023_12
2023-12-01;1:00;0.108;Real;;;;0
2023-12-01;2:00;0.071;Real;;;;0
2023-12-01;3:00;0.057;Real;;;;0
2023-12-01;4:00;0.058;Real;;;;0
2023-12-01;5:00;0.057;Real;;;;0
2023-12-01;6:00;0.071;Real;;;;0
2023-12-01;7:00;0.082;Real;;;;0
2023-12-01;8:00;1.379;Real;;;;0
2023-12-01;9:00;0.422;Real;;;;0
2023-12-01;10:00;0.078;Real;;;;0
2023-12-01;11:00;0.577;Real;;;;0
2023-12-01;12:00;0.044;Real;;;;0
2023-12-01;13:00;0.048;Real;;;;0
2023-12-01;14:00;0.424;Real;;;;0
2023-12-01;15:00;0.322;Real;;;;0
2023-12-01;16:00;0.379;Real;;;;0
2023-12-01;17:00;0.229;Real;;;;0
2023-12-01;18:00;0.397;Real;;;;0
2023-12-01;19:00;0.28;Real;;;;0
2023-12-01;20:00;0.761;Real;;;;0
2023-12-01;21:00;0.776;Real;;;;0
2023-12-01;22:00;0.3;Real;;;;0
2023-12-01;23:00;0.184;Real;;;;0
2023-12-01;24:00:00;0.204;Real;;;;0
2023-12-02;1:00;0.104;Real;;;;0
2023-12-02;2:00;0.083;Real;;;;0
2023-12-02;3:00;0.081;Real;;;;0
2023-12-02;4:00;0.073;Real;;;;0
2023-12-02;5:00;0.091;Real;;;;0
2023-12-02;6:00;0.139;Real;;;;0
2023-12-02;7:00;0.095;Real;;;;0
2023-12-02;8:00;0.067;Real;;;;0
2023-12-02;9:00;0.056;Real;;;;0
2023-12-02;10:00;0.294;Real;;;;0
2023-12-02;11:00;0.492;Real;;;;0
2023-12-02;12:00;0.583;Real;;;;0
2023-12-02;13:00;0.932;Real;;;;0
2023-12-02;14:00;0.359;Real;;;;0
2023-12-02;15:00;0.445;Real;;;;0
2023-12-02;16:00;0.149;Real;;;;0
2023-12-02;17:00;0.145;Real;;;;0
2023-12-02;18:00;0.438;Real;;;;0
2023-12-02;19:00;0.578;Real;;;;0
2023-12-02;20:00;0.304;Real;;;;0
2023-12-02;21:00;0.588;Real;;;;0
2023-12-02;22:00;0.058;Real;;;;0
2023-12-02;23:00;0.051;Real;;;;0
2023-12-02;24:00:00;0.122;Real;;;;0
2023-12-03;1:00;0.072;Real;;;;0
2023-12-03;2:00;0.18;Real;;;;0
2023-12-03;3:00;0.062;Real;;;;0
2023-12-03;4:00;0.046;Real;;;;0
2023-12-03;5:00;0.047;Real;;;;0
2023-12-03;6:00;0.047;Real;;;;0
2023-12-03;7:00;0.045;Real;;;;0
2023-12-03;8:00;0.045;Real;;;;0
2023-12-03;9:00;0.044;Real;;;;0
2023-12-03;10:00;0.292;Real;;;;0
2023-12-03;11:00;0.531;Real;;;;0
2023-12-03;12:00;0.466;Real;;;;0
2023-12-03;13:00;0.94;Real;;;;0
2023-12-03;14:00;0.481;Real;;;;0
2023-12-03;15:00;0.839;Real;;;;0
2023-12-03;16:00;0.159;Real;;;;0
2023-12-03;17:00;0.329;Real;;;;0
2023-12-03;18:00;0.222;Real;;;;0
2023-12-03;19:00;0.217;Real;;;;0
2023-12-03;20:00;0.298;Real;;;;0
2023-12-03;21:00;0.455;Real;;;;0
2023-12-03;22:00;0.566;Real;;;;0
2023-12-03;23:00;0.136;Real;;;;0
2023-12-03;24:00:00;0.676;Real;;;;0
2023-12-04;1:00;0.107;Real;;;;0
2023-12-04;2:00;0.06;Real;;;;0
2023-12-04;3:00;0.058;Real;;;;0
2023-12-04;4:00;0.057;Real;;;;0
2023-12-04;5:00;0.055;Real;;;;0
2023-12-04;6:00;0.055;Real;;;;0
2023-12-04;7:00;0.123;Real;;;;0
2023-12-04;8:00;0.215;Real;;;;0
2023-12-04;9:00;1.558;Real;;;;0
2023-12-04;10:00;0.077;Real;;;;0
2023-12-04;11:00;0.073;Real;;;;0
2023-12-04;12:00;0.978;Real;;;;0
2023-12-04;13:00;0.307;Real;;;;0
2023-12-04;14:00;0.41;Real;;;;0
2023-12-04;15:00;0.934;Real;;;;0
2023-12-04;16:00;0.503;Real;;;;0
2023-12-04;17:00;0.416;Real;;;;0
2023-12-04;18:00;0.43;Real;;;;0
2023-12-04;19:00;0.157;Real;;;;0
2023-12-04;20:00;0.058;Real;;;;0
2023-12-04;21:00;0.295;Real;;;;0
2023-12-04;22:00;0.239;Real;;;;0
2023-12-04;23:00;0.181;Real;;;;0
2023-12-04;24:00:00;0.11;Real;;;;0
2023-12-05;1:00;0.095;Real;;;;0
2023-12-05;2:00;0.089;Real;;;;0
2023-12-05;3:00;0.071;Real;;;;0
2023-12-05;4:00;0.058;Real;;;;0
2023-12-05;5:00;0.061;Real;;;;0
2023-12-05;6:00;0.057;Real;;;;0
2023-12-05;7:00;0.067;Real;;;;0
2023-12-05;8:00;0.501;Real;;;;0
2023-12-05;9:00;0.65;Real;;;;0
2023-12-05;10:00;0.095;Real;;;;0
2023-12-05;11:00;0.449;Real;;;;0
2023-12-05;12:00;0.091;Real;;;;0
2023-12-05;13:00;0.561;Real;;;;0
2023-12-05;14:00;0.069;Real;;;;0
2023-12-05;15:00;0.749;Real;;;;0
2023-12-05;16:00;0.35;Real;;;;0
2023-12-05;17:00;0.158;Real;;;;0
2023-12-05;18:00;0.155;Real;;;;0
2023-12-05;19:00;0.148;Real;;;;0
2023-12-05;20:00;0.409;Real;;;;0
2023-12-05;21:00;0.613;Real;;;;0
2023-12-05;22:00;0.129;Real;;;;0
2023-12-05;23:00;0.359;Real;;;;0
2023-12-05;24:00:00;0.271;Real;;;;0
2023-12-06;1:00;0.144;Real;;;;0
2023-12-06;2:00;0.1;Real;;;;0
2023-12-06;3:00;0.127;Real;;;;0
2023-12-06;4:00;0.069;Real;;;;0
2023-12-06;5:00;0.059;Real;;;;0
2023-12-06;6:00;0.058;Real;;;;0
2023-12-06;7:00;0.056;Real;;;;0
2023-12-06;8:00;0.055;Real;;;;0
2023-12-06;9:00;0.05;Real;;;;0
2023-12-06;10:00;0.1;Real;;;;0
2023-12-06;11:00;0.606;Real;;;;0
2023-12-06;12:00;1.086;Real;;;;0
2023-12-06;13:00;0.118;Real;;;;0
2023-12-06;14:00;0.563;Real;;;;0
2023-12-06;15:00;0.465;Real;;;;0
2023-12-06;16:00;0.422;Real;;;;0
2023-12-06;17:00;0.163;Real;;;;0
2023-12-06;18:00;0.162;Real;;;;0
2023-12-06;19:00;0.294;Real;;;;0
2023-12-06;20:00;0.115;Real;;;;0
2023-12-06;21:00;0.12;Real;;;;0
2023-12-06;22:00;0.199;Real;;;;0
2023-12-06;23:00;0.182;Real;;;;0
2023-12-06;24:00:00;0.224;Real;;;;0
2023-12-07;1:00;0.122;Real;;;;0
2023-12-07;2:00;0.074;Real;;;;0
2023-12-07;3:00;0.076;Real;;;;0
2023-12-07;4:00;0.064;Real;;;;0
2023-12-07;5:00;0.064;Real;;;;0
2023-12-07;6:00;0.066;Real;;;;0
2023-12-07;7:00;0.071;Real;;;;0
2023-12-07;8:00;0.057;Real;;;;0
2023-12-07;9:00;0.098;Real;;;;0
2023-12-07;10:00;0.181;Real;;;;0
2023-12-07;11:00;1.442;Real;;;;0
2023-12-07;12:00;1.138;Real;;;;0
2023-12-07;13:00;0.465;Real;;;;0
2023-12-07;14:00;1.166;Real;;;;0
2023-12-07;15:00;0.197;Real;;;;0
2023-12-07;16:00;0.067;Real;;;;0
2023-12-07;17:00;0.051;Real;;;;0
2023-12-07;18:00;0.058;Real;;;;0
2023-12-07;19:00;0.051;Real;;;;0
2023-12-07;20:00;0.252;Real;;;;0
2023-12-07;21:00;0.559;Real;;;;0
2023-12-07;22:00;0.418;Real;;;;0
2023-12-07;23:00;0.262;Real;;;;0
2023-12-07;24:00:00;0.49;Real;;;;0
2023-12-08;1:00;0.098;Real;;;;0
2023-12-08;2:00;0.557;Real;;;;0
2023-12-08;3:00;0.035;Real;;;;0
2023-12-08;4:00;0.037;Real;;;;0
2023-12-08;5:00;0.033;Real;;;;0
2023-12-08;6:00;0.034;Real;;;;0
2023-12-08;7:00;0.036;Real;;;;0
2023-12-08;8:00;0.035;Real;;;;0
2023-12-08;9:00;0.048;Real;;;;0
2023-12-08;10:00;0.729;Real;;;;0
2023-12-08;11:00;0.451;Real;;;;0
2023-12-08;12:00;0.184;Real;;;;0
2023-12-08;13:00;0.084;Real;;;;0
2023-12-08;14:00;0.114;Real;;;;0
2023-12-08;15:00;0.041;Real;;;;0
2023-12-08;16:00;0.039;Real;;;;0
2023-12-08;17:00;0.042;Real;;;;0
2023-12-08;18:00;0.042;Real;;;;0
2023-12-08;19:00;0.113;Real;;;;0
2023-12-08;20:00;0.423;Real;;;;0
2023-12-08;21:00;0.115;Real;;;;0
2023-12-08;22:00;0.782;Real;;;;0
2023-12-08;23:00;0.5;Real;;;;0
2023-12-08;24:00:00;0.23;Real;;;;0
2023-12-09;1:00;0.124;Real;;;;0
2023-12-09;2:00;0.09;Real;;;;0
2023-12-09;3:00;0.075;Real;;;;0
2023-12-09;4:00;0.057;Real;;;;0
2023-12-09;5:00;0.051;Real;;;;0
