date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k3_2024_01
2024-01-01;1:00;0.557;Real;;;;2024;1;0
2024-01-01;2:00;0.38;Real;;;;2024;1;0
2024-01-01;3:00;0.44;Real;;;;2024;1;0
2024-01-01;4:00;0.201;Real;;;;2024;1;0
2024-01-01;5:00;0.185;Real;;;;2024;1;0
2024-01-01;6:00;0.073;Real;;;;2024;1;0
2024-01-01;7:00;0.068;Real;;;;2024;1;0
2024-01-01;8:00;0.073;Real;;;;2024;1;0
2024-01-01;9:00;0.075;Real;;;;2024;1;0
2024-01-01;10:00;0.068;Real;;;;2024;1;0
2024-01-01;11:00;0.303;Real;;;;2024;1;0
2024-01-01;12:00;0.317;Real;;;;2024;1;0
2024-01-01;13:00;0.098;Real;;;;2024;1;0
2024-01-01;14:00;0.135;Real;;;;2024;1;0
2024-01-01;15:00;0.596;Real;;;;2024;1;0
2024-01-01;16:00;0.656;Real;;;;2024;1;0
2024-01-01;17:00;0.686;Real;;;;2024;1;0
2024-01-01;18:00;0.322;Real;;;;2024;1;0
2024-01-01;19:00;0.49;Real;;;;2024;1;0
2024-01-01;20:00;0.937;Real;;;;2024;1;0
2024-01-01;21:00;0.411;Real;;;;2024;1;0
2024-01-01;22:00;0.504;Real;;;;2024;1;0
2024-01-01;23:00;0.553;Real;;;;2024;1;0
2024-01-01;24:00:00;0.264;Real;;;;2024;1;0
2024-01-02;1:00;0.094;Real;;;;2024;1;0
2024-01-02;2:00;0.073;Real;;;;2024;1;0
2024-01-02;3:00;0.069;Real;;;;2024;1;0
2024-01-02;4:00;0.069;Real;;;;2024;1;0
2024-01-02;5:00;0.067;Real;;;;2024;1;0
2024-01-02;6:00;0.13;Real;;;;2024;1;0
2024-01-02;7:00;0.075;Real;;;;2024;1;0
2024-01-02;8:00;0.136;Real;;;;2024;1;0
2024-01-02;9:00;1.269;Real;;;;2024;1;0
2024-01-02;10:00;1.522;Real;;;;2024;1;0
2024-01-02;11:00;0.722;Real;;;;2024;1;0
2024-01-02;12:00;0.192;Real;;;;2024;1;0
2024-01-02;13:00;0.073;Real;;;;2024;1;0
2024-01-02;14:00;0.073;Real;;;;2024;1;0
2024-01-02;15:00;0.232;Real;;;;2024;1;0
2024-01-02;16:00;0.122;Real;;;;2024;1;0
2024-01-02;17:00;0.392;Real;;;;2024;1;0
2024-01-02;18:00;0.438;Real;;;;2024;1;0
2024-01-02;19:00;0.273;Real;;;;2024;1;0
2024-01-02;20:00;0.215;Real;;;;2024;1;0
2024-01-02;21:00;0.546;Real;;;;2024;1;0
2024-01-02;22:00;1.419;Real;;;;2024;1;0
2024-01-02;23:00;0.555;Real;;;;2024;1;0
2024-01-02;24:00:00;0.179;Real;;;;2024;1;0
2024-01-03;1:00;0.145;Real;;;;2024;1;0
2024-01-03;2:00;0.074;Real;;;;2024;1;0
2024-01-03;3:00;0.073;Real;;;;2024;1;0
2024-01-03;4:00;0.063;Real;;;;2024;1;0
2024-01-03;5:00;0.066;Real;;;;2024;1;0
2024-01-03;6:00;0.07;Real;;;;2024;1;0
2024-01-03;7:00;0.185;Real;;;;2024;1;0
