date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k3_2024_12
2024-12-01;1:00;0.163;Real;;;;2024;12;0
2024-12-01;2:00;0.052;Real;;;;2024;12;0
2024-12-01;3:00;0.039;Real;;;;2024;12;0
2024-12-01;4:00;0.13;Real;;;;2024;12;0
2024-12-01;5:00;0.039;Real;;;;2024;12;0
2024-12-01;6:00;0.037;Real;;;;2024;12;0
2024-12-01;7:00;0.116;Real;;;;2024;12;0
2024-12-01;8:00;0.051;Real;;;;2024;12;0
2024-12-01;9:00;0.137;Real;;;;2024;12;0
2024-12-01;10:00;0.102;Real;;;;2024;12;0
2024-12-01;11:00;0.063;Real;;;;2024;12;0
2024-12-01;12:00;0.109;Real;;;;2024;12;0
2024-12-01;13:00;0.507;Real;;;;2024;12;0
2024-12-01;14:00;0.254;Real;;;;2024;12;0
2024-12-01;15:00;0.142;Real;;;;2024;12;0
2024-12-01;16:00;0.152;Real;;;;2024;12;0
2024-12-01;17:00;0.08;Real;;;;2024;12;0
2024-12-01;18:00;0.09;Real;;;;2024;12;0
2024-12-01;19:00;0.191;Real;;;;2024;12;0
2024-12-01;20:00;0.078;Real;;;;2024;12;0
2024-12-01;21:00;0.065;Real;;;;2024;12;0
2024-12-01;22:00;0.158;Real;;;;2024;12;0
2024-12-01;23:00;0.093;Real;;;;2024;12;0
2024-12-01;24:00:00;0.096;Real;;;;2024;12;0
2024-12-02;1:00;0.252;Real;;;;2024;12;0
2024-12-02;2:00;0.12;Real;;;;2024;12;0
2024-12-02;3:00;0.043;Real;;;;2024;12;0
2024-12-02;4:00;0.047;Real;;;;2024;12;0
2024-12-02;5:00;0.132;Real;;;;2024;12;0
2024-12-02;6:00;0.041;Real;;;;2024;12;0
2024-12-02;7:00;0.038;Real;;;;2024;12;0
2024-12-02;8:00;0.145;Real;;;;2024;12;0
2024-12-02;9:00;0.072;Real;;;;2024;12;0
2024-12-02;10:00;0.122;Real;;;;2024;12;0
2024-12-02;11:00;0.047;Real;;;;2024;12;0
2024-12-02;12:00;0.11;Real;;;;2024;12;0
2024-12-02;13:00;0.157;Real;;;;2024;12;0
2024-12-02;14:00;0.078;Real;;;;2024;12;0
2024-12-02;15:00;0.407;Real;;;;2024;12;0
2024-12-02;16:00;0.091;Real;;;;2024;12;0
2024-12-02;17:00;0.085;Real;;;;2024;12;0
2024-12-02;18:00;0.129;Real;;;;2024;12;0
2024-12-02;19:00;0.105;Real;;;;2024;12;0
2024-12-02;20:00;0.083;Real;;;;2024;12;0
2024-12-02;21:00;0.103;Real;;;;2024;12;0
2024-12-02;22:00;0.085;Real;;;;2024;12;0
2024-12-02;23:00;0.144;Real;;;;2024;12;0
2024-12-02;24:00:00;0.162;Real;;;;2024;12;0
2024-12-03;1:00;0.114;Real;;;;2024;12;0
2024-12-03;2:00;0.149;Real;;;;2024;12;0
2024-12-03;3:00;0.07;Real;;;;2024;12;0
2024-12-03;4:00;0.114;Real;;;;2024;12;0
