date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k3_2024_04
2024-04-01;1:00;0.044;Real;;;;2024;4;2
2024-04-01;2:00;0.028;Real;;;;2024;4;2
2024-04-01;3:00;0.229;Real;;;;2024;4;2
2024-04-01;4:00;0.026;Real;;;;2024;4;2
2024-04-01;5:00;0.044;Real;;;;2024;4;2
2024-04-01;6:00;0.025;Real;;;;2024;4;2
2024-04-01;7:00;0.044;Real;;;;2024;4;2
2024-04-01;8:00;0.295;Real;;;;2024;4;2
2024-04-01;9:00;0.062;Real;;;;2024;4;2
2024-04-01;10:00;0.044;Real;;;;2024;4;2
2024-04-01;11:00;0.109;Real;;;;2024;4;2
2024-04-01;12:00;0.221;Real;;;;2024;4;2
2024-04-01;13:00;0.412;Real;;;;2024;4;2
2024-04-01;14:00;0.29;Real;;;;2024;4;2
2024-04-01;15:00;1.191;Real;;;;2024;4;2
2024-04-01;16:00;1.028;Real;;;;2024;4;2
2024-04-01;17:00;0.773;Real;;;;2024;4;2
2024-04-01;18:00;0.817;Real;;;;2024;4;2
2024-04-01;19:00;0.261;Real;;;;2024;4;2
2024-04-01;20:00;0.215;Real;;;;2024;4;2
2024-04-01;21:00;0.281;Real;;;;2024;4;2
2024-04-01;22:00;0.241;Real;;;;2024;4;2
2024-04-01;23:00;0.161;Real;;;;2024;4;2
2024-04-01;24:00:00;0.676;Real;;;;2024;4;2
2024-04-02;1:00;0.624;Real;;;;2024;4;2
2024-04-02;2:00;0.402;Real;;;;2024;4;2
2024-04-02;3:00;0.052;Real;;;;2024;4;2
2024-04-02;4:00;0.048;Real;;;;2024;4;2
2024-04-02;5:00;0.027;Real;;;;2024;4;2
2024-04-02;6:00;0.25;Real;;;;2024;4;2
2024-04-02;7:00;0.024;Real;;;;2024;4;2
2024-04-02;8:00;0.115;Real;;;;2024;4;2
2024-04-02;9:00;0.807;Real;;;;2024;4;2
2024-04-02;10:00;0.227;Real;;;;2024;4;2
2024-04-02;11:00;0.16;Real;;;;2024;4;2
2024-04-02;12:00;0.39;Real;;;;2024;4;2
2024-04-02;13:00;0.124;Real;;;;2024;4;2
2024-04-02;14:00;0.112;Real;;;;2024;4;2
2024-04-02;15:00;0.571;Real;;;;2024;4;2
2024-04-02;16:00;0.16;Real;;;;2024;4;2
2024-04-02;17:00;0.204;Real;;;;2024;4;2
2024-04-02;18:00;0.292;Real;;;;2024;4;2
2024-04-02;19:00;0.238;Real;;;;2024;4;2
2024-04-02;20:00;0.549;Real;;;;2024;4;2
2024-04-02;21:00;0.031;Real;;;;2024;4;2
2024-04-02;22:00;0.041;Real;;;;2024;4;2
2024-04-02;23:00;0.065;Real;;;;2024;4;2
2024-04-02;24:00:00;0.051;Real;;;;2024;4;2
2024-04-03;1:00;0.247;Real;;;;2024;4;2
2024-04-03;2:00;0.025;Real;;;;2024;4;2
2024-04-03;3:00;0.048;Real;;;;2024;4;2
2024-04-03;4:00;0.025;Real;;;;2024;4;2
2024-04-03;5:00;0.047;Real;;;;2024;4;2
2024-04-03;6:00;0.226;Real;;;;2024;4;2
2024-04-03;7:00;0.046;Real;;;;2024;4;2
2024-04-03;8:00;0.026;Real;;;;2024;4;2
2024-04-03;9:00;0.182;Real;;;;2024;4;2
2024-04-03;10:00;0.166;Real;;;;2024;4;2
2024-04-03;11:00;0.246;Real;;;;2024;4;2
2024-04-03;12:00;0.357;Real;;;;2024;4;2
2024-04-03;13:00;0.516;Real;;;;2024;4;2
2024-04-03;14:00;0.226;Real;;;;2024;4;2
2024-04-03;15:00;0.166;Real;;;;2024;4;2
2024-04-03;16:00;0.207;Real;;;;2024;4;2
2024-04-03;17:00;0.402;Real;;;;2024;4;2
2024-04-03;18:00;0.182;Real;;;;2024;4;2
2024-04-03;19:00;0.187;Real;;;;2024;4;2
2024-04-03;20:00;0.181;Real;;;;2024;4;2
2024-04-03;21:00;0.141;Real;;;;2024;4;2
2024-04-03;22:00;0.054;Real;;;;2024;4;2
2024-04-03;23:00;0.238;Real;;;;2024;4;2
2024-04-03;24:00:00;0.093;Real;;;;2024;4;2
2024-04-04;1:00;0.028;Real;;;;2024;4;2
2024-04-04;2:00;0.049;Real;;;;2024;4;2
2024-04-04;3:00;0.026;Real;;;;2024;4;2
2024-04-04;4:00;0.253;Real;;;;2024;4;2
2024-04-04;5:00;0.025;Real;;;;2024;4;2
2024-04-04;6:00;0.051;Real;;;;2024;4;2
2024-04-04;7:00;0.025;Real;;;;2024;4;2
2024-04-04;8:00;0.131;Real;;;;2024;4;2
2024-04-04;9:00;0.209;Real;;;;2024;4;2
2024-04-04;10:00;0.441;Real;;;;2024;4;2
2024-04-04;11:00;0.163;Real;;;;2024;4;2
2024-04-04;12:00;0.118;Real;;;;2024;4;2
2024-04-04;13:00;0.092;Real;;;;2024;4;2
2024-04-04;14:00;0.739;Real;;;;2024;4;2
2024-04-04;15:00;0.088;Real;;;;2024;4;2
2024-04-04;16:00;0.117;Real;;;;2024;4;2
2024-04-04;17:00;0.345;Real;;;;2024;4;2
2024-04-04;18:00;0.187;Real;;;;2024;4;2
2024-04-04;19:00;0.317;Real;;;;2024;4;2
2024-04-04;20:00;0.084;Real;;;;2024;4;2
2024-04-04;21:00;0.195;Real;;;;2024;4;2
2024-04-04;22:00;0.103;Real;;;;2024;4;2
2024-04-04;23:00;0.082;Real;;;;2024;4;2
2024-04-04;24:00:00;0.025;Real;;;;2024;4;2
2024-04-05;1:00;0.055;Real;;;;2024;4;2
2024-04-05;2:00;0.218;Real;;;;2024;4;2
