hour,0,1,2,3,4
0,0.10177021643461925,0.1293045584045584,0.16249230769230769,0.4703174603174603,0.18076699029126214
1,0.09359678822348612,0.13187716727716728,0.15309384615384616,0.37580952380952376,0.15719417475728154
2,0.08858944077000283,0.11164521774521774,0.1319246153846154,0.2837698412698413,0.1516893203883495
3,0.0834142496847415,0.10029702889702889,0.11801076923076921,0.20655555555555555,0.1539126213592233
4,0.08306260133309314,0.09082580382580384,0.10763692307692307,0.14984920634920634,0.15292233009708736
5,0.08424244537663741,0.1455920634920635,0.12154769230769231,0.1902777777777778,0.19345631067961164
6,0.11831398203669866,0.3267160358160358,0.20524,0.2499047619047619,0.27153398058252426
7,0.15070947577013152,0.30098188848188845,0.28847384615384614,0.23115873015873017,0.30177669902912624
8,0.15525887227526572,0.13781921041921041,0.25225384615384616,0.2014126984126984,0.3137242718446515
9,0.14537008261059783,0.12762653642653643,0.24541076923076927,0.20465873015873015,0.3931937864077531
10,0.1565404302956996,0.1476980463980464,0.27003692307692306,0.2837142857142857,0.4969968932038591
11,0.15175573255784028,0.16405429385429385,0.28534615384615386,0.3483650793650794,0.633619417475702
12,0.1839162621921404,0.18599157509157507,0.3666353846153846,0.40230158730158727,0.6391145631067701
13,0.2271563785160975,0.22602539682539682,0.44507076923076927,0.3998809523809524,0.5027444660193932
14,0.22127811205188255,0.2660602767602767,0.43085384615384614,0.3631031746031746,0.5312932038834778
15,0.19380593972771962,0.24705270655270653,0.35581846153846153,0.2649126984126984,0.5153285436893081
16,0.18328318449700182,0.20973581603581604,0.3418784615384615,0.26685714285714285,0.5472862135922261
17,0.16954966930025478,0.216403663003663,0.32536,0.29374603174603175,0.6644574757281536
18,0.16705589469078932,0.20056145706145703,0.3214046153846154,0.2574365079365079,0.709631067961165
19,0.18983613248578118,0.2062070411070411,0.35610615384615385,0.2969285714285714,0.6613786407766991
20,0.20484080603237512,0.268715873015873,0.4360892307692308,0.27268253968253964,0.536883495145631
21,0.1809741230666289,0.269858485958486,0.42529076923076925,0.2939285714285715,0.4875339805825243
22,0.16147192011735337,0.2531999592999593,0.31964000000000004,0.3534603174603175,0.38654368932038835
23,0.1296845561932213,0.20981159951159953,0.2432492307692308,0.32385714285714284,0.2433980582524272
total_mean_consumption,3.6254772962400597,4.674061701261702,6.708864615384615,6.984888888888889,9.826380194174595
