hour,0,1,2,3
0,0.11598513441021638,0.0922,0.22620656898656896,0.18076699029126214
1,0.11165474809343663,0.09270769230769231,0.19656652014652015,0.15719417475728154
2,0.09379540463179807,0.09185384615384616,0.17372935286935287,0.1516893203883495
3,0.08773216037150464,0.07668461538461538,0.14547880341880343,0.1539126213592233
4,0.0839454082347525,0.07642307692307693,0.12521445665445666,0.15292233009708736
5,0.08462040773434217,0.2536846153846154,0.14492017094017093,0.19345631067961164
6,0.12574152124742288,0.7145615384615385,0.22249479853479856,0.27153398058252426
7,0.17404735342981245,0.5732307692307692,0.26354713064713065,0.30177669902912624
8,0.15649005064152605,0.1386076923076923,0.25188869352869353,0.3137242718446515
9,0.14731240337076404,0.14181538461538462,0.2434486691086691,0.3931937864077531
10,0.16529925358794212,0.13192307692307692,0.2775720879120879,0.4969968932038591
11,0.1621245317160071,0.14135384615384616,0.31338993894993894,0.633619417475702
12,0.19462808683120159,0.1216,0.40259724053724055,0.6391145631067701
13,0.2463024686242719,0.12993846153846153,0.4600884981684982,0.5027444660193932
14,0.26070353069517005,0.16208461538461538,0.4190760195360196,0.5312932038834778
15,0.221907662082908,0.19282307692307693,0.3459810012210012,0.5153285436893081
16,0.20581974318941532,0.15876153846153845,0.33429604395604395,0.5472862135922261
17,0.1936366366420465,0.1910076923076923,0.3258461294261294,0.6644574757281536
18,0.18321833263275886,0.19846923076923076,0.32097653235653234,0.709631067961165
19,0.2057289435336976,0.21270769230769232,0.35098725274725273,0.6613786407766991
20,0.23071717228127064,0.2706230769230769,0.42307343101343103,0.536883495145631
21,0.21904712424187833,0.2702769230769231,0.4072057142857143,0.4875339805825243
22,0.18873571648751977,0.2584230769230769,0.3391566788766789,0.38654368932038835
23,0.15095651534258092,0.23247692307692308,0.2670575824175824,0.2433980582524272
total_mean_consumption,4.010150310054245,4.9242384615384625,6.980799316239316,9.826380194174595
