hour,0,1,2
0,0.11003051902560099,0.2137964997964998,0.18076699029126214
1,0.10508090193959045,0.19021312576312577,0.15719417475728154
2,0.09550617386256731,0.15723215303215304,0.1516893203883495
3,0.08847908344842771,0.13276823361823362,0.1539126213592233
4,0.08539156208090634,0.11467230362230361,0.15292233009708736
5,0.10264733081126524,0.13300270655270655,0.19345631067961164
6,0.1808345981704998,0.212684126984127,0.27153398058252426
7,0.1957911995836586,0.2789213268213268,0.30177669902912624
8,0.15002697371844914,0.2437803215303215,0.3137242718446515
9,0.14004701875537942,0.23861876271876273,0.3931937864077531
10,0.15388771512640365,0.2723164835164835,0.4969968932038591
11,0.15544530094677636,0.2958493080993081,0.633619417475702
12,0.1845388560619708,0.3725797517297517,0.6391145631067701
13,0.22681708400888728,0.4375391330891331,0.5027444660193932
14,0.23471276146440082,0.41956206756206754,0.5312932038834778
15,0.20977996977521568,0.34066750101750104,0.5153285436893081
16,0.1912189739586461,0.3293749084249084,0.5472862135922261
17,0.18360586741127724,0.32009100529100526,0.6644574757281536
18,0.17710756340198963,0.31074326414326414,0.709631067961165
19,0.19474740507215918,0.3462432234432234,0.6613786407766991
20,0.2240033261274245,0.4088547822547823,0.536883495145631
21,0.20763943193418602,0.4033970695970696,0.4875339805825243
22,0.18899033187213515,0.3252767195767196,0.38654368932038835
23,0.15372266918873476,0.2566838827838828,0.2433980582524272
total_mean_consumption,3.9400526177465522,6.754868660968661,9.826380194174595
