hour,0,1,2
0,0.14293888888888887,0.24333809523809524,0.2529
1,0.11115370370370369,0.2106952380952381,0.19698333333333334
2,0.09849444444444444,0.16352619047619046,0.1752
3,0.08783703703703703,0.14286904761904765,0.17413333333333333
4,0.08697962962962963,0.1311166666666667,0.1696
5,0.08667592592592593,0.10835238095238095,0.16058333333333333
6,0.08340740740740742,0.10906904761904761,0.17593333333333333
7,0.10408888888888888,0.12152619047619048,0.22263333333333335
8,0.15377037037037036,0.20637857142857144,0.2719
9,0.14132592592592594,0.2103547619047619,0.33525
10,0.14190555555555556,0.2135904761904762,0.3481666666666667
11,0.14402037037037038,0.2279642857142857,0.4858
12,0.1482925925925926,0.23016190476190476,0.7093166666666666
13,0.16084814814814816,0.2876357142857143,0.98705
14,0.21755555555555556,0.4032404761904762,0.9790333333333333
15,0.22482037037037036,0.40199761904761905,0.6440333333333333
16,0.18944259259259258,0.3043142857142857,0.5731166666666667
17,0.16483333333333333,0.24871904761904765,0.6134833333333333
18,0.15542407407407408,0.25029285714285715,0.60955
19,0.15287037037037038,0.2409238095238095,0.6366833333333334
20,0.15706851851851852,0.2597238095238095,0.6654833333333333
21,0.2147259259259259,0.3468095238095238,0.526
22,0.20822407407407406,0.4146785714285714,0.43683333333333335
23,0.17267592592592593,0.34705238095238095,0.4827333333333333
total_mean_consumption,3.54937962962963,5.824330952380953,10.8324
