,0,1,2,3,4
media_consumo,0.1638294159544159,0.2022291666666666,0.2811957799145299,0.3043744658119658,0.4668600961538435
std_consumo,0.18136638156843465,0.342908071991131,0.33650702402847027,0.28197803556342077,0.582511223025025
min_consumo,0.028444444444444446,0.027,0.050666666666666665,0.057,0.0720999999999474
max_consumo,1.4226666666666667,2.829,3.1493333333333333,2.2726666666666664,4.467
percentil_25_consumo,0.06763888888888889,0.049,0.10133333333333333,0.12358333333333334,0.183
percentil_50_consumo,0.10305555555555555,0.07,0.1655,0.20350000000000001,0.296
percentil_75_consumo,0.17325000000000002,0.1925,0.31483333333333335,0.3765,0.4702499999999999
promedio_por_dia,0.1638294159544159,0.2022291666666666,0.28119577991452993,0.3043744658119658,0.4668600961538434
consumo_medio_diario,3.9319059829059833,4.8535,6.7486987179487175,7.304987179487179,11.20464230769224
Mañana,0.14431249999999995,0.3585961538461538,0.2114615384615384,0.2755721153846154,0.3451942307692298
Mediodia,0.20453062678062675,0.1122724358974359,0.3665138888888888,0.40189636752136754,0.5557650641025561
Tarde,0.19743429487179484,0.176701923076923,0.37606249999999997,0.31971153846153844,0.8334783653846141
Noche,0.19185790598290595,0.3298990384615384,0.3656378205128205,0.33474038461538463,0.4661600961538454
Madrugada,0.09505056980056976,0.1198461538461538,0.12282799145299143,0.1955854700854701,0.2151201923076914
sum_consumo,204.45911111111113,252.382,350.93233333333336,379.8593333333333,582.6413999999967
Viernes,0.1638294159544159,0.2022291666666666,0.2811957799145299,0.3043744658119658,0.4668600961538435
Entre semana,0.1638294159544159,0.2022291666666666,0.2811957799145299,0.3043744658119658,0.4668600961538435
s_Mañana,30.017000000000003,74.58800000000001,43.984,57.318999999999996,71.8003999999998
s_Mediodia,63.81355555555555,35.029,114.35233333333333,125.39166666666665,173.39869999999755
s_Tarde,41.06633333333333,36.754,78.221,66.5,173.3634999999997
s_Noche,39.906444444444446,68.61900000000001,76.05266666666667,69.62599999999999,96.96129999999984
s_Madrugada,29.655777777777775,37.392,38.322333333333326,61.02266666666666,67.11749999999974
s_Viernes,204.45911111111113,252.382,350.93233333333336,379.8593333333333,582.6413999999967
s_Entre semana,204.45911111111113,252.382,350.93233333333336,379.8593333333333,582.6413999999967
s_invierno,50.482777777777784,93.833,86.78233333333333,107.42333333333333,123.18289999999848
s_otoño,46.753,52.953,79.39633333333335,84.555,123.25749999999869
s_primavera,45.93288888888889,59.237,75.30266666666667,100.10133333333333,122.25199999999948
s_verano,61.29044444444445,46.359,109.45100000000001,87.77966666666667,213.949
std_Mañana,0.0380072635624553,0.2740881748422904,0.08955977401351918,0.06920160454459037,0.2505717572641778
std_Mediodia,0.06316760785185889,0.0351864587039913,0.0889530858541644,0.08517106699638395,0.2278029566416518
std_Tarde,0.04211163714335564,0.1408590509117562,0.07942195827551334,0.05895032216723504,0.0899358953969364
std_Noche,0.07869501639284596,0.0340374108531624,0.11664405529142097,0.07294474794379596,0.2112619389385396
std_Madrugada,0.02363280242356391,0.0914059334958234,0.0293169055051259,0.043046235840685336,0.0707590129458695
std_Viernes,0.18136638156843465,0.3429080719911311,0.33650702402847027,0.2819780355634207,0.5825112230250251
std_Entre semana,0.18136638156843465,0.3429080719911311,0.33650702402847027,0.2819780355634207,0.5825112230250251
std_invierno,0.17800529521726804,0.5185615616658088,0.2952594450876261,0.3280703101564053,0.5064150911075845
std_otoño,0.14919207091329023,0.2363509349220682,0.25628725525959245,0.23607173053109196,0.4965390024231975
std_primavera,0.1494300603060021,0.3186348446484994,0.22805340959147294,0.2579725466387331,0.2611949539437955
std_verano,0.200817255295214,0.1770443807192121,0.475533235003436,0.2657347366446749,0.8516068506289586
Enero,19.78022222222222,39.981,34.46733333333333,40.25933333333334,46.22929999999932
Febrero,13.892333333333333,24.411,25.832333333333334,33.028,29.592
Marzo,15.12277777777778,26.296,22.939333333333334,30.875,42.11099999999948
Abril,13.161444444444445,17.034,24.252,30.569333333333333,39.052
Mayo,17.648666666666667,15.907,28.111333333333334,38.657000000000004,41.089
Junio,22.78977777777778,21.066,35.92766666666667,30.782666666666668,80.065
Julio,19.461111111111112,13.296,37.193333333333335,30.712,68.682
Agosto,19.039555555555555,11.997,36.33,26.285,65.202
Septiembre,13.388555555555556,11.922,20.671666666666667,22.094666666666665,34.66959999999968
Octubre,14.443444444444445,12.718,21.824333333333332,27.85966666666667,35.41759999999968
Noviembre,18.921,28.313,36.90033333333333,34.60066666666666,53.17029999999932
Diciembre,16.810222222222222,29.441,26.482666666666663,34.136,47.36159999999916
total_mean_consumption,1235.4372899201928,1527.0741253385318,2121.360202439557,2294.5023383269577,3521.538171769371
