,0,1,2,3
media_consumo,0.1596124431292919,0.25721153846153844,0.291037037037037,0.32781436167122835
std_consumo,0.17291846474620928,0.2981532951643463,0.2957693085959525,0.362854528771984
min_consumo,0.024555555555555556,0.01575,0.056,0.055999999999999994
max_consumo,1.579,2.60425,2.722,3.6590000000000003
percentil_25_consumo,0.069,0.0801875,0.12,0.14433333333333334
percentil_50_consumo,0.10483333333333333,0.138125,0.209,0.21466666666666667
percentil_75_consumo,0.1708888888888889,0.30906249999999996,0.32425,0.3516666666666666
promedio_por_dia,0.1596124431292919,0.2572115384615384,0.291037037037037,0.3278143616712284
consumo_medio_diario,3.8306986351030066,6.173076923076923,6.9848888888888885,7.867544680109481
Mañana,0.14163284771290233,0.3131759615384615,0.2217837301587301,0.23287675379636355
Mediodia,0.19948321846136052,0.3006375,0.3437129629629629,0.4306848809227377
Tarde,0.18627366512762683,0.28036730769230767,0.2787420634920635,0.465130731889469
Noche,0.18643771086735564,0.31211249999999996,0.3109821428571429,0.4011421147622604
Madrugada,0.09607040491721726,0.12443814102564099,0.2794298941798941,0.14780616546344696
sum_consumo,467.6048888888889,802.5,880.096,934.343386666661
Viernes,0.1596124431292919,0.25721153846153844,0.291037037037037,0.32781436167122835
Entre semana,0.1596124431292919,0.25721153846153844,0.291037037037037,0.32781436167122835
s_Mañana,69.40177777777778,162.8515,111.779,109.57385333333256
s_Mediodia,144.75822222222223,234.49725,259.847,306.06233333332887
s_Tarde,91.16477777777777,145.791,140.486,218.62319999999968
s_Noche,91.89811111111112,162.2985,156.735,193.70466666666667
s_Madrugada,70.382,97.06174999999999,211.249,106.37933333333332
s_Viernes,467.6048888888888,802.5,880.096,934.343386666661
s_Entre semana,467.6048888888888,802.5,880.096,934.343386666661
s_invierno,120.4058888888889,262.698,224.165,222.33521333333204
s_otoño,86.47999999999999,150.01500000000001,144.131,192.5937733333312
s_primavera,138.74744444444445,240.9375,246.646,239.43207999999842
s_verano,121.97155555555554,148.8495,265.154,279.98231999999956
std_Mañana,0.038886791950295437,0.1116810511993658,0.0262860903530903,0.09941442316101377
std_Mediodia,0.05028600403806089,0.07499470213676247,0.0599769195963261,0.08449493150753302
std_Tarde,0.033747482229723395,0.0271315278421565,0.047022997186601,0.07116395024061213
std_Noche,0.05491677116811075,0.0643729558735297,0.0484736857519758,0.12111226753675075
std_Madrugada,0.02282940524742426,0.04974825470765798,0.0742686285124245,0.023970489611490498
std_Viernes,0.1729184647462093,0.2981532951643463,0.2957693085959526,0.36285452877198404
std_Entre semana,0.1729184647462093,0.2981532951643463,0.2957693085959526,0.36285452877198404
std_invierno,0.1752141632460832,0.3674783088815752,0.3173132331691982,0.29914958070663217
std_otoño,0.13898552501303005,0.25189449849239415,0.1913310927298836,0.2893448095927552
std_primavera,0.1534321274017214,0.2811988456634689,0.1791593866204509,0.2661969683045312
std_verano,0.18737382017922377,0.2317302052638393,0.4260436677779107,0.5285101718312927
Enero,45.53922222222222,103.09375,61.983,81.42857333333298
Febrero,39.71933333333333,93.07975,76.366,74.036
Marzo,51.89922222222222,94.50375,87.104,84.92635999999946
Abril,37.95288888888889,70.55,70.222,71.96202666666612
Mayo,48.89533333333333,75.88374999999999,89.32,82.5436933333328
Junio,52.952555555555556,70.64075,94.625,97.11827999999957
Julio,31.16133333333333,40.4675,83.69,91.28433333333334
Agosto,37.85766666666667,37.74125,86.839,91.57970666666661
Septiembre,28.10788888888889,46.47125,39.824,62.04390666666631
Octubre,26.946666666666665,43.35125,48.668,58.884973333332375
Noviembre,31.425444444444445,60.192499999999995,55.639,71.66489333333249
Diciembre,35.147333333333336,66.52449999999999,85.816,66.87063999999906
total_mean_consumption,2814.23108485053,4829.034719722732,5295.8481214581725,5624.2143506190705
