,0,1
media_consumo,0.17055205137151855,0.31062761649563314
std_consumo,0.19923179309371586,0.32361042237571647
min_consumo,0.023272727272727275,0.042
max_consumo,1.8075454545454546,3.074
percentil_25_consumo,0.06606818181818182,0.128
percentil_50_consumo,0.10245454545454545,0.20366666666666666
percentil_75_consumo,0.18336363636363637,0.3560833333333333
promedio_por_dia,0.17055205137151855,0.31062761649563314
consumo_medio_diario,4.093249232916446,7.455062795895196
Mañana,0.1728211061706963,0.2577968832066881
Mediodia,0.20286936988330428,0.4003505838611789
Tarde,0.19647687985966672,0.38513679960366815
Noche,0.20287193826210217,0.3682010940111668
Madrugada,0.09789221940779315,0.16807003090700498
sum_consumo,507.2611818181818,920.2828599999972
Viernes,0.17055205137151855,0.31062761649563314
Entre semana,0.17055205137151855,0.31062761649563314
s_Mañana,86.3919090909091,127.70192666666628
s_Mediodia,149.3700909090909,295.96266666666446
s_Tarde,97.50636363636363,187.9054333333332
s_Noche,101.362,183.19066666666666
s_Madrugada,72.63081818181819,125.52216666666665
s_Viernes,507.2611818181818,920.2828599999972
s_Entre semana,507.2611818181818,920.2828599999972
s_invierno,143.65745454545456,240.89727333333266
s_otoño,92.95427272727272,179.63255333333225
s_primavera,148.6690909090909,257.00987333333256
s_verano,121.98036363636365,242.74315999999976
std_Mañana,0.0605331614584278,0.07589498602392467
std_Mediodia,0.054831216417190236,0.07714519640323843
std_Tarde,0.03312168489733108,0.051404960912322016
std_Noche,0.05406299780416717,0.0948100460872508
std_Madrugada,0.0313729006690806,0.034255976007409934
std_Viernes,0.19923179309371591,0.32361042237571647
std_Entre semana,0.19923179309371591,0.32361042237571647
std_invierno,0.21988878377760485,0.3071376764127484
std_otoño,0.15895246277168049,0.2615560250177518
std_primavera,0.17437046018662475,0.2608932931250901
std_verano,0.1979511790520947,0.4078994027278531
Enero,54.37254545454545,88.39978666666649
Febrero,48.539181818181824,82.38933333333334
Marzo,56.89336363636364,93.5273466666664
Abril,41.055454545454545,76.37901333333306
Mayo,50.72027272727273,87.10351333333307
Junio,55.03545454545454,89.95430666666645
Julio,30.79072727272727,76.86116666666668
Agosto,36.15418181818182,75.92768666666665
Septiembre,29.284909090909093,57.112953333333145
Octubre,28.12209090909091,55.317486666666184
Noviembre,35.54727272727273,67.20211333333292
Diciembre,40.74572727272727,70.10815333333285
total_mean_consumption,3052.9809646328463,5538.319867483296
