,0,1
media_consumo,0.16416885907277295,0.29973566761896764
std_consumo,0.1890263281656382,0.3204212823755416
min_consumo,0.022600000000000002,0.04028571428571428
max_consumo,1.704,3.041
percentil_25_consumo,0.06687499999999999,0.118
percentil_50_consumo,0.1014,0.1907142857142857
percentil_75_consumo,0.17370000000000002,0.34521428571428575
promedio_por_dia,0.16416885907277295,0.29973566761896764
consumo_medio_diario,3.9400526177465522,7.193656022855223
Mañana,0.1666749475569967,0.25443771307826013
Mediodia,0.19419694789727573,0.3845281561300947
Tarde,0.18666995246101797,0.37219527878116615
Noche,0.19358893978062006,0.3578440695919891
Madrugada,0.09785592852805965,0.15809647337816543
sum_consumo,484.8595,893.2821657142833
Viernes,0.16416885907277295,0.29973566761896764
Entre semana,0.16416885907277295,0.29973566761896764
s_Mañana,82.8484,126.8626514285711
s_Mediodia,141.7188,285.95128571428376
s_Tarde,91.94059999999999,182.9423714285713
s_Noche,96.1217,178.98700000000002
s_Madrugada,72.22999999999999,118.53885714285714
s_Viernes,484.8595,893.2821657142833
s_Entre semana,484.8595,893.2821657142833
s_invierno,134.5666,239.99280571428517
s_otoño,87.79729999999999,174.61704571428479
s_primavera,143.47660000000002,248.95046285714216
s_verano,119.019,229.72185142857123
std_Mañana,0.05594033730673873,0.08026161701698091
std_Mediodia,0.05482490681926562,0.07396649868798098
std_Tarde,0.03404018737705579,0.047480917939145155
std_Noche,0.05291149831911216,0.09063403845403173
std_Madrugada,0.028379659242926576,0.03812016728215435
std_Viernes,0.18902632816563822,0.3204212823755416
std_Entre semana,0.18902632816563822,0.3204212823755416
std_invierno,0.2062566260145339,0.3141480599835436
std_otoño,0.14808234470297585,0.2624271133664625
std_primavera,0.1683516492789582,0.25713118971626153
std_verano,0.18460217529093034,0.3969768047186938
Enero,50.1385,89.58738857142842
Febrero,46.4985,80.46885714285715
Marzo,55.518600000000006,90.25786857142835
Abril,38.93470000000001,74.36243999999976
Mayo,49.0233,84.33015428571404
Junio,52.638999999999996,88.38940571428553
Julio,30.4916,70.70700000000001
Agosto,35.888400000000004,70.62544571428569
Septiembre,28.085,54.85167428571413
Octubre,26.725299999999997,53.427845714285304
Noviembre,32.987,66.33752571428535
Diciembre,37.9296,69.93655999999959
total_mean_consumption,2918.161758139111,5375.870319209996
