hour,0,1,2,3,4
0,0.12043333333333334,0.17195333333333335,0.4223,0.203075,0.3358333333333333
1,0.12105555555555554,0.11190666666666667,0.48846666666666666,0.18838333333333335,0.3848333333333333
2,0.1169,0.10015333333333334,0.43783333333333335,0.168325,0.22066666666666668
3,0.10425555555555556,0.09059333333333333,0.36316666666666664,0.16093333333333332,0.17833333333333332
4,0.10367777777777777,0.08961333333333334,0.30183333333333334,0.1533,0.18339999999999998
5,0.13282222222222223,0.10663333333333333,0.29450000000000004,0.17793333333333333,0.1898
6,0.22125000000000003,0.11710666666666666,0.23213333333333336,0.25761666666666666,0.26403333333333334
7,0.19645,0.15642,0.22713333333333333,0.3084166666666667,0.2783666666666667
8,0.16532222222222223,0.16708666666666666,0.24633333333333335,0.30538333333333334,0.41313333333333335
9,0.17960555555555557,0.22945333333333334,0.2586,0.2938591666666662,0.5296333333333333
10,0.19161666666666666,0.25334,0.27166666666666667,0.3426758333333329,0.6327333333333333
11,0.1939611111111111,0.29375999999999997,0.2951,0.45536833333333243,0.6483000000000001
12,0.23571666666666669,0.42018000000000005,0.31756666666666666,0.5143349999999991,0.6789666666666666
13,0.2921666666666667,0.5241266666666666,0.34706666666666663,0.5928683333333324,0.49896666666666667
14,0.22920555555555555,0.5268200000000001,0.3779666666666667,0.6199849999999991,0.6604
15,0.23037777777777776,0.48674,0.3626666666666667,0.6658683333333324,0.6778666666666666
16,0.20223333333333335,0.51412,0.38466666666666666,0.6950349999999991,0.6053999999999999
17,0.2046111111111111,0.45800666666666673,0.36979999999999996,0.6496758333333329,0.5209333333333334
18,0.22600555555555557,0.37618,0.33113333333333334,0.6692924999999996,0.5787333333333334
19,0.2641777777777778,0.34568666666666664,0.29386666666666666,0.5998666666666667,0.4162666666666667
20,0.2664611111111111,0.42682666666666674,0.20933333333333334,0.5130166666666667,0.34123333333333333
21,0.20885555555555557,0.4204533333333333,0.19090000000000001,0.44856666666666667,0.3783333333333333
22,0.16628333333333334,0.37333333333333335,0.18993333333333334,0.39355,0.25516666666666665
23,0.13986781609195403,0.27798620689655174,0.1973103448275862,0.26684482758620687,0.5372068965517242
total_mean_consumption,4.513312260536398,7.0384795402298845,7.411277011494253,9.6441748275862,10.40854022988506
