hour,0,1,2
0,0.1413563057887243,0.22298148148148147,0.2880392009987516
1,0.11033865162691835,0.14746666666666666,0.2686725343320849
2,0.09216775488484828,0.09955925925925925,0.21279615064502702
3,0.0927662301181964,0.07848314606741573,0.1974151557711951
4,0.08203565829598249,0.07132592592592592,0.17360890553474825
5,0.07845699666985355,0.06524074074074075,0.12433245942571786
6,0.07867938028284316,0.0659074074074074,0.13467904702455263
7,0.08196851652062556,0.1124074074074074,0.20909835622138995
8,0.15044175606019408,0.3660370370370371,0.27639502704952146
9,0.1769351864034126,0.36167777777777776,0.20702136912193092
10,0.16620779675288794,0.38620000000000004,0.2144455264253017
11,0.17815633736517875,0.3254740740740741,0.2653831044527674
12,0.16835225727793418,0.3084,0.34684444444444446
13,0.164424874936774,0.31127037037037036,0.3928571785268414
14,0.18216522993798737,0.3830592592592592,0.4024929255097794
15,0.24475069219681486,0.5127814814814814,0.4037092800665834
16,0.19102854862335428,0.44097407407407413,0.31311837286724925
17,0.18061009247807921,0.28516296296296295,0.28858799417394926
18,0.15712308414247997,0.29021111111111114,0.28545070744902207
19,0.1623315220728188,0.2474925925925926,0.2909195172700791
20,0.19383160218345336,0.30944074074074074,0.3167224927174365
21,0.24194435556257252,0.3961074074074074,0.3817495422388681
22,0.2301072049867408,0.49241851851851853,0.4516404078235539
23,0.1760825379282922,0.3714555555555556,0.40809606741573035
total_mean_consumption,3.722262573096967,6.651534997919267,6.854075767506526
