hour,0,1,2,3,4
0,0.11739668653295703,0.17723846153846154,0.48880952380952386,0.14660769230769233,0.17130321135175502
1,0.09916872735643227,0.12940153846153846,0.36294444444444446,0.10322307692307693,0.15782438386855863
2,0.09317764541924378,0.1113323076923077,0.288015873015873,0.09616923076923077,0.1552388722927558
3,0.08709876423667408,0.10755076923076923,0.2009047619047619,0.06849999999999999,0.14443106796116506
4,0.08594315388618667,0.10495692307692309,0.12544444444444444,0.06870769230769232,0.1483283420463032
5,0.08462940586280751,0.10018461538461539,0.12478571428571429,0.0658923076923077,0.15234742345033608
6,0.1004477714225665,0.11278615384615384,0.15645238095238095,0.08346153846153846,0.18682789395070948
7,0.1215398143978062,0.1694630769230769,0.19226190476190477,0.10997692307692308,0.24424925317401047
8,0.15540269846273946,0.2549076923076923,0.23124603174603175,0.2366923076923077,0.2445452203136669
9,0.1796924210352489,0.3039553846153846,0.2720952380952381,0.5049538461538462,0.3135576549663928
10,0.17545186678076022,0.3186307692307692,0.30057142857142854,0.5259461538461538,0.4108166392830462
11,0.17747277742749054,0.3344507692307692,0.29448412698412696,0.46824615384615387,0.6056064824495884
12,0.20300611476410657,0.3793461538461539,0.382484126984127,0.4938153846153846,0.7121346601941729
13,0.25889308808222744,0.40352461538461537,0.5629920634920634,0.6174615384615384,0.6035312247946212
14,0.2532250985808363,0.4032123076923077,0.5255079365079365,0.5308384615384616,0.46919494398804995
15,0.20140735828379272,0.3279138461538461,0.34840476190476194,0.3433846153846154,0.4046511650485419
16,0.18839073315118396,0.28802,0.2665396825396826,0.35414615384615383,0.36319830470500286
17,0.17722480734202045,0.2556230769230769,0.31019047619047624,0.3931769230769231,0.4045468483943233
18,0.18170640500210172,0.23779384615384616,0.3940793650793651,0.3812615384615385,0.5088744809559365
19,0.19042336966312376,0.2400923076923077,0.34162698412698417,0.41169230769230764,0.5541543913368177
20,0.19290112992653977,0.2676107692307692,0.26865079365079364,0.4034076923076923,0.47526344286781186
21,0.17988714996296964,0.2966676923076923,0.2824761904761905,0.3902923076923077,0.3899882001493652
22,0.1679835502612142,0.25483538461538463,0.26691269841269843,0.31666923076923076,0.32103375653472743
23,0.14792345072959828,0.2172,0.2680079365079365,0.24432307692307692,0.25953666915608664
total_mean_consumption,3.820393988570628,5.796698461538461,7.25588888888889,7.358846153846154,8.401184533233746
