hour,0,1,2,3
0,0.11739668653295703,0.17723846153846154,0.48880952380952386,0.16307137167040078
1,0.09916872735643227,0.12940153846153846,0.36294444444444446,0.13962394822006471
2,0.09317764541924378,0.1113323076923077,0.288015873015873,0.1355489917849141
3,0.08709876423667408,0.10755076923076923,0.2009047619047619,0.11912071197411002
4,0.08594315388618667,0.10495692307692309,0.12544444444444444,0.12178812546676625
5,0.08462940586280751,0.10018461538461539,0.12478571428571429,0.12352905153099329
6,0.1004477714225665,0.11278615384615384,0.15645238095238095,0.1523724421209858
7,0.1215398143978062,0.1694630769230769,0.19226190476190477,0.19949180980831469
8,0.15540269846273946,0.2549076923076923,0.23124603174603175,0.24192758277321383
9,0.1796924210352489,0.3039553846153846,0.2720952380952381,0.3773563853622106
10,0.17545186678076022,0.3186307692307692,0.30057142857142854,0.44919314413741535
11,0.17747277742749054,0.3344507692307692,0.29448412698412696,0.5598197062484436
12,0.20300611476410657,0.3793461538461539,0.382484126984127,0.6393615683345769
13,0.25889308808222744,0.40352461538461537,0.5629920634920634,0.6081746626835935
14,0.2532250985808363,0.4032123076923077,0.5255079365079365,0.4897427831715205
15,0.20140735828379272,0.3279138461538461,0.34840476190476194,0.3842289818272331
16,0.18839073315118396,0.28802,0.2665396825396826,0.3601809210853865
17,0.17722480734202045,0.2556230769230769,0.31019047619047624,0.4007568732885232
18,0.18170640500210172,0.23779384615384616,0.3940793650793651,0.46633683345780375
19,0.19042336966312376,0.2400923076923077,0.34162698412698417,0.506667030121981
20,0.19290112992653977,0.2676107692307692,0.26865079365079364,0.4513115260144387
21,0.17988714996296964,0.2966676923076923,0.2824761904761905,0.39008956933034605
22,0.1679835502612142,0.25483538461538463,0.26691269841269843,0.31957891461289517
23,0.14792345072959828,0.2172,0.2680079365079365,0.2544654717450834
total_mean_consumption,3.820393988570628,5.796698461538461,7.25588888888889,8.053738406771215
