hour,0,1,2,3,4
0,0.11990720219151133,0.10768846153846154,0.18344923076923075,0.48880952380952386,0.17130321135175502
1,0.09813898511064788,0.09928461538461539,0.13160769230769231,0.36294444444444446,0.15782438386855863
2,0.09319752883078411,0.09165000000000001,0.11251384615384616,0.288015873015873,0.1552388722927558
3,0.08979638989685827,0.07798461538461539,0.10369999999999999,0.2009047619047619,0.14443106796116506
4,0.0874690989468507,0.08127307692307692,0.10124153846153847,0.12544444444444444,0.1483283420463032
5,0.08599954076628549,0.08198076923076923,0.09557846153846154,0.12478571428571429,0.15234742345033608
6,0.10099305744996612,0.09530384615384616,0.11068307692307693,0.15645238095238095,0.18682789395070948
7,0.10922242524584445,0.19251923076923078,0.1560030769230769,0.19226190476190477,0.24424925317401047
8,0.1348811059354385,0.33066538461538464,0.22979076923076924,0.23124603174603175,0.2445452203136669
9,0.1629616679963284,0.35339615384615386,0.32294923076923077,0.2720952380952381,0.3135576549663928
10,0.17560323236482486,0.23978461538461537,0.36278461538461537,0.30057142857142854,0.4108166392830462
11,0.18183372365339578,0.20040384615384615,0.3773276923076923,0.29448412698412696,0.6056064824495884
12,0.20166632896117673,0.25609615384615386,0.41814769230769233,0.382484126984127,0.7121346601941729
13,0.2534492435225456,0.30863846153846153,0.4629615384615384,0.5629920634920634,0.6035312247946212
14,0.24981659618029642,0.26205,0.45997692307692306,0.5255079365079365,0.46919494398804995
15,0.20029522265400487,0.2062923076923077,0.3559123076923077,0.34840476190476194,0.4046511650485419
16,0.1867663323925619,0.20003076923076923,0.31878923076923077,0.2665396825396826,0.36319830470500286
17,0.17962175784142995,0.17536538461538462,0.29620153846153846,0.31019047619047624,0.4045468483943233
18,0.18298204527712722,0.17011153846153848,0.28055692307692304,0.3940793650793651,0.5088744809559365
19,0.17904429060400956,0.23832692307692305,0.2811153846153846,0.34162698412698417,0.5541543913368177
20,0.18728920343252894,0.2326769230769231,0.30165846153846154,0.26865079365079364,0.47526344286781186
21,0.1831226768807565,0.19294999999999998,0.32899384615384614,0.2824761904761905,0.3899882001493652
22,0.17631856293589315,0.15278846153846154,0.2789815384615385,0.26691269841269843,0.32103375653472743
23,0.15555537226239805,0.1337576923076923,0.23146153846153847,0.2680079365079365,0.25953666915608664
total_mean_consumption,3.775931591333465,4.481019230769231,6.302386153846154,7.25588888888889,8.401184533233746
