hour,0,1,2
0,0.11722177419354839,0.2331657258064514,0.12012903225806452
1,0.10461693548387097,0.1858431451612901,0.10296774193548387
2,0.08911290322580645,0.15629475806451593,0.07774193548387097
3,0.08346774193548387,0.1346173387096772,0.06719354838709678
4,0.07602822580645162,0.11845201612903204,0.06758064516129032
5,0.07798790322580645,0.11818145161290322,0.08122580645161291
6,0.08737096774193548,0.16819354838709677,0.26896774193548384
7,0.1445766129032258,0.27945967741935485,0.9848064516129033
8,0.18371774193548387,0.2791008064516129,0.5775483870967741
9,0.18857258064516128,0.35562096774193547,0.1868064516129032
10,0.2094516129032258,0.3838911290322581,0.14993548387096772
11,0.16525,0.3968314516129028,0.20583870967741935
12,0.18724596774193547,0.4648721774193542,0.2334516129032258
13,0.21467741935483872,0.5259217741935471,0.13490322580645162
14,0.28360887096774196,0.5112959677419346,0.12164516129032257
15,0.18686693548387096,0.4046064516129024,0.10767741935483871
16,0.19658467741935484,0.32021048387096734,0.09509677419354838
17,0.17421774193548387,0.3775322580645161,0.21216129032258063
18,0.17371370967741936,0.41373387096774195,0.3841935483870968
19,0.22701612903225807,0.4404233870967742,0.9789032258064516
20,0.3060282258064516,0.44585887096774196,1.0796129032258066
21,0.2273467741935484,0.4632943548387097,1.0986774193548385
22,0.16448387096774195,0.3865685483870968,0.9340645161290323
23,0.14043951612903227,0.30597983870967743,0.452
total_mean_consumption,4.009604838709677,7.869949999999996,8.723129032258065
