hour,0,1,2,3
0,0.16569354838709677,0.346505376344086,0.3117016129032258,0.31480357142857146
1,0.1278853046594982,0.30942473118279573,0.17593548387096775,0.18422807017543857
2,0.09977598566308243,0.27301075268817204,0.1308306451612903,0.13682456140350877
3,0.08515591397849462,0.21155376344086022,0.12089112903225807,0.13780701754385963
4,0.07695878136200716,0.1926774193548387,0.1104717741935484,0.13371929824561404
5,0.0748100358422939,0.13818817204301076,0.08981048387096774,0.12928070175438597
6,0.07337992831541218,0.12953763440860214,0.08543548387096773,0.13791228070175438
7,0.09068279569892473,0.14531720430107528,0.17465725806451612,0.2295263157894737
8,0.13136917562724015,0.19701612903225807,0.4360403225806451,0.2836140350877193
9,0.1725394265232975,0.22016666666666665,0.3319717741935484,0.49071929824561406
10,0.1761146953405018,0.2641290322580645,0.42154435483870967,0.6013157894736841
11,0.19584229390681004,0.3105806451612903,0.44275806451612904,0.694298245614035
12,0.18759498207885306,0.299016129032258,0.4137540322580645,0.8982631578947369
13,0.21117025089605734,0.3201129032258065,0.38056048387096775,1.1679649122807017
14,0.25925806451612904,0.4278924731182796,0.4815685483870968,1.0969649122807017
15,0.27539605734767025,0.4752258064516129,0.5794556451612903,0.765298245614035
16,0.2263494623655914,0.3802634408602151,0.45398790322580646,0.5644821428571428
17,0.20140322580645162,0.2933172043010753,0.38468145161290324,0.5923392857142857
18,0.19087096774193546,0.30716666666666664,0.38269354838709674,0.6886607142857143
19,0.20206451612903228,0.3793870967741935,0.4155161290322581,0.5782678571428572
20,0.23017383512544803,0.35137634408602153,0.4757096774193548,0.6578392857142857
21,0.262489247311828,0.35988709677419345,0.5872056451612904,0.5431428571428571
22,0.22830286738351255,0.4097849462365592,0.6219516129032258,0.4941785714285714
23,0.19969713261648747,0.41444623655913987,0.48100806451612904,0.436875
total_mean_consumption,4.144978494623656,7.155983870967742,8.490141129032258,11.958326127819548
