hour,0,1,2
0,0.17827333109997603,0.28585048351338604,0.27085162601626017
1,0.1405055969863345,0.23117381185981004,0.19756795131845842
2,0.1119096763762925,0.18735265218656103,0.15909127789046654
3,0.0944712225140649,0.1629715321556277,0.1524685598377282
4,0.08713493774558434,0.14862812833702835,0.15271196754563895
5,0.08386173507649164,0.11449225990109296,0.1519046653144016
6,0.08221473818431703,0.11924629008273573,0.15226166328600405
7,0.09286077586961541,0.19803191034765621,0.24991683569979717
8,0.18365942499666726,0.3714148778839604,0.2836957403651115
9,0.17032909120170509,0.2883959294352325,0.31288032454361053
10,0.15771491350703432,0.24757451454424886,0.37365111561866127
11,0.16359045625043037,0.23736600481706535,0.4653772819472617
12,0.16144897043858059,0.2435399874243155,0.638156186612576
13,0.1731263425893869,0.30997244822919545,0.8500709939148072
14,0.2141418755202975,0.43656550739092487,0.7966815415821501
15,0.27916447051620197,0.44021584644655604,0.6556795131845842
16,0.24403272036835863,0.3281129675001671,0.5754146341463414
17,0.217315428985499,0.29236800409793856,0.5531077235772358
18,0.2042210858898569,0.30238386057251887,0.5928252032520326
19,0.1995789487362563,0.3042165854487044,0.6339532520325204
20,0.21658224641111773,0.3325789404263085,0.7133577235772357
21,0.2570361567498098,0.4252582089767982,0.5735284552845529
22,0.24807394137510813,0.4973038866273134,0.4727012195121951
23,0.21119128926934475,0.4183989292599679,0.42888211382113817
total_mean_consumption,4.172439376658332,6.923413567465114,10.406737569880772
