,0,1,2
media_consumo,0.1288710648148148,0.1876111111111111,0.2733522916666664
std_consumo,0.12581999383802342,0.19539722760826256,0.2683346210089534
min_consumo,0.04033333333333333,0.0454,0.058683333333324546
max_consumo,1.2368333333333335,1.4274,2.3096666666666668
percentil_25_consumo,0.06795833333333333,0.0772,0.10970833333333334
percentil_50_consumo,0.09300000000000001,0.11760000000000001,0.17558333333333334
percentil_75_consumo,0.142,0.20825,0.3265416666666667
promedio_por_dia,0.12887106481481475,0.1876111111111111,0.27335229166666636
consumo_medio_diario,3.0929055555555554,4.502666666666666,6.560454999999994
Mañana,0.1196708333333333,0.18950666666666663,0.23881124999999992
Mediodia,0.14956666666666663,0.2564144444444444,0.3656635185185177
Tarde,0.14538888888888882,0.20939333333333326,0.3196016666666665
Noche,0.14740138888888885,0.19539499999999999,0.3225777777777777
Madrugada,0.09094351851851849,0.09783333333333329,0.1404185185185185
sum_consumo,92.78716666666666,135.07999999999998,196.81364999999983
Lunes,0.13718749999999993,0.16665499999999997,0.2712208333333333
Martes,0.12179687499999997,0.20303749999999993,0.26485104166666645
Miércoles,0.12317361111111108,0.18582499999999996,0.26890347222222183
Jueves,0.12577777777777774,0.20244791666666662,0.2660081597222215
Viernes,0.12271180555555554,0.17018124999999995,0.24829618055555494
Sábado,0.13657638888888884,0.18621041666666663,0.28551215277777775
Domingo,0.13200972222222218,0.20084999999999997,0.30203611111111106
Entre semana,0.1266560846560846,0.1847257936507936,0.26420664682539646
Fin de semana,0.1340393518518518,0.19434351851851844,0.2946921296296296
s_Mañana,14.3605,22.7408,28.65734999999999
s_Mediodia,26.921999999999997,46.1546,65.8194333333332
s_Tarde,17.44666666666667,25.1272,38.35219999999998
s_Noche,17.688166666666667,23.4474,38.70933333333333
s_Madrugada,16.369833333333332,17.61,25.275333333333332
s_Lunes,16.462500000000002,19.9986,32.5465
s_Martes,11.6925,19.4916,25.42569999999998
s_Miércoles,11.824666666666666,17.839199999999998,25.814733333333297
s_Jueves,12.074666666666667,19.435,25.536783333333272
s_Viernes,11.780333333333333,16.3374,23.83643333333328
s_Sábado,13.111333333333334,17.8762,27.409166666666664
s_Domingo,15.841166666666666,24.102,36.24433333333334
s_Entre semana,63.834666666666664,93.1018,133.16014999999985
s_Fin de semana,28.9525,41.9782,63.6535
s_otoño,92.78716666666666,135.07999999999998,196.81364999999983
std_Mañana,0.03142069354202322,0.055783487427816525,0.09037408145753874
std_Mediodia,0.08288457279801027,0.09119849390622703,0.09744226433470131
std_Tarde,0.04402478893683768,0.06570892643179485,0.07746825834970099
std_Noche,0.041440938106248465,0.05782184289681752,0.10330992949771108
std_Madrugada,0.029514147174655714,0.0259425541198632,0.033383511987991166
std_Lunes,0.1305304244580814,0.14307770621810917,0.28319710953911664
std_Martes,0.09941002073214482,0.21561863629465022,0.24675716014679186
std_Miércoles,0.10335675214354349,0.17290124113654068,0.23796008305868388
std_Jueves,0.10803815532748955,0.2123206477154418,0.21916324786632926
std_Viernes,0.10646435205118815,0.15265817135000098,0.22589178524189327
std_Sábado,0.15264326449027388,0.2046082890327443,0.28997369462514166
std_Domingo,0.14177475762558597,0.22079690651589767,0.2870720577013521
std_Entre semana,0.11365330502675135,0.1838938041805351,0.24902261497646191
std_Fin de semana,0.1470275443138173,0.2142725472139011,0.29444191748046794
std_otoño,0.12581999383802336,0.19539722760826256,0.2683346210089534
Septiembre,92.78716666666666,135.07999999999998,196.81364999999983
total_mean_consumption,565.0504968029477,822.2839557718262,1198.094169334273
