hour,0,1,2
0,0.11573558973982626,0.1737372606019152,0.3934516129032258
1,0.09490715410491565,0.14211559564004697,0.39249999999999996
2,0.09123673134280001,0.1211384682224429,0.319015625
3,0.08746447168739435,0.11134178655314152,0.2352936507936508
4,0.0871364172342695,0.10354470052847915,0.16375396825396824
5,0.08338557494244517,0.10949526570757487,0.12399206349206349
6,0.09105991544555085,0.12026662507339989,0.13753968253968252
7,0.10582128801151294,0.16528108485026424,0.17565079365079367
8,0.1380211608347089,0.23389196344685761,0.25113492063492066
9,0.16359978420663723,0.319919269671167,0.29703174603174604
10,0.17965848948618784,0.3900836578831459,0.3897222222222222
11,0.17949086911763829,0.44410614577216523,0.32103174603174606
12,0.20352638245804308,0.453176637184379,0.23023015873015873
13,0.22959698440507476,0.4776021913534923,0.3148492063492063
14,0.2265753318962007,0.39959908360246493,0.44217460317460316
15,0.18416064488720446,0.3351356576629467,0.3161349206349206
16,0.18196489066072347,0.3198131870228999,0.21307936507936506
17,0.18379515466804916,0.3307097625513795,0.2970238095238095
18,0.20222891683203129,0.3677082512477978,0.3583015873015873
19,0.23870922463863115,0.4078099677040517,0.3281111111111111
20,0.24214122797869825,0.4652205391221374,0.3480714285714286
21,0.2010663310460379,0.43893238035819143,0.5514285714285715
22,0.16104794635035843,0.31730400396359365,0.45185714285714285
23,0.12911266675505975,0.21616118614210217,0.5572222222222222
total_mean_consumption,3.8014431487299993,6.964094671866037,7.608602158538145
