,0,1,2
media_consumo,0.1637182459677419,0.3049976478494623,0.3950606182795677
std_consumo,0.17572654022187834,0.30701153498934614,0.3807898732354912
min_consumo,0.0405,0.046625,0.0280999999999478
max_consumo,1.638125,2.118,4.216
percentil_25_consumo,0.06809375000000001,0.10771875,0.1575
percentil_50_consumo,0.11106250000000001,0.1891875,0.3085
percentil_75_consumo,0.18006250000000001,0.37424999999999997,0.50375
promedio_por_dia,0.16371824596774193,0.30499764784946237,0.3950606182795677
consumo_medio_diario,3.9292379032258062,7.319943548387097,9.481454838709624
Mañana,0.1482620967741935,0.26737399193548383,0.2988314516129028
Mediodia,0.21355309139784942,0.3903461021505376,0.4347672043010733
Tarde,0.18628830645161287,0.32770262096774194,0.6023758064516104
Noche,0.18973084677419352,0.428804435483871,0.4605104838709665
Madrugada,0.0917990591397849,0.14705712365591395,0.2376634408602111
sum_consumo,121.806375,226.91825,293.9250999999984
Lunes,0.15148749999999994,0.3213427083333333,0.3791191666666653
Martes,0.1551536458333333,0.30601822916666666,0.3953093749999961
Miércoles,0.1682708333333333,0.30089062499999997,0.3914375
Jueves,0.16500781249999996,0.28086718749999995,0.32446875
Viernes,0.1510638020833333,0.27060807291666666,0.4386562499999946
Sábado,0.17196979166666662,0.30059166666666665,0.4298008333333285
Domingo,0.1799989583333333,0.34234375,0.4005583333333333
Entre semana,0.15787723214285712,0.29715476190476187,0.3854801587301567
Fin de semana,0.17598437499999997,0.32146770833333327,0.4151795833333309
s_Mañana,18.3845,33.154375,37.05509999999995
s_Mediodia,39.720875,72.604375,80.86669999999962
s_Tarde,23.09975,40.635125,74.6945999999997
s_Noche,23.526625000000003,53.17175,57.10329999999984
s_Madrugada,17.074625,27.352625,44.20539999999927
s_Lunes,18.1785,38.561125000000004,45.49429999999984
s_Martes,14.89475,29.37775,37.94969999999963
s_Miércoles,16.154,28.8855,37.578
s_Jueves,15.84075,26.963250000000002,31.149
s_Viernes,14.502125,25.978375,42.11099999999948
s_Sábado,20.636375,36.071,51.57609999999942
s_Domingo,21.599875,41.08125,48.067
s_Entre semana,79.570125,149.766,194.28199999999896
s_Fin de semana,42.23625,77.15225,99.64309999999942
s_primavera,121.806375,226.91825,293.9250999999984
std_Mañana,0.07061149215374186,0.09149558139982075,0.0482690517111717
std_Mediodia,0.08417523094396738,0.11529733401801831,0.1247421836571902
std_Tarde,0.06083927333798382,0.05677555054654275,0.2194590618671929
std_Noche,0.05634833170985941,0.10638976950689379,0.2102949174749763
std_Madrugada,0.0238771325147111,0.04720422621981961,0.2627115538297492
std_Lunes,0.14036915783265388,0.2949653304744291,0.3628255793878414
std_Martes,0.138506221078099,0.2957006903309907,0.5944185844084381
std_Miércoles,0.18717537679694443,0.2888299183123105,0.3279574687604926
std_Jueves,0.15325779179716648,0.25683271910287475,0.2591226473729746
std_Viernes,0.14580204671652694,0.2672198945523512,0.4477362752458761
std_Sábado,0.18920389398201903,0.31980174736797184,0.3250335645229981
std_Domingo,0.21019183790666884,0.34846859632088967,0.2817940065275447
std_Entre semana,0.1594809385881501,0.28337268885187794,0.4123333921060721
std_Fin de semana,0.20132054049351605,0.33809973573217567,0.3038994436336294
std_primavera,0.1757265402218783,0.3070115349893461,0.3807898732354913
Marzo,121.806375,226.91825,293.9250999999984
total_mean_consumption,741.6118278428876,1380.3022659308167,1789.5723618897298
