hour,0,1,2
0,0.08503194444444444,0.12240634920634921,0.19629537037037037
1,0.07751111111111111,0.09814603174603176,0.1762138888888889
2,0.0766111111111111,0.08897301587301587,0.15137685185185185
3,0.07413472222222223,0.07664761904761905,0.11914629629629629
4,0.07445138888888889,0.07847936507936508,0.1201
5,0.07523472222222222,0.1007126984126984,0.16895185185185188
6,0.08257916666666668,0.26071428571428573,0.23783796296296297
7,0.10481666666666666,0.22505238095238095,0.23210555555555556
8,0.13508194444444444,0.18482698412698412,0.2502052962962953
9,0.13281805555555556,0.19858412698412695,0.2738306296296281
10,0.11899305555555556,0.20217619047619048,0.32984425925925676
11,0.12295416666666667,0.1968047619047619,0.38014333333333084
12,0.1720888888888889,0.2206,0.47191277777777535
13,0.21834444444444445,0.27919365079365077,0.4360482222222208
14,0.1391013888888889,0.22403968253968257,0.33928644444444395
15,0.11513194444444444,0.21234920634920634,0.26568181481481434
16,0.10711666666666667,0.21023968253968256,0.26409014814814763
17,0.10470555555555555,0.201684126984127,0.26106885185185136
18,0.11069861111111111,0.22127142857142856,0.2681957037037032
19,0.14234583333333334,0.2819,0.3381040370370365
20,0.1654861111111111,0.2871190476190476,0.4643583333333334
21,0.14319305555555556,0.2287079365079365,0.38112407407407406
22,0.12459583333333334,0.17845873015873015,0.26840092592592596
23,0.1068,0.13976190476190475,0.24422037037037037
total_mean_consumption,2.8098263888888892,4.5188492063492065,6.638542999999985
