hour,0,1,2,3
0,0.14556813186813186,0.1625351648351648,0.2537774725274725,0.259521978021978
1,0.1191054945054945,0.11460879120879122,0.2328296703296703,0.1840384615384615
2,0.09687142857142858,0.09204945054945055,0.18587545787545787,0.16431318681318682
3,0.0855141304347826,0.0859608695652174,0.15149818840579712,0.15210869565217391
4,0.08256263736263736,0.08404835164835164,0.14078296703296703,0.15351648351648353
5,0.08360549450549451,0.08415054945054945,0.1102087912087912,0.1493901098901099
6,0.08080329670329671,0.0806021978021978,0.10846794871794872,0.15557692307692308
7,0.07922307692307692,0.13748681318681316,0.13834065934065934,0.21892857142857142
8,0.09593846153846154,0.2716681318681319,0.2521391941391941,0.2667197802197802
9,0.11489010989010988,0.23472857142857145,0.21754395604395604,0.36295054945054944
10,0.12434065934065934,0.20507912087912086,0.2214496336996337,0.41187362637362634
11,0.13200769230769233,0.19698351648351647,0.2314606227106227,0.4905164835164835
12,0.12183736263736263,0.2011285714285714,0.23544322344322344,0.6976428571428571
13,0.1258813186813187,0.21121428571428572,0.305010989010989,0.8999010989010989
14,0.1570043956043956,0.2406978021978022,0.4548461538461539,0.7901868131868132
15,0.19434615384615386,0.274143956043956,0.46017765567765573,0.5959175824175824
16,0.16317362637362637,0.22973406593406592,0.3421620879120879,0.5113626373626373
17,0.14877252747252748,0.20673846153846154,0.2816007326007326,0.48903846153846153
18,0.13936703296703296,0.2040285714285714,0.28324175824175823,0.5296758241758242
19,0.1296087912087912,0.1971758241758242,0.2928150183150183,0.5156043956043956
20,0.13128571428571428,0.24204835164835165,0.2957252747252747,0.6259945054945055
21,0.15476373626373627,0.32695714285714284,0.3878727106227106,0.48123076923076924
22,0.1637175824175824,0.2960692307692308,0.46359706959706964,0.4418846153846154
23,0.16271428571428573,0.21547032967032967,0.3838205128205128,0.4483901098901099
total_mean_consumption,3.0329031414237937,4.59530812231247,6.430687748845358,9.996284519827999
