hour,0,1,2,3,4
0,0.1312439416556096,0.29002352941176474,0.2891364705882353,0.22040650154798763,0.46537647058823534
1,0.1042641640866873,0.5329764705882353,0.20845882352941175,0.14947244582043345,0.2306705882352941
2,0.08826832522482678,0.4376823529411765,0.14567058823529414,0.1630892672858617,0.14151764705882353
3,0.08142857511425623,0.3486941176470588,0.11969411764705881,0.19596140350877195,0.09201176470588235
4,0.07490486233967271,0.25577647058823527,0.10884235294117647,0.1816733746130031,0.08558823529411765
5,0.07574929234851835,0.12628235294117646,0.09962823529411766,0.14808782249742003,0.08131764705882352
6,0.07788553368715907,0.1612470588235294,0.09837411764705882,0.12472992776057791,0.09291764705882352
7,0.08933538533834587,0.20088235294117646,0.1185270588235294,0.33950340557275543,0.237
8,0.1516159230797582,0.222,0.22101647058823531,0.5093158926728586,0.9082823529411764
9,0.18359473315642047,0.19856470588235295,0.22265176470588238,0.3312711042311661,0.6129411764705882
10,0.17400686458794046,0.19588235294117645,0.24900705882352941,0.364669040247678,0.45429411764705885
11,0.17203382352941177,0.23718823529411767,0.29725411764705884,0.3922798761609907,0.39908235294117644
12,0.1618624437933068,0.24874117647058824,0.2664870588235294,0.5269536635706914,0.4653647058823529
13,0.18998577786377707,0.2525058823529412,0.3120164705882353,0.6868174406604747,0.40177647058823535
14,0.21326674406604748,0.32525882352941177,0.4106188235294118,0.6637692466460268,0.3305529411764706
15,0.2548077721878225,0.35794117647058826,0.4600282352941177,0.5744605779153767,0.5266117647058823
16,0.21285423669467787,0.27431764705882355,0.37274117647058824,0.4443140350877193,0.46797647058823527
17,0.17687708056906973,0.19002352941176473,0.31882352941176473,0.41596522187822493,0.34945882352941177
18,0.16207927355152588,0.17925882352941178,0.3100823529411765,0.3921567595459236,0.3396705882352941
19,0.1816717280333186,0.17481176470588236,0.31289176470588237,0.406765737874097,0.4674470588235294
20,0.2423529374907858,0.16811764705882354,0.3375576470588235,0.5273916408668731,0.7282117647058823
21,0.2962892138434321,0.16994117647058823,0.41441411764705877,0.6412127966976264,0.8206588235294118
22,0.2326360957540911,0.2691529411764706,0.44478823529411765,0.5895014447884417,0.9386235294117647
23,0.15845736584107328,0.5062941176470588,0.3795717647058824,0.435856346749226,0.7283647058823529
total_mean_consumption,3.887472093837535,6.323564705882353,6.518282352941176,9.425624974200208,10.365717647058823
